speed,x,pred
6,27,486.8450177833068
6,28,487.0045140121632
6,29,487.1267386418796
6,30,487.2137670384246
6,31,487.26767456776633
6,32,487.2905365958736
6,33,487.2844284887148
6,34,487.25142561225846
6,35,487.1936033324732
6,36,487.1130370153274
6,37,487.0118020267896
6,38,486.8919737328284
6,39,486.7556274994124
6,40,486.6048386925098
6,41,486.4416826780894
6,42,486.26823482211967
6,43,486.086570490569
6,44,485.89876504940617
6,45,485.7068938645993
6,46,485.5130323021172
6,47,485.3192557279283
6,48,485.1276395080012
6,49,484.94025900830417
6,50,484.759189594806
6,51,484.5865066334751
6,52,484.42428549028
6,53,484.2746015311892
6,54,484.1395301221712
6,55,484.0211466291945
6,56,483.9215264182277
6,57,483.8427448552392
6,58,483.78687730619777
6,59,483.7559991370717
6,60,483.75218571382953
6,61,483.77751240243975
6,62,483.83405456887095
6,63,483.9238875790916
6,64,484.0490867990703
6,65,484.2117275947755
6,66,484.4138853321757
6,67,484.6576353772394
6,68,484.9450530959352
6,69,485.2782138542316
6,70,485.659193018097
6,71,486.0900659535001
6,72,486.57290802640927
6,73,487.1097946027932
6,74,487.7028010486202
6,75,488.3540027298589
6,76,489.06547501247775
6,77,489.8392932624453
6,78,490.67753284573007
6,79,491.5822691283007
6,80,492.5555774761254
6,81,493.59953325517296
6,82,494.7162118314118
6,83,495.9076885708105
6,84,497.1760388393374
6,85,498.5233380029613
6,86,499.9516614276504
6,87,501.4630844793735
6,88,503.0596825240991
6,89,504.7435309277954
6,90,506.5167050564312
6,91,508.38128027597486
6,92,510.3393319523951
6,93,512.3929354516602
6,94,514.5441661397389
6,95,516.7950993825995
6,96,519.1478105462106
6,97,521.6043749965409
6,98,524.1668680995587
6,99,526.8373652212324
6,100,529.6179417275309
7,0,595.1946785371442
7,1,596.7097286773122
7,2,598.1437285491642
7,3,599.4985486298253
7,4,600.7760593964209
7,5,601.9781313260764
7,6,603.1066348959171
7,7,604.163440583068
7,8,605.1504188646545
7,9,606.0694402178019
7,10,606.9223751196354
7,11,607.7110940472803
7,12,608.437467477862
7,13,609.1033658885056
7,14,609.7106597563364
7,15,610.2612195584798
7,16,610.756915772061
7,17,611.1996188742052
7,18,611.5911993420376
7,19,611.9335276526838
7,20,612.2284742832688
7,21,612.477909710918
7,22,612.6837044127565
7,23,612.8477288659097
7,24,612.9718535475027
7,25,613.0579489346612
7,26,613.1078855045101
7,27,613.1235337341748
7,28,613.1067641007805
7,29,613.0594470814526
7,30,612.9834531533162
7,31,612.8806527934966
7,32,612.7529164791191
7,33,612.6021146873092
7,34,612.4301178951919
7,35,612.2387965798924
7,36,612.0300212185363
7,37,611.8056622882486
7,38,611.5675902661545
7,39,611.3176756293797
7,40,611.0577888550491
7,41,610.7898004202881
7,42,610.5155808022218
7,43,610.2370004779758
7,44,609.955929924675
7,45,609.674239619445
7,46,609.393800039411
7,47,609.1164816616981
7,48,608.8441549634316
7,49,608.5786904217371
7,50,608.3219585137393
7,51,608.0758297165639
7,52,607.842174507336
7,53,607.6228633631812
7,54,607.4197667612243
7,55,607.2347551785907
7,56,607.0696990924059
7,57,606.926468979795
7,58,606.8069353178831
7,59,606.7129685837958
7,60,606.6464392546584
7,61,606.6092178075958
7,62,606.6031747197336
7,63,606.630180468197
7,64,606.6921055301109
7,65,606.790820382601
7,66,606.9281955027926
7,67,607.106101367811
7,68,607.326408454781
7,69,607.5909872408283
7,70,607.9017082030781
7,71,608.2604418186554
7,72,608.6690585646859
7,73,609.1294289182946
7,74,609.643423356607
7,75,610.212912356748
7,76,610.8397663958432
7,77,611.5258559510177
7,78,612.2730514993966
7,79,613.0832235181057
7,80,613.9582424842699
7,81,614.8999788750145
7,82,615.9103031674648
7,83,616.9910858387462
7,84,618.1441973659837
7,85,619.3715082263027
7,86,620.6748888968286
7,87,622.0562098546866
7,88,623.517341577002
7,89,625.0601545408998
7,90,626.6865192235057
7,91,628.3983061019445
7,92,630.1973856533419
7,93,632.085628354823
7,94,634.0649046835131
7,95,636.1370851165374
7,96,638.3040401310211
7,97,640.5676402040898
7,98,642.9297558128683
7,99,645.3922574344823
7,100,647.9570155460568
8,0,662.7316350932787
8,1,664.0025998433051
8,2,665.1983176831393
8,3,666.3206046338989
8,4,667.371276716701
8,5,668.3521499526634
8,6,669.2650403629032
8,7,670.1117639685376
8,8,670.8941367906846
8,9,671.6139748504609
8,10,672.2730941689844
8,11,672.8733107673722
8,12,673.4164406667418
8,13,673.9042998882106
8,14,674.338704452896
8,15,674.7214703819154
8,16,675.0544136963862
8,17,675.3393504174254
8,18,675.5780965661512
8,19,675.7724681636802
8,20,675.9242812311304
8,21,676.0353517896186
8,22,676.1074958602627
8,23,676.1425294641799
8,24,676.1422686224874
8,25,676.108529356303
8,26,676.0431276867438
8,27,675.9478796349273
8,28,675.8246012219709
8,29,675.6751084689918
8,30,675.5012173971076
8,31,675.3047440274355
8,32,675.0875043810931
8,33,674.8513144791979
8,34,674.5979903428669
8,35,674.3293479932177
8,36,674.0472034513675
8,37,673.7533727384341
8,38,673.4496718755347
8,39,673.1379168837865
8,40,672.8199237843072
8,41,672.4975085982137
8,42,672.172487346624
8,43,671.8466760506553
8,44,671.5218907314248
8,45,671.19994741005
8,46,670.8826621076481
8,47,670.5718508453369
8,48,670.2693296442335
8,49,669.9769145254554
8,50,669.69642151012
8,51,669.4296666193444
8,52,669.1784658742465
8,53,668.9446352959434
8,54,668.7299909055523
8,55,668.5363487241909
8,56,668.3655247729765
8,57,668.2193350730266
8,58,668.0995956454585
8,59,668.0081225113894
8,60,667.946731691937
8,61,667.9172392082185
8,62,667.9214610813513
8,63,667.9612133324529
8,64,668.0383119826405
8,65,668.1545730530318
8,66,668.3118125647438
8,67,668.5118465388942
8,68,668.7564909966004
8,69,669.0475619589795
8,70,669.3868754471492
8,71,669.7762474822267
8,72,670.2174940853295
8,73,670.7124312775749
8,74,671.2628750800803
8,75,671.8706415139632
8,76,672.5375466003409
8,77,673.2654063603309
8,78,674.0560368150502
8,79,674.9112539856168
8,80,675.8328738931476
8,81,676.8227125587603
8,82,677.8825860035721
8,83,679.0143102487004
8,84,680.2197013152628
8,85,681.5005752243765
8,86,682.8587479971587
8,87,684.2960356547272
8,88,685.8142542181992
8,89,687.4152197086921
8,90,689.1007481473233
8,91,690.8726555552101
8,92,692.7327579534701
8,93,694.6828713632204
8,94,696.7248118055787
8,95,698.8603953016623
8,96,701.0914378725884
8,97,703.4197555394745
8,98,705.847164323438
8,99,708.3754802455965
8,100,711.0065193270672
10,0,818.9745822074586
10,1,819.8614602336695
10,2,820.6817959136642
10,3,821.4372563822848
10,4,822.1295087743742
10,5,822.7602202247748
10,6,823.3310578683288
10,7,823.8436888398791
10,8,824.2997802742676
10,9,824.7009993063374
10,10,825.0490130709306
10,11,825.3454887028898
10,12,825.5920933370575
10,13,825.7904941082761
10,14,825.942358151388
10,15,826.0493526012359
10,16,826.1131445926621
10,17,826.1354012605092
10,18,826.1177897396196
10,19,826.0619771648359
10,20,825.9696306710003
10,21,825.8424173929556
10,22,825.682004465544
10,23,825.4900590236081
10,24,825.2682482019903
10,25,825.0182391355335
10,26,824.7416989590796
10,27,824.4402948074713
10,28,824.1156938155511
10,29,823.7695631181615
10,30,823.4035698501449
10,31,823.019381146344
10,32,822.6186641416009
10,33,822.2030859707584
10,34,821.7743137686587
10,35,821.3340146701445
10,36,820.8838558100583
10,37,820.4255043232424
10,38,819.9606273445394
10,39,819.4908920087918
10,40,819.0179654508419
10,41,818.5435148055324
10,42,818.0692072077055
10,43,817.596709792204
10,44,817.1276896938703
10,45,816.6638140475467
10,46,816.2067499880758
10,47,815.7581646502999
10,48,815.3197251690618
10,49,814.8930986792041
10,50,814.4799523155685
10,51,814.0819532129982
10,52,813.7007685063354
10,53,813.3380653304225
10,54,812.9955108201023
10,55,812.6747721102171
10,56,812.3775163356091
10,57,812.1054106311215
10,58,811.8601221315959
10,59,811.6433179718753
10,60,811.456665286802
10,61,811.3018312112187
10,62,811.1804828799675
10,63,811.0942874278912
10,64,811.0449119898323
10,65,811.0340237006332
10,66,811.0632896951361
10,67,811.1343771081837
10,68,811.2489530746186
10,69,811.4086847292831
10,70,811.6152392070198
10,71,811.8702836426711
10,72,812.1754851710795
10,73,812.5325109270874
10,74,812.9430280455374
10,75,813.4087036612719
10,76,813.9312049091335
10,77,814.5121989239644
10,78,815.1533528406075
10,79,815.8563337939048
10,80,816.6228089186991
10,81,817.4544453498329
10,82,818.3529102221484
10,83,819.3198706704883
10,84,820.3569938296948
10,85,821.465946834611
10,86,822.6483968200789
10,87,823.9060109209408
10,88,825.2404562720396
10,89,826.6534000082177
10,90,828.1465092643173
10,91,829.7214511751812
10,92,831.3798928756515
10,93,833.1235015005711
10,94,834.9539441847825
10,95,836.8728880631276
10,96,838.8820002704493
10,97,840.9829479415903
10,98,843.1773982113925
10,99,845.467018214699
10,100,847.8534750863516
15,0,1133.421717473772
15,1,1132.3489969346729
15,2,1131.277834048091
15,3,1130.2086138005377
15,4,1129.1417211785208
15,5,1128.0775411685513
15,6,1127.0164587571378
15,7,1125.958858930791
15,8,1124.9051266760198
15,9,1123.855646979334
15,10,1122.8108048272431
15,11,1121.770985206257
15,12,1120.7365731028854
15,13,1119.7079535036376
15,14,1118.6855113950237
15,15,1117.669631763553
15,16,1116.660699595735
15,17,1115.6590998780798
15,18,1114.665217597097
15,19,1113.6794377392955
15,20,1112.702145291186
15,21,1111.733725239278
15,22,1110.7745625700804
15,23,1109.825042270103
15,24,1108.885549325856
15,25,1107.9564687238487
15,26,1107.0381854505908
15,27,1106.131084492592
15,28,1105.2355508363617
15,29,1104.3519694684098
15,30,1103.4807253752456
15,31,1102.6222035433796
15,32,1101.77678895932
15,33,1100.9448666095782
15,34,1100.1268214806626
15,35,1099.323038559083
15,36,1098.5339028313497
15,37,1097.759799283971
15,38,1097.001112903458
15,39,1096.2582286763195
15,40,1095.5315315890657
15,41,1094.821406628206
15,42,1094.1282387802496
15,43,1093.4524130317068
15,44,1092.7943143690868
15,45,1092.1543277788996
15,46,1091.5328382476546
15,47,1090.9302307618616
15,48,1090.3468903080302
15,49,1089.7832018726697
15,50,1089.2395504422902
15,51,1088.7163210034012
15,52,1088.2138985425122
15,53,1087.7326680461329
15,54,1087.2730145007731
15,55,1086.8353228929427
15,56,1086.4199782091507
15,57,1086.0273654359073
15,58,1085.6578695597216
15,59,1085.3118755671037
15,60,1084.989768444563
15,61,1084.6919331786091
15,62,1084.4187547557522
15,63,1084.1706181625011
15,64,1083.947908385366
15,65,1083.7510104108562
15,66,1083.580309225482
15,67,1083.436189815752
15,68,1083.319037168177
15,69,1083.2292362692656
15,70,1083.1671721055282
15,71,1083.133229663474
15,72,1083.127793929613
15,73,1083.151249890455
15,74,1083.2039825325082
15,75,1083.2863768422842
15,76,1083.3988178062918
15,77,1083.5416904110405
15,78,1083.71537964304
15,79,1083.9202704887998
15,80,1084.15674793483
15,81,1084.4251969676402
15,82,1084.7260025737394
15,83,1085.0595497396382
15,84,1085.426223451845
15,85,1085.826408696871
15,86,1086.2604904612244
15,87,1086.728853731416
15,88,1087.231883493955
15,89,1087.7699647353504
15,90,1088.3434824421126
15,91,1088.9528216007511
15,92,1089.5983671977756
15,93,1090.280504219695
15,94,1090.9996176530203
15,95,1091.7560924842603
15,96,1092.5503136999246
15,97,1093.382666286523
15,98,1094.2535352305654
15,99,1095.163305518561
15,100,1096.112362137019
20,0,1384.1563848789874
20,1,1381.7353152625692
20,2,1379.3450970389872
20,3,1376.9856220350432
20,4,1374.65678207754
20,5,1372.3584689932788
20,6,1370.0905746090632
20,7,1367.852990751694
20,8,1365.6456092479743
20,9,1363.4683219247063
20,10,1361.3210206086917
20,11,1359.203597126733
20,12,1357.1159433056323
20,13,1355.0579509721929
20,14,1353.029511953215
20,15,1351.0305180755022
20,16,1349.0608611658563
20,17,1347.12043305108
20,18,1345.2091255579749
20,19,1343.326830513343
20,20,1341.4734397439877
20,21,1339.64884507671
20,22,1337.8529383383125
20,23,1336.0856113555978
20,24,1334.3467559553676
20,25,1332.6362639644246
20,26,1330.9540272095703
20,27,1329.2999375176078
20,28,1327.6738867153388
20,29,1326.0757666295651
20,30,1324.50546908709
20,31,1322.9628859147151
20,32,1321.4479089392423
20,33,1319.960429987474
20,34,1318.5003408862128
20,35,1317.0675334622608
20,36,1315.66189954242
20,37,1314.2833309534926
20,38,1312.9317195222811
20,39,1311.6069570755874
20,40,1310.308935440214
20,41,1309.0375464429628
20,42,1307.7926819106362
20,43,1306.5742336700364
20,44,1305.3820935479655
20,45,1304.216153371226
20,46,1303.07630496662
20,47,1301.9624401609497
20,48,1300.8744507810168
20,49,1299.8122286536243
20,50,1298.775665605574
20,51,1297.7646534636683
20,52,1296.7790840547095
20,53,1295.8188492054996
20,54,1294.883840742841
20,55,1293.9739504935353
20,56,1293.0890702843851
20,57,1292.2290919421932
20,58,1291.3939072937612
20,59,1290.5834081658911
20,60,1289.7974863853858
20,61,1289.036033779047
20,62,1288.2989421736772
20,63,1287.5861033960784
20,64,1286.8974092730532
20,65,1286.232751631403
20,66,1285.592022297931
20,67,1284.9751130994389
20,68,1284.3819158627286
20,69,1283.812322414603
20,70,1283.2662245818638
20,71,1282.7435141913134
20,72,1282.2440830697544
20,73,1281.7678230439883
20,74,1281.3146259408177
20,75,1280.8843835870448
20,76,1280.476987809472
20,77,1280.092330434901
20,78,1279.7303032901343
20,79,1279.3907982019743
20,80,1279.073706997223
20,81,1278.7789215026826
20,82,1278.5063335451557
20,83,1278.2558349514438
20,84,1278.0273175483496
20,85,1277.8206731626751
20,86,1277.6357936212228
20,87,1277.4725707507948
20,88,1277.3308963781935
20,89,1277.2106623302209
20,90,1277.1117604336785
20,91,1277.0340825153696
20,92,1276.977520402096
20,93,1276.94196592066
20,94,1276.9273108978637
20,95,1276.933447160509
20,96,1276.9602665353991
20,97,1277.0076608493357
20,98,1277.0755219291204
20,99,1277.1637416015562
20,100,1277.2722116934451
30,0,1757.1173818939524
30,1,1752.1547709447334
30,2,1747.262269049088
30,3,1742.4395646678477
30,4,1737.6863462618437
30,5,1733.0023022919072
30,6,1728.38712121887
30,7,1723.840491503563
30,8,1719.3621016068175
30,9,1714.9516399894655
30,10,1710.608795112338
30,11,1706.333255436266
30,12,1702.124709422081
30,13,1697.982845530615
30,14,1693.9073522226984
30,15,1689.8979179591634
30,16,1685.9542312008405
30,17,1682.075980408562
30,18,1678.262854043158
30,19,1674.5145405654614
30,20,1670.8307284363025
30,21,1667.2111061165126
30,22,1663.6553620669235
30,23,1660.1631847483668
30,24,1656.734262621673
30,25,1653.368284147674
30,26,1650.0649377872012
30,27,1646.823912001086
30,28,1643.6448952501592
30,29,1640.5275759952528
30,30,1637.4716426971977
30,31,1634.4767838168257
30,32,1631.5426878149674
30,33,1628.669043152455
30,34,1625.8555382901193
30,35,1623.1018616887918
30,36,1620.407701809304
30,37,1617.7727471124874
30,38,1615.1966860591726
30,39,1612.6792071101916
30,40,1610.2199987263757
30,41,1607.8187493685562
30,42,1605.475147497564
30,43,1603.1888815742311
30,44,1600.959640059389
30,45,1598.787111413868
30,46,1596.6709840985006
30,47,1594.6109465741172
30,48,1592.60668730155
30,49,1590.6578947416294
30,50,1588.764257355188
30,51,1586.9254636030562
30,52,1585.1412019460654
30,53,1583.411160845047
30,54,1581.7350287608333
30,55,1580.1124941542544
30,56,1578.5432454861425
30,57,1577.0269712173276
30,58,1575.5633598086426
30,59,1574.1520997209184
30,60,1572.792879414986
30,61,1571.4853873516772
30,62,1570.2293119918231
30,63,1569.024341796255
30,64,1567.8701652258044
30,65,1566.7664707413023
30,66,1565.7129468035807
30,67,1564.7092818734704
30,68,1563.755164411803
30,69,1562.8502828794096
30,70,1561.9943257371222
30,71,1561.1869814457714
30,72,1560.4279384661888
30,73,1559.7168852592058
30,74,1559.0535102856538
30,75,1558.4375020063642
30,76,1557.8685488821682
30,77,1557.346339373897
30,78,1556.8705619423824
30,79,1556.4409050484555
30,80,1556.0570571529474
30,81,1555.71870671669
30,82,1555.4255422005144
30,83,1555.1772520652517
30,84,1554.9735247717335
30,85,1554.8140487807912
30,86,1554.6985125532565
30,87,1554.6266045499597
30,88,1554.5980132317327
30,89,1554.6124270594073
30,90,1554.669534493814
30,91,1554.7690239957851
30,92,1554.9105840261514
30,93,1555.0939030457444
30,94,1555.3186695153952
30,95,1555.5845718959354
30,96,1555.8912986481964
30,97,1556.2385382330094
30,98,1556.6259791112057
30,99,1557.0533097436166
30,100,1557.5202185910737
40,0,2058.6037497215584
40,1,2052.271766008281
40,2,2046.0193960164083
40,3,2039.846651188871
40,4,2033.7535429685968
40,5,2027.7400827985168
40,6,2021.8062821215572
40,7,2015.9521523806493
40,8,2010.177705018721
40,9,2004.4829514787016
40,10,1998.86790320352
40,11,1993.3325716361055
40,12,1987.876968219387
40,13,1982.5011043962936
40,14,1977.2049916097535
40,15,1971.9886413026973
40,16,1966.8520649180527
40,17,1961.7952738987487
40,18,1956.818279687716
40,19,1951.9210937278815
40,20,1947.103727462176
40,21,1942.366192333527
40,22,1937.708499784864
40,23,1933.1306612591163
40,24,1928.632688199213
40,25,1924.214592048083
40,26,1919.876384248655
40,27,1915.6180762438587
40,28,1911.4396794766224
40,29,1907.341205389876
40,30,1903.3226654265472
40,31,1899.3840710295665
40,32,1895.5254336418616
40,33,1891.7467647063625
40,34,1888.0480756659977
40,35,1884.4293779636969
40,36,1880.890683042388
40,37,1877.4320023450005
40,38,1874.053347314464
40,39,1870.7547293937068
40,40,1867.5361600256583
40,41,1864.3976506532476
40,42,1861.3392127194036
40,43,1858.3608576670547
40,44,1855.462596939131
40,45,1852.6444419785605
40,46,1849.9064042282728
40,47,1847.2484951311976
40,48,1844.670726130263
40,49,1842.1731086683976
40,50,1839.7556541885317
40,51,1837.418374133593
40,52,1835.1612799465115
40,53,1832.984383070216
40,54,1830.887694947635
40,55,1828.8712270216984
40,56,1826.9349907353344
40,57,1825.0789975314729
40,58,1823.303258853042
40,59,1821.6077861429712
40,60,1819.9925908441892
40,61,1818.4576843996256
40,62,1817.0030782522088
40,63,1815.6287838448688
40,64,1814.3348126205335
40,65,1813.1211760221324
40,66,1811.9878854925944
40,67,1810.9349524748488
40,68,1809.9623884118248
40,69,1809.0702047464504
40,70,1808.2584129216557
40,71,1807.5270243803689
40,72,1806.87605056552
40,73,1806.3055029200368
40,74,1805.8153928868487
40,75,1805.405731908886
40,76,1805.0765314290763
40,77,1804.827802890349
40,78,1804.6595577356331
40,79,1804.571807407858
40,80,1804.564563349952
40,81,1804.6378370048449
40,82,1804.791639815465
40,83,1805.0259832247416
40,84,1805.340878675604
40,85,1805.7363376109813
40,86,1806.2123714738025
40,87,1806.768991706996
40,88,1807.4062097534909
40,89,1808.1240370562168
40,90,1808.9224850581024
40,91,1809.8015652020763
40,92,1810.7612889310687
40,93,1811.801667688008
40,94,1812.9227129158223
40,95,1814.1244360574424
40,96,1815.4068485557957
40,97,1816.769961853812
40,98,1818.2137873944205
40,99,1819.7383366205495
40,100,1821.343620975129
50,0,2355.442815080624
50,1,2346.749556258048
50,2,2338.2303776707686
50,3,2329.884293663053
50,4,2321.710318579172
50,5,2313.7074667633924
50,6,2305.874752559983
50,7,2298.211190313212
50,8,2290.71579436735
50,9,2283.387579066664
50,10,2276.2255587554223
50,11,2269.2287477778946
50,12,2262.3961604783485
50,13,2255.726811201053
50,14,2249.219714290277
50,15,2242.873884090289
50,16,2236.688334945357
50,17,2230.66208119975
50,18,2224.7941371977367
50,19,2219.083517283585
50,20,2213.5292358015645
50,21,2208.1303070959443
50,22,2202.885745510991
50,23,2197.794565390974
50,24,2192.855781080163
50,25,2188.068406922825
50,26,2183.4314572632297
50,27,2178.943946445645
50,28,2174.60488881434
50,29,2170.413298713583
50,30,2166.368190487643
50,31,2162.468578480788
50,32,2158.713477037287
50,33,2155.101900501408
50,34,2151.6328632174204
50,35,2148.3053795295923
50,36,2145.1184637821925
50,37,2142.0711303194894
50,38,2139.162393485752
50,39,2136.391267625248
50,40,2133.756767082247
50,41,2131.257906201017
50,42,2128.8936993258267
50,43,2126.6631608009448
50,44,2124.56530497064
50,45,2122.5991461791805
50,46,2120.763698770836
50,47,2119.057977089873
50,48,2117.480995480562
50,49,2116.0317682871705
50,50,2114.709309853968
50,51,2113.512634525222
50,52,2112.440756645202
50,53,2111.492690558176
50,54,2110.667450608413
50,55,2109.9640511401817
50,56,2109.38150649775
50,57,2108.918831025387
50,58,2108.5750390673616
50,59,2108.349144967942
50,60,2108.2401630713966
50,61,2108.247107721994
50,62,2108.368993264003
50,63,2108.6048340416924
50,64,2108.95364439933
50,65,2109.4144386811854
50,66,2109.986231231527
50,67,2110.6680363946225
50,68,2111.458868514742
50,69,2112.3577419361527
50,70,2113.3636710031237
50,71,2114.4756700599232
50,72,2115.6927534508204
50,73,2117.013935520084
50,74,2118.438230611982
50,75,2119.964653070784
50,76,2121.592217240757
50,77,2123.3199374661704
50,78,2125.146828091293
50,79,2127.071903460393
50,80,2129.09417791774
50,81,2131.2126658076013
50,82,2133.426381474246
50,83,2135.7343392619428
50,84,2138.13555351496
50,85,2140.6290385775665
50,86,2143.2138087940302
50,87,2145.888878508621
50,88,2148.6532620656067
50,89,2151.5059738092555
50,90,2154.4460280838366
50,91,2157.4724392336184
50,92,2160.584221602869
50,93,2163.7803895358584
50,94,2167.059957376854
50,95,2170.421939470125
50,96,2173.8653501599388
50,97,2177.3892037905657
50,98,2180.992514706273
50,99,2184.67429725133
50,100,2188.4335657700044
60,0,2512.953364787337
60,1,2502.931977841619
60,2,2493.107893943488
60,3,2483.4803429944573
60,4,2474.04855489604
60,5,2464.8117595497474
60,6,2455.769186857093
60,7,2446.92006671959
60,8,2438.263629038752
60,9,2429.7991037160896
60,10,2421.5257206531173
60,11,2413.442709751347
60,12,2405.549300912292
60,13,2397.844724037465
60,14,2390.3282090283783
60,15,2382.9989857865453
60,16,2375.856284213478
60,17,2368.89933421069
60,18,2362.1273656796934
60,19,2355.539608522002
60,20,2349.135292639128
60,21,2342.913647932583
60,22,2336.8739043038813
60,23,2331.015291654536
60,24,2325.3370398860584
60,25,2319.838378899962
60,26,2314.51853859776
60,27,2309.3767488809644
60,28,2304.412239651088
60,29,2299.624240809645
60,30,2295.011982258145
60,31,2290.574693898105
60,32,2286.311605631035
60,33,2282.221947358448
60,34,2278.3049489818577
60,35,2274.559840402776
60,36,2270.9858515227165
60,37,2267.5822122431914
60,38,2264.3481524657136
60,39,2261.282902091795
60,40,2258.38569102295
60,41,2255.655749160692
60,42,2253.09230640653
60,43,2250.694592661981
60,44,2248.461837828555
60,45,2246.393271807766
60,46,2244.4881245011265
60,47,2242.745625810149
60,48,2241.165005636348
60,49,2239.745493881233
60,50,2238.48632044632
60,51,2237.3867152331195
60,52,2236.445908143146
60,53,2235.663129077911
60,54,2235.0376079389275
60,55,2234.568574627709
60,56,2234.255259045768
60,57,2234.0968910946167
60,58,2234.092700675769
60,59,2234.241917690736
60,60,2234.543772041032
60,61,2234.9974936281687
60,62,2235.60231235366
60,63,2236.3574581190173
60,64,2237.2621608257546
60,65,2238.3156503753844
60,66,2239.517156669419
60,67,2240.865909609372
60,68,2242.361139096756
60,69,2244.002075033082
60,70,2245.787947319864
60,71,2247.7179858586164
60,72,2249.79142055085
60,73,2252.0074812980783
60,74,2254.365398001814
60,75,2256.8644005635697
60,76,2259.503718884858
60,77,2262.282582867192
60,78,2265.2002224120847
60,79,2268.255867421049
60,80,2271.4487477955963
60,81,2274.778093437241
60,82,2278.243134247495
60,83,2281.843100127872
60,84,2285.577220979884
60,85,2289.4447267050427
60,86,2293.444847204863
60,87,2297.5768123808566
60,88,2301.839852134536
60,89,2306.233196367415
60,90,2310.756074981006
60,91,2315.4077178768207
60,92,2320.1873549563734
60,93,2325.094216121176
60,94,2330.127531272741
60,95,2335.2865303125823
60,96,2340.570443142212
60,97,2345.978499663143
60,98,2351.5099297768875
60,99,2357.1639633849595
60,100,2362.93983038887
70,0,2728.030179446617
70,1,2714.713335346412
70,2,2701.670701043965
70,3,2688.9017555830787
70,4,2676.4059780075568
70,5,2664.182847361202
70,6,2652.231842687818
70,7,2640.5524430312057
70,8,2629.1441274351687
70,9,2618.0063749435103
70,10,2607.1386646000333
70,11,2596.5404754485407
70,12,2586.211286532835
70,13,2576.1505768967195
70,14,2566.3578255839966
70,15,2556.832511638469
70,16,2547.5741141039407
70,17,2538.582112024213
70,18,2529.855984443091
70,19,2521.395210404376
70,20,2513.19926895187
70,21,2505.2676391293785
70,22,2497.599799980702
70,23,2490.1952305496443
70,24,2483.0534098800085
70,25,2476.173817015597
70,26,2469.5559310002127
