env_step,rew,rew_std,Agent
7600000,11912.75,1889.1385106709354,c51
7700000,10792.75,2319.9715650197095,c51
7800000,11481.75,2059.718442530435,c51
7900000,11188.0,1572.3460973971348,c51
8000000,11333.25,2443.5376634093445,c51
8100000,11388.75,1806.7637677626813,c51
8200000,11084.25,2011.5637729139983,c51
8300000,11189.25,1837.155767075835,c51
8400000,12201.5,1443.038547648676,c51
8500000,12172.0,2153.40886735427,c51
8600000,10667.0,2920.304093754621,c51
8700000,12087.25,1455.5503469478479,c51
8800000,11311.0,2612.836868233453,c51
8900000,12494.75,2119.100767424711,c51
9000000,12513.25,1274.6416408151745,c51
9100000,12241.0,1972.8945106112492,c51
9200000,10962.25,1657.8398784261403,c51
9300000,11570.25,2591.904813549294,c51
9400000,11239.25,2040.6086867648094,c51
9500000,11834.25,1834.925083620582,c51
9600000,11510.5,1754.8346788230508,c51
9700000,10276.75,2304.5601668214263,c51
9800000,12446.75,1572.9002074194027,c51
9900000,10765.0,2277.32930205537,c51
10000000,11854.5,2126.8074078298673,c51
0,79.5,76.44278906476399,dqn
100000,306.5,140.31749712705113,dqn
200000,409.5,96.2925230742242,dqn
300000,537.25,147.0180686174322,dqn
400000,534.25,124.05165254844451,dqn
500000,725.25,251.90883767744236,dqn
600000,669.5,160.39326669159152,dqn
700000,958.5,439.7985334218385,dqn
800000,818.5,111.63668751803773,dqn
900000,778.75,199.5408792703891,dqn
1000000,850.0,283.47618947629445,dqn
1100000,1346.0,645.7797612189469,dqn
1200000,1157.5,768.8619837135922,dqn
1300000,1414.5,999.8636156996613,dqn
1400000,1861.25,1166.1422779832656,dqn
1500000,2099.75,986.7018609995625,dqn
1600000,2019.0,728.7679671884598,dqn
1700000,3189.0,1119.5803901462368,dqn
1800000,3215.5,1019.3391241387726,dqn
1900000,4062.5,644.8352502771542,dqn
2000000,3697.75,775.0285881823974,dqn
2100000,4084.75,369.5460898183067,dqn
2200000,4364.5,82.35441700358275,dqn
2300000,3960.5,493.58357954859076,dqn
2400000,4298.5,337.0908631215032,dqn
2500000,3868.5,810.0564795123856,dqn
2600000,3593.0,1069.2274079913964,dqn
2700000,3861.5,863.5603626846244,dqn
2800000,4479.75,226.15108334916283,dqn
2900000,4399.25,278.67106505699513,dqn
3000000,4731.0,975.6428649869787,dqn
3100000,4451.0,1066.7041529871344,dqn
3200000,4260.0,1112.3870729202133,dqn
3300000,4400.75,758.1804287239285,dqn
3400000,4580.5,901.3668786903588,dqn
3500000,4537.0,1127.5176273566635,dqn
3600000,5060.75,1816.7983686969778,dqn
3700000,5504.0,1962.111808740776,dqn
3800000,5938.25,1861.7293875587827,dqn
3900000,5781.75,1370.2176150159507,dqn
4000000,5990.25,3394.9163189245182,dqn
4100000,6092.75,2065.6846473990167,dqn
4200000,6176.0,1842.3508080710362,dqn
4300000,6576.5,2726.7487966440913,dqn
4400000,6971.25,3082.8676281183402,dqn
4500000,6908.25,2762.2427595162594,dqn
4600000,7546.0,2864.2300885229174,dqn
4700000,7737.75,3928.65680767613,dqn
4800000,8261.75,3556.5873829416873,dqn
4900000,8120.5,2792.5308413695275,dqn
5000000,7459.25,3016.322481516192,dqn
5100000,8186.25,3262.4464076058016,dqn
5200000,8457.75,3065.806062441002,dqn
5300000,7461.25,2633.543062586978,dqn
5400000,8212.25,2857.8948655435174,dqn
5500000,8331.0,2962.497088606164,dqn
5600000,8116.0,3106.8304186099376,dqn
5700000,8354.0,2939.679446810485,dqn
5800000,8698.25,2624.4728161099324,dqn
5900000,9697.25,2572.896337301602,dqn
6000000,8455.0,1774.5978417658464,dqn
6100000,9885.75,3028.3760190075473,dqn
6200000,8983.5,2107.2515274641514,dqn
6300000,9419.75,2727.142838668338,dqn
6400000,8409.25,3007.3811385489535,dqn
6500000,9823.75,2742.98269453163,dqn
6600000,9702.25,2529.285336315379,dqn
6700000,10412.5,2968.082925054487,dqn
6800000,9085.25,2521.6067422379724,dqn
6900000,9624.25,2870.277654252285,dqn
7000000,10178.25,2328.1741907554942,dqn
7100000,9411.75,3466.6296762850225,dqn
7200000,10059.0,2418.3835510522313,dqn
7300000,9972.25,3165.8356815381308,dqn
7400000,9769.25,3534.1402861940837,dqn
7500000,9630.75,3561.6785105480812,dqn
7600000,10130.5,2504.094846446516,dqn
7700000,9689.75,2412.3324941848296,dqn
7800000,9682.5,2696.419848614084,dqn
7900000,8600.25,4069.30498519096,dqn
8000000,10808.25,1838.3657994262187,dqn
8100000,10105.5,3078.21819402069,dqn
8200000,9794.25,3020.5171432223324,dqn
8300000,10248.5,2272.298450908243,dqn
8400000,9916.5,3159.7433044473723,dqn
8500000,10325.5,2780.830316650047,dqn
8600000,10778.0,1940.7523669958514,dqn
8700000,10993.0,2580.0946688057784,dqn
8800000,10329.75,2510.3706026202585,dqn
8900000,9983.0,3615.9431342320636,dqn
9000000,11148.0,1932.5183698997535,dqn
9100000,10034.75,2345.046494741629,dqn
9200000,10810.75,2402.0418527785896,dqn
9300000,10502.5,2058.038811587381,dqn
9400000,10956.0,1991.7147762669233,dqn
9500000,11620.25,786.060947064539,dqn
9600000,10733.5,2011.6753589980665,dqn
9700000,11486.25,2341.8905957580514,dqn
9800000,11012.5,2049.413025722243,dqn
9900000,10990.5,1687.970601047305,dqn
10000000,11396.5,1123.2326117060527,dqn
0,62.25,64.61859252568102,fqf
100000,282.5,133.41195598596101,fqf
200000,334.25,97.66684442532174,fqf
300000,478.0,103.5,fqf
400000,497.75,127.49730389306278,fqf
500000,761.75,323.0790344482291,fqf
600000,723.25,85.77623505377233,fqf
700000,1184.75,753.0441969101149,fqf
800000,1227.25,684.0965301037567,fqf
900000,1899.75,957.4160864013096,fqf
1000000,1912.5,1270.665180132044,fqf
1100000,2567.5,1188.7546004117082,fqf
1200000,3371.0,1017.2175283586103,fqf
1300000,3156.25,890.8782534667686,fqf
1400000,3885.0,888.4551198569346,fqf
1500000,3952.75,590.0110698114062,fqf
1600000,3700.0,1213.4516883667022,fqf
1700000,4309.75,1129.6019486969735,fqf
1800000,4612.75,1088.452714866383,fqf
1900000,5602.25,1122.1271374046703,fqf
2000000,6148.5,2185.0435350354005,fqf
2100000,6673.75,1807.6529153850304,fqf
2200000,6371.75,2170.01153510759,fqf
2300000,6601.0,2183.5877014674725,fqf
2400000,7732.0,1939.5839760113508,fqf
2500000,8078.25,2086.995762453772,fqf
2600000,9642.5,2714.1858816227013,fqf
2700000,10048.5,2313.9531110201865,fqf
2800000,9025.75,3670.8754150066165,fqf
2900000,9993.5,3190.4126300527337,fqf
3000000,10725.75,1486.178846067996,fqf
3100000,12443.0,1860.8062096843937,fqf
3200000,11651.5,1916.6462245286687,fqf
3300000,11780.25,2378.499645259591,fqf
3400000,12591.25,1730.6852869600527,fqf
3500000,13177.25,1040.0303180676995,fqf
3600000,12289.75,3415.4978498748906,fqf
3700000,12660.0,1981.2193215290426,fqf
3800000,12749.0,2114.099453668157,fqf
3900000,13807.25,1109.9293051811903,fqf
4000000,14015.25,1171.8481396921702,fqf
4100000,13752.25,1630.1025466209173,fqf
4200000,14020.5,1309.8782386160938,fqf
4300000,13418.75,1649.8266007371806,fqf
4400000,14221.5,1284.3087634988715,fqf
4500000,14305.75,859.7587234218679,fqf
4600000,14158.0,1344.8414404679831,fqf
4700000,12771.5,1663.6489263062685,fqf
4800000,14314.0,1097.285970018755,fqf
4900000,14935.25,337.25074128902963,fqf
5000000,14672.0,807.711117912834,fqf
5100000,14673.0,571.9405563517943,fqf
5200000,14309.75,1108.4434187183394,fqf
5300000,14757.25,947.0417427442151,fqf
5400000,14685.0,655.1602857316674,fqf
5500000,14524.25,979.248468214273,fqf
5600000,14862.5,499.7686964986903,fqf
5700000,14338.0,1270.7752555035056,fqf
5800000,14777.75,538.4253081904676,fqf
5900000,14932.0,720.0848908288522,fqf
6000000,15026.25,556.9619039934419,fqf
6100000,15113.75,255.20151351432068,fqf
6200000,14408.5,1393.7912325739462,fqf
6300000,15156.5,590.047879413188,fqf
6400000,14545.5,1392.182100157878,fqf
6500000,14554.75,1060.3109508535692,fqf
6600000,13926.25,1543.7536437203962,fqf
6700000,14911.25,508.5976430342555,fqf
6800000,14964.0,1249.9880999433556,fqf
6900000,15271.75,499.26827708157066,fqf
7000000,14915.25,710.6022533738548,fqf
7100000,14988.5,568.0396112948463,fqf
7200000,14881.25,963.4282861220133,fqf
7300000,15227.75,746.1756244343553,fqf
7400000,15052.0,1012.3807337163228,fqf
7500000,15262.75,626.2052878250071,fqf
7600000,14771.75,516.1831675868557,fqf
7700000,14902.25,1191.0822022429854,fqf
7800000,15195.0,983.0596370515881,fqf
7900000,15172.75,897.3812247311619,fqf
8000000,14729.5,1125.9345007592583,fqf
8100000,14950.75,407.5706227146407,fqf
8200000,14679.25,1469.804004791115,fqf
8300000,14879.75,1249.1259193932372,fqf
8400000,14759.25,824.2845761628687,fqf
8500000,14181.25,1934.2803086678,fqf
8600000,15150.75,606.5559022052296,fqf
8700000,15301.25,684.131977399098,fqf
8800000,15258.75,178.02826320559328,fqf
8900000,14306.75,2652.5966169962594,fqf
9000000,14469.5,1781.5501676910476,fqf
9100000,14648.25,983.8413553515628,fqf
9200000,15119.25,669.5624037384417,fqf
9300000,14687.75,914.5568940749395,fqf
9400000,14220.0,3311.433790671346,fqf
9500000,15234.75,382.4288332487497,fqf
9600000,14718.75,632.6375838503432,fqf
9700000,14343.5,1404.7336046382602,fqf
9800000,15267.5,387.3209263646879,fqf
9900000,15137.75,331.75,fqf
10000000,14602.75,1270.1847552620052,fqf
0,63.5,62.13091018164791,qrdqn
100000,270.75,151.2119786921658,qrdqn
200000,330.0,140.30324301312496,qrdqn
300000,482.5,145.48625364617786,qrdqn
400000,655.25,164.68701375639793,qrdqn
500000,624.5,130.56033088193365,qrdqn
600000,676.5,131.37351331223505,qrdqn
700000,628.25,158.0587311729409,qrdqn
800000,1161.25,710.1436914456116,qrdqn
900000,1550.25,826.7983808039297,qrdqn
1000000,1962.5,961.0228925473108,qrdqn
1100000,2176.0,1403.9837071704214,qrdqn
1200000,2638.5,1025.882668729714,qrdqn
1300000,3701.0,630.7289433663243,qrdqn
1400000,3190.25,947.5115104841735,qrdqn
1500000,3946.75,637.7578400145309,qrdqn
1600000,4426.5,815.5735711755256,qrdqn
1700000,4326.25,986.4046139896143,qrdqn
1800000,4494.5,949.5484453149297,qrdqn
1900000,4857.5,1134.8067016016428,qrdqn
2000000,4661.0,2612.279225121235,qrdqn
2100000,6238.5,2523.3789846156683,qrdqn
2200000,6793.5,2207.1540499022717,qrdqn
2300000,8352.75,2463.5217296585797,qrdqn
2400000,10017.0,1099.753836092423,qrdqn
2500000,9378.25,2206.291869291096,qrdqn
2600000,9277.75,2164.6920826066694,qrdqn
2700000,9680.25,1852.4255889238843,qrdqn
2800000,9750.0,3101.0985956592867,qrdqn
2900000,11197.0,2089.198650200598,qrdqn
3000000,10168.5,1820.62976741566,qrdqn
3100000,10809.0,1863.6564195151423,qrdqn
3200000,11434.75,1928.14951767232,qrdqn
3300000,12635.0,2041.877812211103,qrdqn
3400000,11676.0,3368.622715591641,qrdqn
3500000,11960.0,1950.4877595104256,qrdqn
3600000,11736.0,2031.8129835198908,qrdqn
3700000,12507.25,1577.2018141315968,qrdqn
3800000,12923.5,4095.112208474879,qrdqn
3900000,13316.75,1166.7872824555468,qrdqn
4000000,13060.0,2080.1246957814815,qrdqn
4100000,12532.75,1183.963919424912,qrdqn
4200000,12320.25,2122.9921249265153,qrdqn
4300000,12833.5,1463.2879074194525,qrdqn
4400000,12643.5,1230.7717091321201,qrdqn
4500000,12753.5,2467.2244526998347,qrdqn
4600000,14206.0,934.261874422798,qrdqn
4700000,13566.0,1616.8879058240248,qrdqn
4800000,13339.0,2508.4644705476694,qrdqn
4900000,13325.5,1697.8286868821601,qrdqn
5000000,13318.25,1575.3479972691748,qrdqn
5100000,12695.25,1818.0165875205869,qrdqn
5200000,13957.5,1218.8980679285696,qrdqn
5300000,13959.75,1010.0305997839868,qrdqn
5400000,13414.0,1498.4079884997943,qrdqn
5500000,12775.5,1296.2314608124584,qrdqn
5600000,14213.75,1282.7033220897185,qrdqn
5700000,12620.5,2257.2158735929534,qrdqn
5800000,12587.5,1430.5497195134462,qrdqn
5900000,13289.5,1792.5658286378216,qrdqn
6000000,13572.75,2379.9851496385436,qrdqn
6100000,12327.75,2985.5888133666363,qrdqn
6200000,13057.75,2234.581182794664,qrdqn
6300000,13167.75,2580.7533904850343,qrdqn
6400000,14265.0,1022.666856801373,qrdqn
6500000,13314.5,1621.0269892879637,qrdqn
6600000,14761.5,862.8928091020344,qrdqn
6700000,12912.5,2490.064005201473,qrdqn
6800000,13582.25,1415.470085342675,qrdqn
6900000,14093.0,1151.0564712471755,qrdqn
7000000,13608.75,1454.381419195116,qrdqn
7100000,14457.25,1426.2934699773396,qrdqn
7200000,14363.5,1147.3579432766394,qrdqn
7300000,14335.75,1048.029132467223,qrdqn
7400000,14255.0,996.4361494847525,qrdqn
7500000,13165.0,2007.4355531373853,qrdqn
7600000,13882.25,1050.5673764685444,qrdqn
7700000,14029.25,1288.9787866757156,qrdqn
7800000,13062.75,2194.7472662017376,qrdqn
7900000,13878.75,1196.7911524154915,qrdqn
8000000,14246.25,1554.0568884374857,qrdqn
8100000,14211.5,1194.981276003938,qrdqn
8200000,14197.0,1123.807034147767,qrdqn
8300000,13508.0,1345.116073058381,qrdqn
8400000,11739.5,2172.110954808709,qrdqn
8500000,13295.5,1875.5738455203516,qrdqn
8600000,14682.0,657.4094994750228,qrdqn
8700000,13262.75,2101.4068055709727,qrdqn
8800000,13034.25,2962.464567298654,qrdqn
8900000,13833.25,1593.2596500570771,qrdqn
9000000,13900.75,1380.3591244672525,qrdqn
9100000,13849.5,1837.9743605393412,qrdqn
9200000,12643.25,2829.352631345199,qrdqn
9300000,13530.75,1416.5393790855233,qrdqn
9400000,13982.5,1845.6198145880423,qrdqn
9500000,13809.25,1238.4738844642627,qrdqn
9600000,12931.5,1797.4736437567033,qrdqn
9700000,14342.75,649.1700951984773,qrdqn
9800000,14729.75,626.4367984880837,qrdqn
9900000,13490.75,1119.1950511416676,qrdqn
10000000,14191.5,1683.4767595663445,qrdqn
0,74.75,68.97871048374273,iqn
100000,305.25,107.32223674523374,iqn
200000,278.5,60.28266749240614,iqn
300000,480.75,128.17980535170116,iqn
400000,580.5,164.20566372692508,iqn
500000,603.5,163.69254717304634,iqn
600000,681.5,165.10299815569672,iqn
700000,779.5,202.94642150084834,iqn
800000,1212.0,518.2033867122059,iqn
900000,1937.0,1077.2446333122296,iqn
1000000,2055.75,1114.4051384034444,iqn
1100000,2164.0,763.3292212407435,iqn
1200000,2717.0,926.5607103692666,iqn
1300000,3349.25,801.4120740917247,iqn
1400000,3172.25,848.1453663730057,iqn
1500000,3463.5,827.8875225536377,iqn
1600000,4035.75,911.0859248720726,iqn
1700000,4497.0,543.007596631944,iqn
1800000,4461.25,499.12705045909905,iqn
1900000,4384.25,471.4711682595236,iqn
2000000,5132.0,1111.9947167140679,iqn
2100000,4575.75,2275.0469912729277,iqn
2200000,5614.5,1350.1304566596518,iqn
2300000,5378.75,2386.0001178751018,iqn
2400000,6720.5,2223.6897265580915,iqn
2500000,7193.75,1491.2818521325873,iqn
2600000,8060.25,2501.7125259509735,iqn
2700000,8047.0,1672.755511125281,iqn
2800000,8176.0,3218.092447397992,iqn
2900000,9079.25,2817.5170917848927,iqn
3000000,9333.5,1586.5446731813133,iqn
3100000,11244.75,1804.940944324772,iqn
3200000,9774.75,2385.623988079429,iqn
3300000,10427.5,2821.736167681167,iqn
3400000,9773.25,2530.4006723244443,iqn
3500000,10958.5,1914.0373559572968,iqn
3600000,11481.25,2320.765027420915,iqn
3700000,10402.0,2840.605525235773,iqn
3800000,11571.25,1838.5531845720427,iqn
3900000,12558.75,1597.0246749815733,iqn
4000000,12249.5,1836.1981102266716,iqn
4100000,12411.5,1798.764228574718,iqn
4200000,12926.75,1323.884459648953,iqn
4300000,11794.75,2639.6958750015124,iqn
4400000,12201.0,1702.2159087495334,iqn
4500000,12271.25,1584.632548100663,iqn
4600000,12395.25,1911.1424757196937,iqn
4700000,12780.0,1188.934396844502,iqn
4800000,12680.5,1798.4388368804762,iqn
4900000,11659.0,1524.3105818697186,iqn
5000000,12834.25,1934.9157119885094,iqn
5100000,13496.0,1634.7783488901484,iqn
5200000,13142.75,1530.6499640675527,iqn
5300000,12664.75,2404.7719356521106,iqn
5400000,12944.25,2205.103186361128,iqn
5500000,13810.25,2059.245750875791,iqn
5600000,13504.0,849.1313208214616,iqn
5700000,13502.25,1435.742599667503,iqn
5800000,14175.25,1070.7231493247916,iqn
5900000,13746.0,1353.6211619208677,iqn
6000000,14359.75,987.1046360442241,iqn
6100000,13638.25,2135.9354069119227,iqn
6200000,14398.0,724.5531381479208,iqn
6300000,13681.25,1508.860600751441,iqn
6400000,12862.0,2345.081501781974,iqn
6500000,12578.5,3452.268855405094,iqn
6600000,13525.25,1754.864115109771,iqn
6700000,14026.75,1140.708688710663,iqn
6800000,14103.75,1377.3363106010092,iqn
6900000,13723.5,1402.6114928945933,iqn
7000000,13494.25,997.4141880382492,iqn
7100000,14152.25,709.2394253705867,iqn
7200000,13685.25,1417.7761856160514,iqn
7300000,13408.25,2077.5096419752185,iqn
7400000,14233.0,909.7477672410084,iqn
7500000,14091.5,743.8003764451857,iqn
7600000,13211.75,1589.0996074821742,iqn
7700000,13444.5,1892.1039215645635,iqn
7800000,13603.25,2529.7435764322045,iqn
7900000,13292.25,3160.3117824828614,iqn
8000000,14121.75,818.3054518332382,iqn
8100000,14027.0,721.3241296393737,iqn
8200000,14095.25,599.5054732861078,iqn
8300000,14409.25,808.6462839214684,iqn
8400000,13536.75,753.1708388539747,iqn
8500000,13976.5,988.6829623291786,iqn
8600000,13914.5,1239.5683724587361,iqn
8700000,14257.0,1150.6013645046662,iqn
8800000,13446.5,1551.8111193054392,iqn
8900000,14032.5,1186.8413963120768,iqn
9000000,14378.5,943.7049326987753,iqn
9100000,14320.75,647.3224177332344,iqn
9200000,13960.25,1017.343630490701,iqn
9300000,13514.25,1402.1367845185434,iqn
9400000,13712.25,1607.3042065831844,iqn
9500000,14267.75,724.1317645981289,iqn
9600000,14351.75,780.0296869350551,iqn
9700000,13220.25,1425.2001833075942,iqn
9800000,14156.5,853.8107225843443,iqn
9900000,14273.75,895.3443820675931,iqn
10000000,13774.75,1513.8219223211163,iqn
0,45.5,47.75981574503821,rainbow
100000,284.5,61.47967143698801,rainbow
200000,285.0,74.47314952383846,rainbow
300000,377.75,92.13746523537534,rainbow
400000,395.75,96.40442157909564,rainbow
500000,446.5,135.95587519485872,rainbow
600000,509.0,112.18400064180275,rainbow
700000,842.0,379.03957577012983,rainbow
800000,841.25,334.61031439571616,rainbow
900000,1965.0,1128.5698914998575,rainbow
1000000,2198.25,836.4859906178943,rainbow
1100000,3015.75,848.7866707836546,rainbow
1200000,2877.0,996.3312702108672,rainbow
1300000,3242.0,876.3666470148211,rainbow
1400000,3739.5,779.8091112573641,rainbow
1500000,3878.5,610.4621200369438,rainbow
1600000,3686.75,1020.1911891895558,rainbow
1700000,3802.5,775.4450335130144,rainbow
1800000,4826.75,1208.2508276430024,rainbow
1900000,5678.25,1521.4220527191,rainbow
2000000,5642.5,2018.9904655545058,rainbow
2100000,7018.0,2637.9750283124363,rainbow
2200000,6920.25,1881.316178237991,rainbow
2300000,7435.0,1537.6528379318916,rainbow
2400000,7692.5,1343.7070923382075,rainbow
2500000,8006.25,1876.4488568836616,rainbow
2600000,9979.75,2021.7954427933603,rainbow
2700000,9089.75,1605.1473647301048,rainbow
2800000,8764.75,1827.6663569973596,rainbow
2900000,9663.0,2015.3541252097607,rainbow
3000000,9934.5,2286.617261371041,rainbow
3100000,10924.25,2628.7715881186787,rainbow
3200000,9174.75,1997.3590219337134,rainbow
3300000,10324.25,1182.9740328933683,rainbow
3400000,10506.5,1664.2221155843351,rainbow
3500000,10675.0,2079.8194032175006,rainbow
3600000,10794.25,2335.775848085599,rainbow
3700000,10830.25,2143.70282746933,rainbow
3800000,11664.75,1526.7708775386043,rainbow
3900000,10242.5,2334.839662589275,rainbow
4000000,11877.25,1986.8088263594966,rainbow
4100000,11280.25,2765.102721871287,rainbow
4200000,12994.5,1754.1610530393154,rainbow
4300000,10860.25,1974.6045331913933,rainbow
4400000,10636.25,2674.058537597859,rainbow
4500000,12535.5,1929.7117012652434,rainbow
4600000,12290.5,1829.934015203827,rainbow
4700000,12177.5,946.7675269040442,rainbow
4800000,13175.75,1413.9178945398492,rainbow
4900000,12883.5,1610.216677966043,rainbow
5000000,12284.5,1809.4221453270654,rainbow
5100000,12318.0,2168.0633062712905,rainbow
5200000,12730.25,1575.0005753967203,rainbow
5300000,11980.25,1916.1492798057254,rainbow
5400000,12032.75,2195.3403637021756,rainbow
5500000,12618.0,2118.3926099757805,rainbow
5600000,13014.25,1486.7145195026515,rainbow
5700000,12690.0,1458.9743829142444,rainbow
5800000,12033.5,1977.8407418192194,rainbow
5900000,12640.25,2624.1961745456456,rainbow
6000000,13131.25,1906.204097807997,rainbow
6100000,13501.75,1226.5200008560805,rainbow
6200000,13880.0,1096.272662251504,rainbow
6300000,12978.75,1734.9788363262533,rainbow
6400000,12417.0,1276.8250663266288,rainbow
6500000,13424.5,1740.133543725883,rainbow
6600000,13237.0,1644.9296337533713,rainbow
6700000,13351.75,1120.8969901378093,rainbow
6800000,12263.0,2282.7893573433357,rainbow
6900000,12439.0,2598.2990108915487,rainbow
7000000,14034.5,744.4837137238128,rainbow
7100000,13683.25,901.8238810876545,rainbow
7200000,14111.25,1060.766379793402,rainbow
7300000,13421.75,1568.2095881928537,rainbow
7400000,14206.5,607.6617068731582,rainbow
7500000,13354.25,1601.6690708445362,rainbow
7600000,13701.75,1030.2663793893305,rainbow
7700000,13039.0,2426.61317477673,rainbow
7800000,13988.25,1832.0964937742772,rainbow
7900000,13303.0,1248.9764809635128,rainbow
8000000,13551.25,1319.6809510256637,rainbow
8100000,13257.25,1674.4097654098891,rainbow
8200000,13652.5,1983.858613913804,rainbow
8300000,13802.5,1365.1304882684292,rainbow
8400000,13834.5,1055.2753195256678,rainbow
8500000,14132.75,759.6795788357089,rainbow
8600000,13816.5,838.3877384599563,rainbow
8700000,13764.0,1449.42367857021,rainbow
8800000,13053.75,1003.1601629351118,rainbow
8900000,13302.75,1787.7211226866455,rainbow
9000000,13252.75,1108.8256456720326,rainbow
9100000,13711.75,1272.3845969281458,rainbow
9200000,13983.5,1598.7660085203213,rainbow
9300000,13033.25,1330.3514808124958,rainbow
9400000,14224.75,1230.1089636694792,rainbow
9500000,13983.25,1469.7389436563217,rainbow
9600000,12979.5,1610.91891478125,rainbow
9700000,13711.25,1179.091413970944,rainbow
9800000,13414.0,2159.0412223947924,rainbow
9900000,13838.75,1349.4764030912138,rainbow
10000000,14035.0,1246.866572653225,rainbow
0,120.5,101.5,ppo
100000,273.0,28.956864471140516,ppo
200000,355.0,89.81230427953622,ppo
300000,391.5,92.91931984253867,ppo
400000,474.0,108.15035829806575,ppo
500000,542.75,105.84452040611266,ppo
600000,621.75,77.6695725493581,ppo
700000,641.75,85.77623505377233,ppo
800000,672.25,64.53148456373835,ppo
900000,744.75,134.25465541276398,ppo
1000000,791.25,143.7891251103504,ppo
1100000,995.0,389.2460661329797,ppo
1200000,817.25,168.63588734311568,ppo
1300000,1099.0,655.2797112684018,ppo
1400000,1188.0,663.5,ppo
1500000,1322.0,450.0927682156202,ppo
1600000,1452.75,704.6368302182337,ppo
1700000,1558.5,423.40170051618827,ppo
1800000,1552.75,663.306537356598,ppo
1900000,1814.25,756.1093257591788,ppo
2000000,1824.0,703.5785315087435,ppo
2100000,1752.25,750.6567541160207,ppo
2200000,2510.75,872.3481601402045,ppo
2300000,2298.25,906.4326022931876,ppo
2400000,2231.0,897.2521942018309,ppo
2500000,2028.0,938.4780231843471,ppo
2600000,2503.25,949.5203065232465,ppo
2700000,2804.5,959.1681291619317,ppo
2800000,2946.25,708.6265324555665,ppo
2900000,3231.75,616.26298160769,ppo
3000000,2883.25,727.0738012746712,ppo
3100000,3300.5,795.6183130119617,ppo
3200000,3390.5,828.5211222413102,ppo
3300000,3235.5,996.1192197724126,ppo
3400000,3114.0,1074.6076028020648,ppo
3500000,3412.75,1089.8081539885816,ppo
3600000,3153.75,1106.7566636347847,ppo
3700000,3294.75,694.6846856668138,ppo
3800000,3217.0,1153.753548206895,ppo
3900000,3735.5,868.4992803681532,ppo
4000000,3744.0,798.573885122723,ppo
4100000,3626.75,879.9460565852886,ppo
