date,download_count
2023-03-08T00:00:00,11715.0
2023-03-07T00:00:00,13498.0
2023-03-06T00:00:00,13348.0
2023-03-05T00:00:00,11197.0
2023-03-04T00:00:00,10612.0
2023-03-03T00:00:00,13302.0
2023-03-02T00:00:00,12389.0
2023-03-01T00:00:00,13775.0
2023-02-28T00:00:00,12611.0
2023-02-27T00:00:00,12909.0
2023-02-26T00:00:00,13524.0
2023-02-25T00:00:00,18342.0
2023-02-24T00:00:00,10665.0
2023-02-23T00:00:00,10385.0
2023-02-22T00:00:00,12449.0
2023-02-21T00:00:00,10686.0
2023-02-20T00:00:00,12190.0
2023-02-19T00:00:00,8968.0
2023-02-18T00:00:00,8301.0
2023-02-17T00:00:00,9898.0
2023-02-16T00:00:00,10142.0
2023-02-15T00:00:00,10381.0
2023-02-14T00:00:00,13071.0
2023-02-13T00:00:00,9399.0
2023-02-12T00:00:00,7443.0
2023-02-11T00:00:00,8340.0
2023-02-10T00:00:00,9986.0
2023-02-09T00:00:00,9984.0
2023-02-08T00:00:00,8647.0
2023-02-07T00:00:00,9555.0
2023-02-06T00:00:00,12672.0
2023-02-05T00:00:00,7586.0
2023-02-04T00:00:00,7643.0
2023-02-03T00:00:00,10005.0
2023-02-02T00:00:00,9983.0
2023-02-01T00:00:00,9282.0
2023-01-31T00:00:00,9688.0
2023-01-30T00:00:00,10732.0
2023-01-29T00:00:00,7330.0
2023-01-28T00:00:00,7804.0
2023-01-27T00:00:00,8792.0
2023-01-26T00:00:00,9922.0
2023-01-25T00:00:00,12080.0
2023-01-24T00:00:00,10712.0
2023-01-23T00:00:00,14325.0
2023-01-22T00:00:00,8980.0
2023-01-21T00:00:00,8621.0
2023-01-20T00:00:00,13307.0
2023-01-19T00:00:00,11218.0
2023-01-18T00:00:00,10476.0
2023-01-17T00:00:00,9564.0
2023-01-16T00:00:00,9887.0
2023-01-15T00:00:00,6860.0
2023-01-14T00:00:00,7482.0
2023-01-13T00:00:00,8857.0
2023-01-12T00:00:00,10472.0
2023-01-11T00:00:00,11156.0
2023-01-10T00:00:00,12455.0
2023-01-09T00:00:00,11798.0
2023-01-08T00:00:00,8312.0
2023-01-07T00:00:00,9738.0
2023-01-06T00:00:00,11610.0
2023-01-05T00:00:00,12832.0
2023-01-04T00:00:00,9665.0
2023-01-03T00:00:00,10801.0
2023-01-02T00:00:00,9098.0
2023-01-01T00:00:00,6439.0
2022-12-31T00:00:00,7332.0
2022-12-30T00:00:00,8055.0
2022-12-29T00:00:00,7944.0
2022-12-28T00:00:00,7685.0
2022-12-27T00:00:00,6591.0
2022-12-26T00:00:00,7082.0
2022-12-25T00:00:00,5723.0
2022-12-24T00:00:00,6094.0
2022-12-23T00:00:00,6427.0
2022-12-22T00:00:00,8451.0
2022-12-21T00:00:00,9866.0
2022-12-20T00:00:00,8847.0
2022-12-19T00:00:00,12585.0
2022-12-18T00:00:00,7381.0
2022-12-17T00:00:00,7449.0
2022-12-16T00:00:00,9000.0
2022-12-15T00:00:00,9567.0
2022-12-14T00:00:00,10131.0
2022-12-13T00:00:00,10274.0
2022-12-12T00:00:00,10580.0
2022-12-11T00:00:00,5688.0
2022-12-10T00:00:00,6095.0
2022-12-09T00:00:00,11730.0
2022-12-08T00:00:00,9906.0
2022-12-07T00:00:00,8185.0
2022-12-06T00:00:00,8983.0
2022-12-05T00:00:00,8316.0
2022-12-04T00:00:00,6247.0
2022-12-03T00:00:00,7108.0
2022-12-02T00:00:00,7610.0
2022-12-01T00:00:00,8135.0
2022-11-30T00:00:00,8064.0
2022-11-29T00:00:00,8294.0
2022-11-28T00:00:00,8853.0
2022-11-27T00:00:00,6239.0
2022-11-26T00:00:00,6192.0
2022-11-25T00:00:00,6619.0
2022-11-24T00:00:00,8215.0
2022-11-23T00:00:00,10606.0
2022-11-22T00:00:00,11300.0
2022-11-21T00:00:00,12551.0
2022-11-20T00:00:00,9563.0
2022-11-19T00:00:00,10010.0
2022-11-18T00:00:00,10759.0
2022-11-17T00:00:00,9738.0
2022-11-16T00:00:00,10130.0
2022-11-15T00:00:00,10800.0
2022-11-14T00:00:00,9695.0
2022-11-13T00:00:00,6585.0
2022-11-12T00:00:00,6813.0
2022-11-11T00:00:00,8044.0
2022-11-10T00:00:00,7726.0
2022-11-09T00:00:00,9219.0
2022-11-08T00:00:00,9944.0
2022-11-07T00:00:00,11617.0
2022-11-06T00:00:00,7472.0
2022-11-05T00:00:00,7349.0
2022-11-04T00:00:00,10490.0
2022-11-03T00:00:00,10888.0
2022-11-02T00:00:00,10413.0
2022-11-01T00:00:00,9298.0
2022-10-31T00:00:00,9230.0
2022-10-30T00:00:00,7253.0
2022-10-29T00:00:00,7709.0
2022-10-28T00:00:00,8342.0
2022-10-27T00:00:00,9356.0
2022-10-26T00:00:00,9380.0
2022-10-25T00:00:00,10478.0
2022-10-24T00:00:00,10757.0
2022-10-23T00:00:00,9333.0
2022-10-22T00:00:00,9125.0
2022-10-21T00:00:00,10067.0
2022-10-20T00:00:00,10822.0
2022-10-19T00:00:00,10752.0
2022-10-18T00:00:00,10700.0
2022-10-17T00:00:00,11624.0
2022-10-16T00:00:00,7507.0
2022-10-15T00:00:00,8138.0
2022-10-14T00:00:00,10130.0
2022-10-13T00:00:00,8792.0
2022-10-12T00:00:00,9361.0
2022-10-11T00:00:00,10148.0
2022-10-10T00:00:00,9982.0
2022-10-09T00:00:00,8499.0
2022-10-08T00:00:00,8863.0
2022-10-07T00:00:00,11230.0
2022-10-06T00:00:00,11726.0
2022-10-05T00:00:00,11528.0
2022-10-04T00:00:00,9038.0
2022-10-03T00:00:00,8743.0
2022-10-02T00:00:00,6449.0
2022-10-01T00:00:00,7443.0
2022-09-30T00:00:00,8354.0
2022-09-29T00:00:00,8360.0
2022-09-28T00:00:00,8478.0
2022-09-27T00:00:00,8410.0
2022-09-26T00:00:00,10178.0
2022-09-25T00:00:00,7296.0
2022-09-24T00:00:00,7956.0
2022-09-23T00:00:00,8166.0
2022-09-22T00:00:00,7792.0
2022-09-21T00:00:00,9279.0
2022-09-20T00:00:00,7723.0
2022-09-19T00:00:00,7757.0
2022-09-18T00:00:00,5577.0
2022-09-17T00:00:00,6430.0
2022-09-16T00:00:00,8241.0
2022-09-15T00:00:00,8917.0
2022-09-14T00:00:00,8182.0
2022-09-13T00:00:00,7569.0
2022-09-12T00:00:00,9325.0
2022-09-11T00:00:00,6471.0
2022-09-10T00:00:00,7352.0
2022-09-09T00:00:00,9174.0
2022-09-08T00:00:00,7925.0
2022-09-07T00:00:00,8917.0
2022-09-06T00:00:00,8972.0
2022-09-05T00:00:00,7738.0
2022-09-04T00:00:00,6073.0
2022-09-03T00:00:00,7303.0
2022-09-02T00:00:00,8081.0
2022-09-01T00:00:00,9809.0
2022-08-31T00:00:00,11869.0
2022-08-30T00:00:00,9276.0
2022-08-29T00:00:00,9396.0
2022-08-28T00:00:00,6601.0
2022-08-27T00:00:00,7224.0
2022-08-26T00:00:00,9219.0
2022-08-25T00:00:00,8349.0
2022-08-24T00:00:00,9196.0
2022-08-23T00:00:00,9525.0
2022-08-22T00:00:00,10370.0
2022-08-21T00:00:00,6904.0
2022-08-20T00:00:00,9050.0
2022-08-19T00:00:00,9440.0
2022-08-18T00:00:00,9515.0
2022-08-17T00:00:00,8631.0
2022-08-16T00:00:00,9793.0
2022-08-15T00:00:00,8946.0
2022-08-14T00:00:00,7332.0
2022-08-13T00:00:00,6963.0
2022-08-12T00:00:00,7512.0
2022-08-11T00:00:00,7491.0
2022-08-10T00:00:00,8143.0
2022-08-09T00:00:00,8423.0
2022-08-08T00:00:00,9380.0
2022-08-07T00:00:00,6963.0
2022-08-06T00:00:00,7596.0
2022-08-05T00:00:00,8403.0
2022-08-04T00:00:00,8686.0
2022-08-03T00:00:00,9117.0
2022-08-02T00:00:00,8488.0
2022-08-01T00:00:00,9796.0
2022-07-31T00:00:00,7279.0
2022-07-30T00:00:00,7279.0
2022-07-29T00:00:00,11074.0
2022-07-28T00:00:00,8219.0
2022-07-27T00:00:00,8739.0
2022-07-26T00:00:00,7735.0
2022-07-25T00:00:00,9098.0
2022-07-24T00:00:00,7416.0
2022-07-23T00:00:00,8446.0
2022-07-22T00:00:00,9144.0
2022-07-21T00:00:00,8470.0
2022-07-20T00:00:00,7741.0
2022-07-19T00:00:00,8253.0
2022-07-18T00:00:00,9437.0
2022-07-17T00:00:00,6281.0
2022-07-16T00:00:00,7300.0
2022-07-15T00:00:00,8313.0
2022-07-14T00:00:00,9252.0
2022-07-13T00:00:00,8099.0
2022-07-12T00:00:00,7705.0
2022-07-11T00:00:00,9150.0
2022-07-10T00:00:00,7185.0
2022-07-09T00:00:00,7620.0
2022-07-08T00:00:00,8849.0
2022-07-07T00:00:00,8459.0
2022-07-06T00:00:00,9381.0
2022-07-05T00:00:00,8726.0
2022-07-04T00:00:00,9117.0
2022-07-03T00:00:00,7673.0
2022-07-02T00:00:00,8141.0
2022-07-01T00:00:00,8568.0
2022-06-30T00:00:00,7753.0
2022-06-29T00:00:00,8028.0
2022-06-28T00:00:00,7128.0
2022-06-27T00:00:00,9787.0
2022-06-26T00:00:00,7181.0
2022-06-25T00:00:00,6850.0
2022-06-24T00:00:00,8264.0
2022-06-23T00:00:00,8386.0
2022-06-22T00:00:00,9499.0
2022-06-21T00:00:00,8006.0
2022-06-20T00:00:00,10075.0
2022-06-19T00:00:00,6476.0
2022-06-18T00:00:00,7329.0
2022-06-17T00:00:00,9936.0
2022-06-16T00:00:00,9045.0
2022-06-15T00:00:00,9524.0
2022-06-14T00:00:00,9923.0
2022-06-13T00:00:00,9611.0
2022-06-12T00:00:00,7053.0
2022-06-11T00:00:00,6896.0
2022-06-10T00:00:00,9049.0
2022-06-09T00:00:00,9890.0
2022-06-08T00:00:00,10029.0
2022-06-07T00:00:00,8805.0
2022-06-06T00:00:00,8859.0
2022-06-05T00:00:00,6813.0
2022-06-04T00:00:00,7829.0
2022-06-03T00:00:00,9694.0
2022-06-02T00:00:00,8095.0
2022-06-01T00:00:00,7739.0
2022-05-31T00:00:00,7275.0
2022-05-30T00:00:00,9117.0
2022-05-29T00:00:00,6723.0
2022-05-28T00:00:00,7548.0
2022-05-27T00:00:00,9054.0
2022-05-26T00:00:00,8738.0
2022-05-25T00:00:00,11711.0
2022-05-24T00:00:00,9283.0
2022-05-23T00:00:00,9798.0
2022-05-22T00:00:00,7695.0
2022-05-21T00:00:00,9341.0
2022-05-20T00:00:00,10675.0
2022-05-19T00:00:00,9790.0
2022-05-18T00:00:00,11055.0
2022-05-17T00:00:00,8332.0
2022-05-16T00:00:00,9755.0
2022-05-15T00:00:00,6523.0
2022-05-14T00:00:00,7150.0
2022-05-13T00:00:00,8472.0
2022-05-12T00:00:00,8063.0
2022-05-11T00:00:00,8288.0
2022-05-10T00:00:00,8491.0
2022-05-09T00:00:00,8453.0
2022-05-08T00:00:00,6569.0
2022-05-07T00:00:00,5829.0
2022-05-06T00:00:00,8045.0
2022-05-05T00:00:00,9696.0
2022-05-04T00:00:00,9986.0
2022-05-03T00:00:00,8671.0
2022-05-02T00:00:00,10464.0
2022-05-01T00:00:00,7322.0
2022-04-30T00:00:00,8765.0
2022-04-29T00:00:00,10511.0
2022-04-28T00:00:00,9397.0
2022-04-27T00:00:00,10099.0
2022-04-26T00:00:00,9792.0
2022-04-25T00:00:00,10338.0
2022-04-24T00:00:00,7209.0
2022-04-23T00:00:00,7945.0
2022-04-22T00:00:00,8891.0
2022-04-21T00:00:00,8864.0
2022-04-20T00:00:00,9227.0
2022-04-19T00:00:00,8240.0
2022-04-18T00:00:00,9445.0
2022-04-17T00:00:00,6161.0
2022-04-16T00:00:00,6601.0
2022-04-15T00:00:00,8251.0
2022-04-14T00:00:00,8803.0
2022-04-13T00:00:00,9055.0
2022-04-12T00:00:00,8557.0
2022-04-11T00:00:00,10801.0
2022-04-10T00:00:00,6532.0
2022-04-09T00:00:00,6594.0
2022-04-08T00:00:00,10099.0
2022-04-07T00:00:00,10348.0
2022-04-06T00:00:00,15181.0
2022-04-05T00:00:00,7813.0
2022-04-04T00:00:00,10058.0
2022-04-03T00:00:00,6557.0
2022-04-02T00:00:00,6585.0
2022-04-01T00:00:00,8857.0
2022-03-31T00:00:00,9437.0
2022-03-30T00:00:00,8801.0
2022-03-29T00:00:00,8339.0
2022-03-28T00:00:00,14784.0
2022-03-27T00:00:00,9567.0
2022-03-26T00:00:00,7764.0
2022-03-25T00:00:00,12778.0
2022-03-24T00:00:00,16585.0
2022-03-23T00:00:00,9136.0
2022-03-22T00:00:00,7416.0
2022-03-21T00:00:00,8907.0
2022-03-20T00:00:00,5410.0
2022-03-19T00:00:00,5901.0
2022-03-18T00:00:00,6854.0
2022-03-17T00:00:00,7458.0
2022-03-16T00:00:00,7903.0
2022-03-15T00:00:00,7412.0
2022-03-14T00:00:00,8738.0
2022-03-13T00:00:00,5575.0
2022-03-12T00:00:00,5999.0
2022-03-11T00:00:00,6804.0
2022-03-10T00:00:00,7398.0
2022-03-09T00:00:00,8364.0
2022-03-08T00:00:00,6987.0
2022-03-07T00:00:00,8100.0
2022-03-06T00:00:00,6381.0
2022-03-05T00:00:00,6461.0
2022-03-04T00:00:00,7442.0
2022-03-03T00:00:00,8039.0
2022-03-02T00:00:00,9240.0
2022-03-01T00:00:00,7993.0
2022-02-28T00:00:00,8697.0
2022-02-27T00:00:00,6043.0
2022-02-26T00:00:00,6556.0
2022-02-25T00:00:00,8177.0
2022-02-24T00:00:00,7051.0
2022-02-23T00:00:00,6669.0
2022-02-22T00:00:00,5575.0
2022-02-21T00:00:00,8339.0
2022-02-20T00:00:00,4761.0
2022-02-19T00:00:00,6107.0
2022-02-18T00:00:00,6396.0
2022-02-17T00:00:00,6036.0
2022-02-16T00:00:00,5882.0
2022-02-15T00:00:00,5241.0
2022-02-14T00:00:00,6785.0
2022-02-13T00:00:00,3967.0
2022-02-12T00:00:00,5020.0
2022-02-11T00:00:00,5828.0
2022-02-10T00:00:00,6588.0
2022-02-09T00:00:00,6153.0
2022-02-08T00:00:00,5553.0
2022-02-07T00:00:00,6866.0
2022-02-06T00:00:00,3438.0
2022-02-05T00:00:00,4561.0
2022-02-04T00:00:00,6149.0
2022-02-03T00:00:00,5889.0
2022-02-02T00:00:00,6397.0
2022-02-01T00:00:00,5954.0
2022-01-31T00:00:00,6847.0
2022-01-30T00:00:00,3861.0
2022-01-29T00:00:00,3691.0
2022-01-28T00:00:00,5910.0
2022-01-27T00:00:00,6252.0
2022-01-26T00:00:00,6145.0
2022-01-25T00:00:00,5892.0
2022-01-24T00:00:00,7137.0
2022-01-23T00:00:00,4176.0
2022-01-22T00:00:00,4429.0
2022-01-21T00:00:00,6276.0
2022-01-20T00:00:00,5541.0
2022-01-19T00:00:00,6375.0
2022-01-18T00:00:00,5692.0
2022-01-17T00:00:00,7235.0
2022-01-16T00:00:00,4574.0
2022-01-15T00:00:00,4670.0
2022-01-14T00:00:00,6998.0
2022-01-13T00:00:00,6786.0
2022-01-12T00:00:00,6661.0
2022-01-11T00:00:00,6331.0
2022-01-10T00:00:00,8222.0
2022-01-09T00:00:00,4690.0
2022-01-08T00:00:00,5402.0
2022-01-07T00:00:00,7405.0
2022-01-06T00:00:00,7726.0
2022-01-05T00:00:00,6769.0
2022-01-04T00:00:00,5756.0
2022-01-03T00:00:00,6366.0
2022-01-02T00:00:00,4718.0
2022-01-01T00:00:00,3940.0
2021-12-31T00:00:00,5352.0
2021-12-30T00:00:00,5441.0
2021-12-29T00:00:00,5480.0
2021-12-28T00:00:00,4954.0
2021-12-27T00:00:00,6130.0
2021-12-26T00:00:00,4911.0
2021-12-25T00:00:00,4097.0
2021-12-24T00:00:00,5506.0
2021-12-23T00:00:00,5278.0
2021-12-22T00:00:00,5902.0
2021-12-21T00:00:00,5175.0
2021-12-20T00:00:00,7373.0
2021-12-19T00:00:00,4093.0
2021-12-18T00:00:00,5201.0
2021-12-17T00:00:00,6718.0
2021-12-16T00:00:00,6735.0
2021-12-15T00:00:00,6351.0
2021-12-14T00:00:00,6654.0
2021-12-13T00:00:00,7636.0
2021-12-12T00:00:00,4344.0
2021-12-11T00:00:00,5537.0
2021-12-10T00:00:00,6529.0
2021-12-09T00:00:00,6208.0
2021-12-08T00:00:00,7409.0
2021-12-07T00:00:00,6381.0
2021-12-06T00:00:00,7954.0
2021-12-05T00:00:00,4197.0
2021-12-04T00:00:00,4476.0
2021-12-03T00:00:00,7117.0
2021-12-02T00:00:00,6211.0
2021-12-01T00:00:00,6294.0
2021-11-30T00:00:00,6693.0
2021-11-29T00:00:00,7236.0
2021-11-28T00:00:00,4020.0
2021-11-27T00:00:00,4296.0
2021-11-26T00:00:00,5033.0
2021-11-25T00:00:00,5380.0
2021-11-24T00:00:00,6817.0
2021-11-23T00:00:00,6436.0
2021-11-22T00:00:00,8174.0
2021-11-21T00:00:00,5815.0
2021-11-20T00:00:00,5689.0
2021-11-19T00:00:00,7809.0
2021-11-18T00:00:00,7717.0
2021-11-17T00:00:00,7971.0
2021-11-16T00:00:00,6785.0
2021-11-15T00:00:00,8386.0
2021-11-14T00:00:00,4245.0
2021-11-13T00:00:00,6060.0
2021-11-12T00:00:00,7431.0
2021-11-11T00:00:00,6884.0
2021-11-10T00:00:00,6899.0
2021-11-09T00:00:00,7407.0
2021-11-08T00:00:00,8377.0
2021-11-07T00:00:00,4910.0
2021-11-06T00:00:00,4595.0
2021-11-05T00:00:00,11496.0
2021-11-04T00:00:00,7869.0
2021-11-03T00:00:00,7502.0
2021-11-02T00:00:00,7430.0
2021-11-01T00:00:00,6709.0
2021-10-31T00:00:00,4421.0
2021-10-30T00:00:00,5118.0
2021-10-29T00:00:00,7637.0
2021-10-28T00:00:00,9386.0
2021-10-27T00:00:00,7010.0
2021-10-26T00:00:00,11161.0
2021-10-25T00:00:00,7706.0
2021-10-24T00:00:00,5401.0
2021-10-23T00:00:00,6359.0
2021-10-22T00:00:00,7172.0
2021-10-21T00:00:00,8689.0
2021-10-20T00:00:00,6270.0
2021-10-19T00:00:00,6331.0
2021-10-18T00:00:00,6256.0
2021-10-17T00:00:00,4234.0
2021-10-16T00:00:00,5151.0
2021-10-15T00:00:00,6858.0
2021-10-14T00:00:00,6673.0
2021-10-13T00:00:00,14425.0
2021-10-12T00:00:00,16544.0
2021-10-11T00:00:00,10924.0
2021-10-10T00:00:00,5879.0
2021-10-09T00:00:00,13518.0
2021-10-08T00:00:00,11905.0
2021-10-07T00:00:00,12603.0
2021-10-06T00:00:00,7368.0
2021-10-05T00:00:00,7065.0
2021-10-04T00:00:00,8177.0
2021-10-03T00:00:00,8087.0
2021-10-02T00:00:00,7936.0
2021-10-01T00:00:00,7383.0
2021-09-30T00:00:00,7178.0
2021-09-29T00:00:00,7502.0
2021-09-28T00:00:00,7103.0
2021-09-27T00:00:00,7318.0
2021-09-26T00:00:00,5668.0
2021-09-25T00:00:00,5977.0
2021-09-24T00:00:00,7544.0
2021-09-23T00:00:00,7004.0
2021-09-22T00:00:00,6641.0
2021-09-21T00:00:00,6323.0
2021-09-20T00:00:00,7470.0
2021-09-19T00:00:00,5826.0
2021-09-18T00:00:00,5809.0
2021-09-17T00:00:00,7175.0
2021-09-16T00:00:00,7319.0
2021-09-15T00:00:00,7281.0
2021-09-14T00:00:00,3464.0
2021-09-13T00:00:00,2575.0
2021-09-12T00:00:00,1709.0
2021-09-11T00:00:00,1772.0
2021-09-10T00:00:00,2677.0
2021-09-09T00:00:00,2351.0
2021-09-08T00:00:00,2480.0
2021-09-07T00:00:00,2877.0
2021-09-06T00:00:00,1948.0
2021-09-05T00:00:00,1538.0
2021-09-04T00:00:00,1334.0
2021-09-03T00:00:00,1946.0
2021-09-02T00:00:00,2071.0
2021-09-01T00:00:00,2196.0
2021-08-31T00:00:00,2588.0
2021-08-30T00:00:00,2806.0
2021-08-29T00:00:00,2109.0
2021-08-28T00:00:00,1852.0
2021-08-27T00:00:00,2619.0
2021-08-26T00:00:00,3397.0
2021-08-25T00:00:00,3025.0
2021-08-24T00:00:00,3490.0
2021-08-23T00:00:00,2966.0
2021-08-22T00:00:00,2300.0
2021-08-21T00:00:00,2205.0
2021-08-20T00:00:00,3402.0
2021-08-19T00:00:00,3283.0
2021-08-18T00:00:00,3126.0
2021-08-17T00:00:00,3255.0
2021-08-16T00:00:00,3079.0
2021-08-15T00:00:00,2053.0
2021-08-14T00:00:00,2012.0
2021-08-13T00:00:00,2987.0
2021-08-12T00:00:00,2932.0
2021-08-11T00:00:00,2807.0
2021-08-10T00:00:00,2852.0
2021-08-09T00:00:00,2625.0
2021-08-08T00:00:00,2156.0
2021-08-07T00:00:00,2084.0
2021-08-06T00:00:00,2867.0
2021-08-05T00:00:00,2870.0
2021-08-04T00:00:00,2854.0
2021-08-03T00:00:00,2664.0
2021-08-02T00:00:00,2083.0
2021-08-01T00:00:00,1405.0
2021-07-31T00:00:00,1102.0
2021-07-30T00:00:00,2369.0
2021-07-29T00:00:00,1938.0
2021-07-28T00:00:00,2120.0
2021-07-27T00:00:00,2070.0
2021-07-26T00:00:00,2448.0
2021-07-25T00:00:00,1577.0
2021-07-24T00:00:00,1585.0
2021-07-23T00:00:00,2171.0
2021-07-22T00:00:00,2331.0
2021-07-21T00:00:00,3152.0
2021-07-20T00:00:00,2616.0
2021-07-19T00:00:00,2714.0
2021-07-18T00:00:00,1457.0
2021-07-17T00:00:00,1454.0
2021-07-16T00:00:00,2251.0
2021-07-15T00:00:00,2095.0
2021-07-14T00:00:00,2284.0
2021-07-13T00:00:00,2220.0
2021-07-12T00:00:00,2125.0
2021-07-11T00:00:00,1925.0
2021-07-10T00:00:00,1540.0
2021-07-09T00:00:00,2005.0
2021-07-08T00:00:00,2141.0
2021-07-07T00:00:00,2279.0
2021-07-06T00:00:00,1770.0
2021-07-05T00:00:00,1745.0
2021-07-04T00:00:00,1505.0
2021-07-03T00:00:00,1000.0
2021-07-02T00:00:00,2014.0
2021-07-01T00:00:00,2729.0
2021-06-30T00:00:00,2877.0
2021-06-29T00:00:00,2409.0
2021-06-28T00:00:00,2458.0
2021-06-27T00:00:00,1937.0
2021-06-26T00:00:00,2093.0
2021-06-25T00:00:00,2532.0
2021-06-24T00:00:00,2593.0
2021-06-23T00:00:00,2535.0
2021-06-22T00:00:00,2442.0
2021-06-21T00:00:00,2706.0
2021-06-20T00:00:00,1927.0
2021-06-19T00:00:00,1781.0
2021-06-18T00:00:00,2549.0
2021-06-17T00:00:00,2708.0
2021-06-16T00:00:00,2468.0
2021-06-15T00:00:00,2258.0
2021-06-14T00:00:00,2499.0
2021-06-13T00:00:00,1927.0
2021-06-12T00:00:00,1747.0
2021-06-11T00:00:00,2018.0
2021-06-10T00:00:00,2781.0
2021-06-09T00:00:00,2613.0
2021-06-08T00:00:00,2617.0
2021-06-07T00:00:00,2664.0
2021-06-06T00:00:00,1990.0
2021-06-05T00:00:00,1638.0
2021-06-04T00:00:00,2072.0
2021-06-03T00:00:00,2458.0
2021-06-02T00:00:00,2169.0
2021-06-01T00:00:00,1983.0
2021-05-31T00:00:00,1816.0
2021-05-30T00:00:00,1597.0
2021-05-29T00:00:00,1384.0
2021-05-28T00:00:00,2086.0
2021-05-27T00:00:00,2238.0
2021-05-26T00:00:00,2232.0
2021-05-25T00:00:00,3105.0
2021-05-24T00:00:00,2769.0
2021-05-23T00:00:00,1981.0
2021-05-22T00:00:00,1375.0
2021-05-21T00:00:00,2350.0
2021-05-20T00:00:00,3034.0
2021-05-19T00:00:00,2737.0
2021-05-18T00:00:00,2965.0
2021-05-17T00:00:00,3237.0
2021-05-16T00:00:00,2083.0
2021-05-15T00:00:00,1822.0
2021-05-14T00:00:00,2243.0
2021-05-13T00:00:00,1877.0
2021-05-12T00:00:00,2115.0
2021-05-11T00:00:00,2598.0
2021-05-10T00:00:00,2620.0
2021-05-09T00:00:00,1490.0
2021-05-08T00:00:00,1586.0
2021-05-07T00:00:00,2012.0
2021-05-06T00:00:00,2119.0
2021-05-05T00:00:00,2112.0
2021-05-04T00:00:00,2748.0
2021-05-03T00:00:00,2301.0
2021-05-02T00:00:00,1903.0
2021-05-01T00:00:00,2020.0
2021-04-30T00:00:00,2091.0
2021-04-29T00:00:00,2261.0
2021-04-28T00:00:00,2257.0
2021-04-27T00:00:00,2384.0
2021-04-26T00:00:00,2029.0
2021-04-25T00:00:00,1762.0
2021-04-24T00:00:00,1607.0
2021-04-23T00:00:00,2078.0
2021-04-22T00:00:00,2254.0
2021-04-21T00:00:00,2097.0
2021-04-20T00:00:00,2501.0
