shearrate,stress,viscosity,vol_frac
0.0403669087073227,8.155284466821307,202.02895708340208,0.7
0.0631968234279787,8.50921111855231,134.64618404831225,0.7
0.0989384280164764,8.728897817969395,88.22555596411695,0.7
0.1548940596599311,8.878497636062988,57.319807199550915,0.7
0.2503856883938947,9.342857067283756,37.31386217484613,0.7
0.3919938544972453,9.831503229233348,25.080758579347673,0.7
0.623593394725169,10.433984434474231,16.7320316775849,0.7
0.9920275980948888,10.97969827886145,11.06793631542822,0.7
1.5781417245697995,11.751970729927454,7.446714415418573,0.7
2.510546387631768,12.90330927966146,5.139641849770131,0.7
3.993838491387129,14.04757876968538,3.5173126805151336,0.7
6.353495786362242,15.822022312228178,2.4902861108667294,0.7
9.946779781239568,17.669834113783413,1.7764376514206286,0.7
16.078933616279972,20.415644732438462,1.269713851655408,0.7
25.172537635360328,23.588141640561147,0.9370585509593776,0.7
40.045087487441045,27.957250960165197,0.6981443346561088,0.7
63.70470292292601,33.41836821007866,0.524582435468074,0.7
98.14965110446916,40.2871041849945,0.41046609673745504,0.7
158.65855676691498,50.246638303962825,0.3166966807707704,0.7
252.39790594005729,62.668308182588014,0.24829171204562725,0.7
401.52075136114144,80.86285625130726,0.20139147472997343,0.7
638.749014866643,104.33984434474236,0.16335030178719925,0.7
1016.1375286582388,136.9403284910411,0.13476554563619383,0.7
0.0009841187553819,9.915393703344993,10075.403653390587,0.72
0.001590824416176,9.915393703344993,6232.864923697531,0.72
0.0024905313028281,9.915393703344993,3981.236329808687,0.72
0.0039619980057896,9.915393703344993,2502.624607295561,0.72
0.0063028431644509,10.085328227185236,1600.1236210458467,0.72
0.0098674800551618,10.171384545005932,1030.7985917524256,0.72
0.0156974281978814,10.345706356238557,659.0701499520069,0.72
0.0249718520483597,10.433984434474231,417.8298195211195,0.72
0.0390949363007209,10.703364000951472,273.77878093010486,0.72
0.062193179216033,10.886803117885067,175.0481846259842,0.72
0.1005350497339934,11.359273427319843,112.98819125643692,0.72
0.1599336117983068,11.751970729927454,73.48030597062943,0.72
0.2503856883938947,12.366617336545469,49.390272326950665,0.72
0.3983196665580481,12.685892685078828,31.848522054408985,0.72
0.623593394725169,13.463292817719474,21.5898579612971,0.72
0.9920275980948888,14.288332559273126,14.403160342225103,0.72
1.5781417245697995,15.555426345567348,9.856799363065917,0.72
2.510546387631768,16.79160660160473,6.6884271425251285,0.72
3.9304113653402815,18.12602534956567,4.611737465805028,0.72
6.353495786362242,20.24291552297486,3.1861067046626856,0.72
10.107296225016489,22.607031655735582,2.236704174137204,0.72
15.572281991411288,26.12005997150047,1.6773431142530484,0.72
25.172537635360328,29.923663349259808,1.188742421710614,0.72
40.045087487441045,34.57366244061312,0.8633683832369232,0.72
62.69299295248452,41.67985498411422,0.6648247758039513,0.72
98.14965110446916,50.246638303962825,0.5119390414386801,0.72
156.1388614161468,62.13809483529163,0.39796687558569416,0.72
244.44477843734117,76.8438040850024,0.3143605871896334,0.72
395.1441020895383,95.02979198036935,0.24049401592443845,0.72
618.6218575570459,123.66617336545464,0.19990592290711426,0.72
1000.0,159.57028823666954,0.15957028823666955,0.72
0.0009841187553819,13.124452058658024,13336.24827987849,0.74
0.0015655601444783,13.236440681352317,8454.763445554605,0.74
0.0024905313028281,13.124452058658024,5269.739851795748,0.74
0.0039619980057896,13.124452058658024,3312.584216216032,0.74
0.0063028431644509,13.349384883110554,2117.994139280403,0.74
0.0098674800551618,13.463292817719474,1364.4104414152487,0.74
0.015448133500796,13.69403284910412,886.4522596466754,0.74
0.0249718520483597,13.810881603707164,553.0579620991446,0.74
0.0397258319556658,14.1674442689516,356.6305240570551,0.74
0.0631968234279787,14.288332559273126,226.09257529465242,0.74
0.0989384280164764,14.782289297852223,149.4089768172838,0.74
0.1573936669866842,15.42381764396852,97.9951604105736,0.74
0.2503856883938947,16.093187321733673,64.27359097464327,0.74
0.3919938544972453,16.934886403895412,43.20191811582195,0.74
0.623593394725169,17.820607675742046,28.577287422353105,0.74
1.0080364718889088,18.75265356723428,18.60314987620897,0.74
1.5781417245697995,20.24291552297486,12.827058056837746,0.74
2.510546387631768,21.48341515538178,8.557266761219804,0.74
3.9304113653402815,23.588141640561147,6.001443474484501,0.74
6.353495786362242,26.12005997150047,4.111132020826566,0.74
9.946779781239568,28.923750896153724,2.907850734838451,0.74
15.823580138321864,33.41836821007866,2.111934715023523,0.74
25.172537635360328,37.63966560551727,1.4952670307122369,0.74
40.045087487441045,43.85977714517588,1.0952598657433625,0.74
62.69299295248452,51.5438817231248,0.8221633598222098,0.74
99.73354391196348,63.20304574637984,0.6337190404280656,0.74
161.21891377361555,76.8438040850024,0.47664261150467047,0.74
256.4709843804439,95.02979198036935,0.37052843310884664,0.74
401.52075136114144,117.5197072992746,0.29268650972804483,0.74
638.749014866643,151.63931297378286,0.2374004647278272,0.74
1016.1375286582388,197.3344692905154,0.19420055231213254,0.74
0.0009841187553819,17.820607675742046,18108.18824281682,0.76
0.0016164963907822,18.12602534956567,11213.155471875034,0.76
0.0024905313028281,17.972667761775526,7216.399063672408,0.76
0.0038990765462833,18.12602534956567,4648.799564308083,0.76
0.0063028431644509,18.436677410295804,2925.13662949473,0.76
0.0100267167973366,18.593994310156464,1854.4449480308044,0.76
0.0156974281978814,18.91266663562537,1204.825809502853,0.76
0.0249718520483597,19.23680051224492,770.3393594913,0.76
0.0397258319556658,19.566489542561023,492.53819440200294,0.76
0.0631968234279787,20.071647711384955,317.6053260692653,0.76
0.1005350497339934,20.58984780962472,204.80268189157502,0.76
0.1599336117983068,21.48341515538178,134.3270805543655,0.76
0.2503856883938947,22.415761933060143,89.52493282202595,0.76
0.3983196665580481,23.588141640561147,59.21912378665739,0.76
0.6336566510036348,24.61183027157886,38.84095626960867,0.76
0.9920275980948888,25.899067817240933,26.107204947703128,0.76
1.5781417245697995,27.720715013325755,17.56541543877018,0.76
2.510546387631768,29.923663349259808,11.919183607472474,0.76
4.058289174498258,32.3016786475165,7.959432474771856,0.76
6.252594365599045,35.466268545047285,5.672248425418103,0.76
10.107296225016489,38.94089277016936,3.852750716238737,0.76
16.078933616279972,43.85977714517588,2.7277789803651977,0.76
25.172537635360328,50.246638303962825,1.996089509600353,0.76
40.045087487441045,58.05473384794524,1.4497342243577915,0.76
63.70470292292588,67.9365238099866,1.0664287045209306,0.76
101.3429968350305,80.17870557087028,0.7911617780692616,0.76
158.65855676691498,97.0699645118066,0.6118167622967347,0.76
252.39790594005729,119.5338134557462,0.4735927305361029,0.76
401.52075136114144,147.82289297852225,0.36815754223762476,0.76
633.6566510036336,184.36677410295803,0.29095689883621345,0.76
1016.1375286582388,237.89415071439467,0.23411609551368756,0.76
0.0009841187553819,23.38857110964297,23766.00484620043,0.78
0.001590824416176,23.588141640561147,14827.621075405652,0.78
0.0024905313028281,23.78941507143948,9551.94381392662,0.78
0.0038990765462833,23.78941507143948,6101.294701207177,0.78
0.0064045554766456,24.197128879237077,3778.112152743874,0.78
0.0100267167973366,24.40359869026086,2433.8573815850864,0.78
0.0159507458952854,24.821838656064635,1556.1553559323695,0.78
0.0249718520483597,25.46267688793377,1019.6551236417529,0.78
0.0397258319556658,25.899067817240933,651.9452593502486,0.78
0.0631968234279787,27.023047047248458,427.60135053377905,0.78
0.1005350497339934,28.19580522630554,280.45746534078495,0.78
0.1573936669866842,28.923750896153724,183.7669294445038,0.78
0.2464092520276438,30.436508692062173,123.52015373451808,0.78
0.3983196665580481,32.3016786475165,81.09486264296493,0.78
0.623593394725169,33.70352122155761,54.04727103694143,0.78
0.9920275980948888,35.7688959270297,36.056351653644576,0.78
1.5781417245697995,37.3212103340957,23.648833151705333,0.78
2.5510604019100134,40.63086690284775,15.927050128811874,0.78
3.993838491387129,43.12075406362518,10.79681969028462,0.78
6.252594365599045,47.34528691755933,7.572102738352402,0.78
9.946779781239568,53.32578647681404,5.361110595550812,0.78
15.823580138321864,58.55010459984086,3.700180622085835,0.78
24.77276640751525,66.50866473477694,2.6847491975946776,0.78
40.045087487441045,76.8438040850024,1.9189321064438225,0.78
62.69299295248452,89.54256282398347,1.428270666417991,0.78
98.14965110446916,104.33984434474236,1.0630689276081526,0.78
158.65855676691498,125.7856204509409,0.792807038045432,0.78
256.4709843804439,151.63931297378286,0.5912532887106019,0.78
395.1441020895383,185.93994310156475,0.4705623647634032,0.78
638.749014866643,231.90689071079063,0.3630641853267011,0.78
1016.1375286582388,289.2375089615371,0.2846440573289931,0.78
0.001,28.679037751284174,28679.037751284173,0.8
0.001590824416176,28.436395033707623,17875.25684453763,0.8
0.0024905313028281,28.923750896153724,11613.486192006349,0.8
0.0038990765462833,29.17055213490536,7481.400220960391,0.8
0.0063028431644509,29.419459284873938,4667.648951001138,0.8
0.0100267167973366,29.67049031542659,2959.14314876311,0.8
0.0159507458952854,30.69621802490234,1924.4377803031327,0.8
0.0253748360264394,31.48871814371774,1240.9427241582157,0.8
0.0403669087073227,32.028386106905856,793.4317274360866,0.8
0.062193179216033,32.85527949730974,528.2778579815688,0.8
0.1005350497339934,33.99110739313115,338.1020597599398,0.8
0.1599336117983068,35.7688959270297,223.64839713704498,0.8
0.254426294615964,36.69235999185589,144.21606873314747,0.8
0.3919938544972453,38.28475130191496,97.6667130432883,0.8
0.6336566510036348,40.2871041849945,63.57876007643042,0.8
0.9920275980948888,42.3941832823508,42.73488294455266,0.8
1.6036090318768077,44.23402484802961,27.584045717340256,0.8
2.510546387631768,47.7492758573845,19.019475637901685,0.8
3.993838491387129,52.42726419482055,13.127036636028729,0.8
6.353495786362242,57.5635542445286,9.060138887333267,0.8
10.107296225016489,63.20304574637984,6.253209992000283,0.8
16.078933616279972,71.79406780725327,4.465101325784538,0.8
24.77276640751525,80.86285625130726,3.2641835361098837,0.8
39.40912165730034,93.42857067283752,2.3707346610078623,0.8
63.70470292292601,108.86803117885069,1.7089481024747284,0.8
99.73354391196348,127.94139158386832,1.2828321000686027,0.8
158.65855676691498,150.35634890398066,0.9476724859212536,0.8
252.39790594005729,181.2602534956568,0.7181527628787254,0.8
395.1441020895383,214.8341515538178,0.5436855831018759,0.8
628.6048855119857,261.20059971500467,0.4155242915464492,0.8
1016.1375286582388,317.5740579327164,0.31253058663432876,0.8
