env_step,rew,rew_std,Agent
2519040,73.241,99.1238,PPO
2549760,77.9169,97.3104,PPO
2580480,79.9991,96.0853,PPO
2611200,79.6211,96.5515,PPO
2641920,78.5614,96.9572,PPO
2672640,76.6251,97.7851,PPO
2703360,73.7308,98.7249,PPO
2734080,78.168,96.7511,PPO
2764800,78.9345,96.4013,PPO
2795520,77.202,97.8047,PPO
2826240,78.4772,96.6058,PPO
2856960,74.9028,98.5857,PPO
2887680,78.9153,96.8546,PPO
2918400,80.0785,96.3598,PPO
2949120,78.4847,96.8831,PPO
2979840,81.3662,96.0461,PPO
3010560,78.3437,97.3812,PPO
3041280,79.2758,96.4586,PPO
3072000,77.5265,97.1351,PPO
0,-7.7439,16.8878,TD3
5000,24.6469,4.5382,TD3
10000,25.0534,10.6669,TD3
15000,29.6534,11.6169,TD3
20000,38.585,9.998,TD3
25000,44.6048,11.0176,TD3
30000,26.28,26.582,TD3
35000,34.9212,8.0993,TD3
40000,33.5783,11.7866,TD3
45000,33.854,8.7302,TD3
50000,39.2372,13.5948,TD3
55000,37.533,6.0203,TD3
60000,36.653,6.8221,TD3
65000,41.4642,8.1535,TD3
70000,40.2504,8.7733,TD3
75000,40.4649,9.2816,TD3
80000,38.4952,16.6833,TD3
85000,41.4131,9.4847,TD3
90000,40.3345,12.7181,TD3
95000,44.8763,6.4609,TD3
100000,44.8324,6.8199,TD3
105000,42.1155,6.4451,TD3
110000,45.29,3.558,TD3
115000,43.5655,8.7519,TD3
120000,44.2056,7.8904,TD3
125000,45.1126,4.9606,TD3
130000,46.5372,5.0502,TD3
135000,46.5835,5.288,TD3
140000,48.8754,4.7581,TD3
145000,46.3889,3.3211,TD3
150000,45.6373,3.9252,TD3
155000,46.1775,3.5939,TD3
160000,47.9908,4.1987,TD3
165000,49.3943,5.5982,TD3
170000,48.5755,4.1708,TD3
175000,48.1512,4.4001,TD3
180000,48.9247,3.3916,TD3
185000,49.942,3.9773,TD3
190000,48.5643,2.8522,TD3
195000,47.3657,5.0301,TD3
200000,50.0434,3.9202,TD3
205000,47.858,3.4439,TD3
210000,50.2507,4.5715,TD3
215000,51.8494,7.9624,TD3
220000,49.5942,6.0095,TD3
225000,49.2158,4.0273,TD3
230000,50.2866,7.6562,TD3
235000,51.362,6.8194,TD3
240000,49.5634,6.0966,TD3
245000,47.582,11.166,TD3
250000,51.2911,8.8841,TD3
255000,52.3947,9.7762,TD3
260000,52.2859,11.4657,TD3
265000,55.5904,12.1624,TD3
270000,55.3218,10.1369,TD3
275000,53.8998,9.8109,TD3
280000,56.1154,7.0174,TD3
285000,57.3024,10.2827,TD3
290000,57.764,11.1871,TD3
295000,59.0905,17.8983,TD3
300000,59.292,17.2291,TD3
305000,60.419,17.6389,TD3
310000,61.5869,20.8453,TD3
315000,58.665,14.5205,TD3
320000,61.191,17.4832,TD3
325000,62.7797,18.1448,TD3
330000,62.6546,19.4931,TD3
335000,65.461,19.32,TD3
340000,65.9703,22.4508,TD3
345000,64.5671,21.895,TD3
350000,69.7419,25.4201,TD3
355000,66.8439,21.4126,TD3
360000,67.2735,22.4134,TD3
365000,70.1827,23.8667,TD3
370000,67.7494,21.4642,TD3
375000,70.1232,26.1163,TD3
380000,70.7586,24.5781,TD3
385000,69.3465,26.9114,TD3
390000,70.8394,25.6505,TD3
395000,72.95,28.7033,TD3
400000,74.0454,30.5719,TD3
405000,72.0362,29.6133,TD3
410000,70.9323,26.7513,TD3
415000,73.8199,30.3458,TD3
420000,72.9135,31.2769,TD3
425000,70.1839,24.8352,TD3
430000,72.7441,25.5592,TD3
435000,77.4554,29.2872,TD3
440000,77.9076,30.3671,TD3
445000,77.3448,31.0666,TD3
450000,76.5884,31.2528,TD3
455000,78.3391,33.6286,TD3
460000,77.0918,33.4976,TD3
465000,76.8354,32.2517,TD3
470000,76.2787,30.1177,TD3
475000,78.2738,32.6535,TD3
480000,76.5014,28.3248,TD3
485000,76.188,30.7491,TD3
490000,77.5848,30.0843,TD3
495000,77.3351,29.965,TD3
500000,79.3092,30.0778,TD3
505000,74.8518,30.9475,TD3
510000,80.657,31.7103,TD3
515000,80.9163,29.685,TD3
520000,80.2363,29.1871,TD3
525000,83.3068,29.8053,TD3
530000,80.923,29.902,TD3
535000,82.1793,31.9273,TD3
540000,81.4991,31.5799,TD3
545000,79.6794,30.9146,TD3
550000,81.2391,29.9395,TD3
555000,81.0082,30.8059,TD3
560000,82.1303,31.0288,TD3
565000,82.3656,32.1176,TD3
570000,81.7197,32.3548,TD3
575000,80.6937,30.7503,TD3
580000,84.4082,30.6736,TD3
585000,82.4516,30.6142,TD3
590000,86.4441,30.2415,TD3
595000,81.5008,29.9591,TD3
600000,84.318,29.7351,TD3
605000,83.5531,30.6785,TD3
610000,86.2638,30.767,TD3
615000,87.2233,30.9616,TD3
620000,85.1809,31.0423,TD3
625000,88.4356,31.6306,TD3
630000,82.1748,32.4394,TD3
635000,87.2665,32.4218,TD3
640000,85.785,30.6537,TD3
645000,86.5869,30.4763,TD3
650000,87.3203,32.0232,TD3
655000,87.7947,29.9599,TD3
660000,87.8461,30.2639,TD3
665000,88.8311,32.377,TD3
670000,84.6939,32.3997,TD3
675000,85.5088,32.55,TD3
680000,87.4098,31.2783,TD3
685000,88.276,32.8023,TD3
690000,87.2682,32.3965,TD3
695000,89.4875,31.3106,TD3
700000,89.3074,31.7229,TD3
705000,91.8734,31.0277,TD3
710000,88.4577,28.9902,TD3
715000,90.7966,28.9473,TD3
720000,88.8606,29.6708,TD3
725000,90.5793,30.4509,TD3
730000,92.6566,29.1638,TD3
735000,91.0644,30.132,TD3
740000,93.81,31.2251,TD3
745000,93.186,30.4468,TD3
750000,92.6643,31.8271,TD3
755000,95.9085,30.7396,TD3
760000,93.2766,30.5946,TD3
765000,91.7779,30.9428,TD3
770000,92.8975,30.3727,TD3
775000,93.2678,30.035,TD3
780000,94.9334,30.218,TD3
785000,97.689,33.428,TD3
790000,95.8544,29.5172,TD3
795000,95.3164,31.1582,TD3
800000,99.102,34.4922,TD3
805000,98.9969,33.5135,TD3
810000,97.6485,34.9215,TD3
815000,97.5072,33.132,TD3
820000,100.9863,32.6827,TD3
825000,97.8096,31.934,TD3
830000,100.3499,33.2398,TD3
835000,99.6387,32.1877,TD3
840000,100.1878,35.5064,TD3
845000,100.9504,31.808,TD3
850000,102.5165,34.9759,TD3
855000,99.8103,32.3758,TD3
860000,101.7581,31.9818,TD3
865000,100.7405,32.7885,TD3
870000,100.8249,33.4003,TD3
875000,100.7485,33.2082,TD3
880000,102.5295,34.4189,TD3
885000,99.8226,32.9092,TD3
890000,94.6528,34.0478,TD3
895000,93.6971,32.7561,TD3
900000,101.2272,33.0066,TD3
905000,99.1686,32.928,TD3
910000,101.3434,33.0791,TD3
915000,100.4035,33.5787,TD3
920000,99.3797,34.4315,TD3
925000,100.1444,34.0045,TD3
930000,97.4632,33.0392,TD3
935000,101.2141,32.8136,TD3
940000,97.8222,34.4894,TD3
945000,99.0311,31.3895,TD3
950000,99.9747,32.4121,TD3
955000,98.6989,33.4333,TD3
960000,91.8445,36.9984,TD3
965000,93.2391,35.273,TD3
970000,93.917,33.1432,TD3
975000,99.1082,31.1777,TD3
980000,99.4874,34.1046,TD3
985000,98.5446,33.182,TD3
990000,104.1637,34.1874,TD3
995000,101.2461,34.129,TD3
1000000,96.2436,33.4562,TD3
1005000,96.9054,34.0766,TD3
1010000,102.1064,32.5263,TD3
1015000,100.9795,34.6542,TD3
1020000,98.552,32.6727,TD3
1025000,100.4183,35.4292,TD3
1030000,101.5891,34.5836,TD3
1035000,101.3104,33.444,TD3
1040000,98.8935,34.7818,TD3
1045000,100.1006,34.472,TD3
1050000,101.8728,33.0307,TD3
1055000,100.3289,33.8025,TD3
1060000,99.3667,34.6098,TD3
1065000,100.904,33.4198,TD3
1070000,101.9024,33.8339,TD3
1075000,102.4069,34.2427,TD3
1080000,100.5603,33.2086,TD3
1085000,104.1487,33.6152,TD3
1090000,101.7053,33.0356,TD3
1095000,102.106,32.8048,TD3
1100000,101.0828,33.3971,TD3
1105000,102.5127,32.3886,TD3
1110000,95.4044,31.6599,TD3
1115000,102.8439,32.6782,TD3
1120000,102.2217,35.2064,TD3
1125000,102.1562,34.7002,TD3
1130000,101.2998,35.3869,TD3
1135000,102.9873,32.7296,TD3
1140000,102.4587,33.3457,TD3
1145000,103.994,32.6864,TD3
1150000,103.5746,31.4598,TD3
1155000,102.734,31.8162,TD3
1160000,106.0746,31.9923,TD3
1165000,104.1096,32.0328,TD3
1170000,102.8255,34.3626,TD3
1175000,102.9476,33.3184,TD3
1180000,103.5396,32.3704,TD3
1185000,103.7538,33.86,TD3
1190000,106.8142,32.7257,TD3
1195000,104.5737,32.7523,TD3
1200000,103.5237,33.3121,TD3
1205000,104.1739,33.8102,TD3
1210000,106.0291,33.2563,TD3
1215000,106.5229,34.5558,TD3
1220000,108.357,33.9605,TD3
1225000,104.495,33.2559,TD3
1230000,107.376,32.6799,TD3
1235000,105.9014,33.3857,TD3
1240000,106.8905,33.261,TD3
1245000,108.226,32.7489,TD3
1250000,106.2262,34.3315,TD3
0,0.9618,3.5215,REINFORCE
30720,21.6497,2.0583,REINFORCE
61440,18.8407,1.6384,REINFORCE
92160,21.3462,1.0074,REINFORCE
122880,20.6712,1.6014,REINFORCE
153600,19.9964,2.1868,REINFORCE
184320,22.6191,4.6673,REINFORCE
215040,20.3581,1.9549,REINFORCE
245760,19.8743,3.3722,REINFORCE
276480,21.3424,2.5073,REINFORCE
307200,20.9955,2.2787,REINFORCE
337920,20.4953,2.7613,REINFORCE
368640,22.0264,4.6766,REINFORCE
399360,22.3219,5.2812,REINFORCE
430080,24.307,6.9595,REINFORCE
460800,23.2968,6.6963,REINFORCE
491520,20.2182,6.8104,REINFORCE
522240,24.1779,6.203,REINFORCE
552960,24.7635,5.5496,REINFORCE
583680,25.7685,7.252,REINFORCE
614400,23.2547,8.9279,REINFORCE
645120,25.7667,8.5028,REINFORCE
675840,26.3615,5.6484,REINFORCE
706560,29.3509,4.2497,REINFORCE
737280,27.4427,4.5532,REINFORCE
768000,29.4254,4.4139,REINFORCE
798720,28.885,4.5786,REINFORCE
829440,29.5476,5.0349,REINFORCE
860160,29.6066,5.663,REINFORCE
890880,29.6368,5.2243,REINFORCE
921600,29.8861,5.0542,REINFORCE
952320,29.8157,5.0216,REINFORCE
983040,30.0077,7.2744,REINFORCE
1013760,30.5773,6.8568,REINFORCE
1044480,29.8747,6.5815,REINFORCE
1075200,28.6939,8.3452,REINFORCE
1105920,30.8997,4.6416,REINFORCE
1136640,32.1676,3.6635,REINFORCE
1167360,33.282,3.9632,REINFORCE
1198080,32.7282,4.2844,REINFORCE
1228800,32.175,1.4538,REINFORCE
1259520,32.3137,2.4142,REINFORCE
1290240,33.0787,1.7409,REINFORCE
1320960,32.4292,2.7709,REINFORCE
1351680,33.5495,1.8482,REINFORCE
1382400,33.2865,1.8124,REINFORCE
1413120,34.02,1.5783,REINFORCE
1443840,32.4269,1.3609,REINFORCE
1474560,35.2871,1.4372,REINFORCE
1505280,32.8925,2.0544,REINFORCE
1536000,33.947,2.344,REINFORCE
1566720,33.2722,2.4675,REINFORCE
1597440,33.1716,2.4712,REINFORCE
1628160,31.8048,3.1568,REINFORCE
1658880,32.1113,3.3193,REINFORCE
1689600,32.7537,2.7257,REINFORCE
1720320,32.2556,2.9733,REINFORCE
1751040,34.5128,2.3075,REINFORCE
1781760,34.341,2.7978,REINFORCE
1812480,32.339,2.7514,REINFORCE
1843200,34.0286,2.9285,REINFORCE
1873920,32.9519,2.0919,REINFORCE
1904640,33.9109,2.8357,REINFORCE
1935360,34.4966,1.0048,REINFORCE
1966080,34.5729,1.5995,REINFORCE
1996800,33.9055,1.9507,REINFORCE
2027520,33.6248,2.1721,REINFORCE
2058240,33.5189,2.9632,REINFORCE
2088960,33.0232,3.8123,REINFORCE
2119680,33.4146,3.783,REINFORCE
2150400,32.7739,3.8725,REINFORCE
2181120,32.1464,3.4452,REINFORCE
2211840,32.4067,3.6292,REINFORCE
2242560,32.8531,4.2917,REINFORCE
2273280,31.3723,4.6388,REINFORCE
2304000,31.7266,4.3836,REINFORCE
2334720,31.9897,4.348,REINFORCE
2365440,33.2492,4.0503,REINFORCE
2396160,32.555,3.7809,REINFORCE
2426880,32.5059,3.2845,REINFORCE
2457600,31.1916,4.5898,REINFORCE
2488320,32.4978,3.9197,REINFORCE
2519040,29.8591,6.5104,REINFORCE
2549760,31.2884,4.2571,REINFORCE
2580480,32.3156,4.9718,REINFORCE
2611200,32.6244,5.1626,REINFORCE
2641920,31.9868,5.7592,REINFORCE
2672640,32.893,3.5311,REINFORCE
2703360,32.205,4.235,REINFORCE
2734080,32.1189,4.6476,REINFORCE
2764800,32.3047,4.5396,REINFORCE
2795520,32.6739,4.9249,REINFORCE
2826240,33.2044,4.504,REINFORCE
2856960,33.0202,3.5788,REINFORCE
2887680,33.5991,3.9779,REINFORCE
2918400,33.6818,3.3053,REINFORCE
2949120,33.2439,3.7153,REINFORCE
2979840,35.0602,2.1509,REINFORCE
3010560,34.144,1.9498,REINFORCE
3041280,34.0212,2.8477,REINFORCE
3072000,33.22,2.5058,REINFORCE
3102720,34.3311,2.0098,REINFORCE
3133440,34.5845,2.487,REINFORCE
3164160,33.8012,2.8445,REINFORCE
3194880,33.4961,2.9447,REINFORCE
3225600,34.1328,2.1202,REINFORCE
3256320,33.9942,2.1889,REINFORCE
3287040,34.4959,3.1445,REINFORCE
3317760,34.1392,4.2095,REINFORCE
3348480,34.3033,4.2899,REINFORCE
3379200,34.2744,3.3235,REINFORCE
3409920,32.5941,5.7054,REINFORCE
3440640,32.5893,5.6679,REINFORCE
3471360,32.8065,4.9803,REINFORCE
3502080,34.058,4.703,REINFORCE
3532800,32.7505,6.0165,REINFORCE
3563520,32.9924,5.2966,REINFORCE
3594240,33.5606,5.081,REINFORCE
3624960,34.3386,4.0346,REINFORCE
3655680,33.9057,4.381,REINFORCE
3686400,34.9121,2.9535,REINFORCE
3717120,33.749,3.1327,REINFORCE
3747840,34.2743,3.6415,REINFORCE
3778560,35.3061,2.1058,REINFORCE
3809280,34.3247,2.3545,REINFORCE
3840000,34.8757,3.2262,REINFORCE
3870720,34.947,2.9427,REINFORCE
3901440,34.7932,2.9123,REINFORCE
3932160,34.0642,5.3443,REINFORCE
3962880,34.2344,4.4914,REINFORCE
3993600,33.9348,4.2284,REINFORCE
4024320,33.3052,4.1758,REINFORCE
4055040,33.9265,5.0275,REINFORCE
4085760,32.6343,4.9864,REINFORCE
4116480,33.7496,3.5404,REINFORCE
4147200,33.345,4.1666,REINFORCE
4177920,33.9686,2.8585,REINFORCE
4208640,34.0236,3.1606,REINFORCE
4239360,34.0668,3.1711,REINFORCE
4270080,34.0769,2.6831,REINFORCE
4300800,33.2015,3.4703,REINFORCE
4331520,33.1703,3.6308,REINFORCE
4362240,33.7326,3.5252,REINFORCE
4392960,33.1725,3.596,REINFORCE
4423680,32.7075,4.6077,REINFORCE
4454400,32.9265,3.6788,REINFORCE
4485120,33.281,3.5235,REINFORCE
4515840,32.0004,4.0413,REINFORCE
4546560,32.252,3.6599,REINFORCE
4577280,33.465,4.4369,REINFORCE
4608000,33.002,4.3731,REINFORCE
4638720,34.0664,4.0684,REINFORCE
4669440,34.2007,4.326,REINFORCE
4700160,33.1797,3.901,REINFORCE
4730880,33.247,3.4091,REINFORCE
4761600,33.1553,4.0657,REINFORCE
4792320,32.6889,4.1791,REINFORCE
4823040,33.854,3.5738,REINFORCE
4853760,33.5175,3.3581,REINFORCE
4884480,32.3676,2.9989,REINFORCE
4915200,32.6538,3.5436,REINFORCE
4945920,31.9695,4.0538,REINFORCE
4976640,33.8209,3.4171,REINFORCE
5007360,33.2326,4.5398,REINFORCE
5038080,33.0102,5.1255,REINFORCE
5068800,32.7645,3.9751,REINFORCE
5099520,33.3095,3.5838,REINFORCE
5130240,33.9164,4.5219,REINFORCE
5160960,33.2565,3.1545,REINFORCE
5191680,33.6445,3.4789,REINFORCE
5222400,32.9714,5.0788,REINFORCE
5253120,33.2731,4.1268,REINFORCE
5283840,34.2387,3.831,REINFORCE
5314560,33.0195,4.4602,REINFORCE
5345280,33.0358,4.7634,REINFORCE
5376000,33.066,5.381,REINFORCE
5406720,32.8663,4.5141,REINFORCE
5437440,32.182,5.3874,REINFORCE
5468160,32.1664,6.5647,REINFORCE
5498880,32.4971,5.5007,REINFORCE
5529600,31.575,5.0883,REINFORCE
5560320,33.3368,3.9527,REINFORCE
5591040,33.6293,4.5512,REINFORCE
5621760,33.625,3.9672,REINFORCE
5652480,33.2956,4.5379,REINFORCE
5683200,33.2566,4.1496,REINFORCE
5713920,33.7133,4.1502,REINFORCE
5744640,34.8932,3.706,REINFORCE
5775360,34.6708,3.8852,REINFORCE
5806080,34.7482,3.4388,REINFORCE
5836800,34.3264,3.6939,REINFORCE
5867520,33.9703,3.2207,REINFORCE
5898240,34.8393,4.2321,REINFORCE
5928960,34.9294,4.0082,REINFORCE
5959680,34.1719,4.7017,REINFORCE
5990400,33.3955,4.192,REINFORCE
6021120,32.3953,5.2512,REINFORCE
6051840,33.3806,4.3844,REINFORCE
6082560,33.129,5.484,REINFORCE
6113280,32.5978,5.0187,REINFORCE
6144000,33.2739,3.9319,REINFORCE
6174720,32.561,4.5382,REINFORCE
6205440,32.4747,5.3743,REINFORCE
6236160,32.4632,5.8385,REINFORCE
6266880,32.6665,5.6886,REINFORCE
6297600,31.5359,6.0376,REINFORCE
6328320,32.0438,5.7212,REINFORCE
6359040,30.95,7.1644,REINFORCE
6389760,32.0496,6.4098,REINFORCE
6420480,32.5061,5.9136,REINFORCE
6451200,32.4526,5.9224,REINFORCE
6481920,32.3688,6.1382,REINFORCE
6512640,32.2328,4.6938,REINFORCE
6543360,31.9146,4.3941,REINFORCE
6574080,31.4479,6.3545,REINFORCE
6604800,30.8629,5.4676,REINFORCE
6635520,30.7007,5.5163,REINFORCE
6666240,31.7723,5.9939,REINFORCE
6696960,32.615,5.8788,REINFORCE
6727680,31.6344,4.9203,REINFORCE
6758400,32.0157,5.063,REINFORCE
6789120,31.7169,4.5693,REINFORCE
6819840,32.4026,4.4906,REINFORCE
6850560,30.6853,5.5575,REINFORCE
6881280,31.1717,5.9472,REINFORCE
6912000,31.6307,4.759,REINFORCE
6942720,31.6028,5.7942,REINFORCE
6973440,31.8346,5.6822,REINFORCE
7004160,31.9882,5.955,REINFORCE
7034880,32.382,5.8684,REINFORCE
7065600,31.0684,6.2851,REINFORCE
7096320,30.9765,5.6595,REINFORCE
7127040,31.9173,5.1753,REINFORCE
7157760,31.3002,5.7539,REINFORCE
7188480,32.7446,5.5887,REINFORCE
7219200,31.3714,6.5631,REINFORCE
7249920,32.337,5.475,REINFORCE
7280640,31.2519,5.9219,REINFORCE
7311360,33.2408,4.933,REINFORCE
7342080,32.6244,5.3486,REINFORCE
7372800,32.2818,5.1002,REINFORCE
7403520,32.4273,5.6617,REINFORCE
7434240,32.5061,5.56,REINFORCE
7464960,31.0894,5.8324,REINFORCE
7495680,31.6037,6.0186,REINFORCE
7526400,32.7055,6.2364,REINFORCE
7557120,32.8096,4.6631,REINFORCE
7587840,32.5216,5.6356,REINFORCE
7618560,32.3616,6.5821,REINFORCE
7649280,32.4397,5.0747,REINFORCE
7680000,32.0721,6.0841,REINFORCE
7710720,32.0599,5.1005,REINFORCE
7741440,32.512,5.0088,REINFORCE
7772160,33.6162,4.6397,REINFORCE
7802880,32.9104,4.5188,REINFORCE
7833600,32.8331,4.9909,REINFORCE
7864320,32.7758,4.5786,REINFORCE
7895040,34.003,4.3646,REINFORCE
7925760,32.4516,5.5562,REINFORCE
7956480,34.1675,4.9455,REINFORCE
7987200,33.6632,4.0695,REINFORCE
8017920,34.0068,4.107,REINFORCE
8048640,33.4871,4.6873,REINFORCE
8079360,33.7246,4.5231,REINFORCE
8110080,32.5878,5.5223,REINFORCE
8140800,33.9746,4.7386,REINFORCE
8171520,32.6613,5.3638,REINFORCE
8202240,33.0588,5.1075,REINFORCE
8232960,33.9021,5.0514,REINFORCE
8263680,34.0947,4.5952,REINFORCE
8294400,32.703,4.7867,REINFORCE
8325120,34.1386,4.75,REINFORCE
8355840,33.9661,4.4242,REINFORCE
8386560,34.7524,4.6168,REINFORCE
8417280,33.9398,4.263,REINFORCE
8448000,33.1136,5.6609,REINFORCE
8478720,34.2965,4.169,REINFORCE
8509440,33.6618,4.5977,REINFORCE
8540160,33.6729,4.0488,REINFORCE
8570880,34.9866,4.0343,REINFORCE
8601600,34.5048,4.5793,REINFORCE
8632320,34.0164,4.0996,REINFORCE
8663040,34.5609,3.7994,REINFORCE
8693760,33.8448,4.3228,REINFORCE
8724480,33.4444,4.5564,REINFORCE
8755200,33.525,4.4545,REINFORCE
8785920,33.7675,5.0768,REINFORCE
8816640,34.8722,3.4362,REINFORCE
8847360,33.9305,3.8452,REINFORCE
8878080,33.381,4.6669,REINFORCE
8908800,34.5151,4.0725,REINFORCE
8939520,34.5288,4.3255,REINFORCE
8970240,34.3572,4.0005,REINFORCE
9000960,35.5993,4.8346,REINFORCE
9031680,35.0188,3.7941,REINFORCE
9062400,32.4251,4.2903,REINFORCE
9093120,34.6576,4.1041,REINFORCE
9123840,33.9335,4.2551,REINFORCE
9154560,33.5112,4.5228,REINFORCE
9185280,35.0373,4.2203,REINFORCE
9216000,33.1811,4.8138,REINFORCE
9246720,35.6357,2.5664,REINFORCE
9277440,35.1787,3.656,REINFORCE
9308160,34.1176,4.1731,REINFORCE
9338880,32.852,5.0998,REINFORCE
9369600,34.1419,4.3647,REINFORCE
9400320,34.9605,4.4513,REINFORCE
9431040,34.0714,4.1276,REINFORCE
9461760,33.9586,4.0475,REINFORCE
9492480,32.7241,5.6342,REINFORCE
9523200,34.8576,4.3271,REINFORCE
9553920,34.5418,4.3088,REINFORCE
9584640,33.4314,4.8686,REINFORCE
9615360,34.31,4.2917,REINFORCE
9646080,34.1281,4.2791,REINFORCE
9676800,34.2341,4.776,REINFORCE
9707520,34.8616,3.861,REINFORCE
9738240,33.6738,4.3368,REINFORCE
9768960,34.363,4.2437,REINFORCE
9799680,33.7762,4.6374,REINFORCE
9830400,34.3446,4.5658,REINFORCE
9861120,34.2667,4.1647,REINFORCE
9891840,34.6621,4.0091,REINFORCE
9922560,33.8437,4.2047,REINFORCE
9953280,33.6302,4.7983,REINFORCE
9984000,34.0698,4.1396,REINFORCE
10014720,32.9844,5.1013,REINFORCE
10045440,33.5285,4.4086,REINFORCE
10076160,34.0825,4.5864,REINFORCE
10106880,34.2197,4.7614,REINFORCE
10137600,33.4028,4.4683,REINFORCE
10168320,33.7714,5.2796,REINFORCE
10199040,33.7844,5.0687,REINFORCE
10229760,34.2833,4.5147,REINFORCE
0,-7.7439,16.8878,SAC
5000,26.2874,10.5409,SAC
10000,25.6709,8.9848,SAC
15000,33.9519,3.7954,SAC
20000,38.1491,2.543,SAC
25000,39.3281,2.1892,SAC
30000,38.0972,2.6193,SAC
35000,39.4004,1.9991,SAC
40000,39.3137,1.7931,SAC
45000,38.8152,1.6557,SAC
50000,39.8585,1.157,SAC
55000,38.1781,4.3822,SAC
60000,37.8314,4.4601,SAC
65000,38.3241,2.8926,SAC
70000,39.395,1.2904,SAC
75000,39.6681,1.354,SAC
80000,40.2258,1.3807,SAC
85000,40.0252,1.7095,SAC
90000,39.8833,1.071,SAC
95000,37.6892,4.3594,SAC
100000,39.866,1.494,SAC
105000,40.3161,1.5569,SAC
110000,38.6797,5.4645,SAC
115000,39.4061,1.0227,SAC
120000,39.0564,1.6067,SAC
125000,41.2194,1.1145,SAC
130000,38.7546,2.59,SAC
135000,41.1758,1.2852,SAC
140000,40.7014,1.3486,SAC
145000,40.0147,1.7605,SAC
150000,40.3221,1.2607,SAC
155000,41.6201,1.3049,SAC
160000,41.3052,1.0019,SAC
165000,39.9204,2.8623,SAC
170000,40.9499,1.6341,SAC
175000,42.1303,1.635,SAC
180000,41.3798,1.3728,SAC
185000,41.6402,1.3664,SAC
190000,41.8703,1.0121,SAC
195000,41.686,2.8906,SAC
200000,41.7817,0.8474,SAC
205000,41.7951,1.7754,SAC
210000,42.0247,1.4268,SAC
215000,42.3229,0.7668,SAC
220000,40.6762,2.6318,SAC
225000,41.497,0.6603,SAC
230000,41.5852,1.2995,SAC
235000,39.668,6.5793,SAC
240000,41.4187,0.7364,SAC
245000,41.6194,0.9224,SAC
250000,42.5275,0.8569,SAC
255000,42.1773,0.8542,SAC
260000,40.6498,1.9453,SAC
265000,41.8543,0.7636,SAC
270000,41.4246,1.4716,SAC
275000,41.6244,1.4436,SAC
280000,41.762,1.3608,SAC
285000,41.7634,2.4729,SAC
290000,42.5842,1.3938,SAC
295000,42.0463,1.3349,SAC
300000,41.4114,2.0244,SAC
305000,41.8277,0.8916,SAC
