env_step,rew,rew_std,Agent
130000,-4.3352,0.2688,TD3
135000,-4.2144,0.5016,TD3
140000,-4.4658,0.3705,TD3
145000,-4.9148,0.1617,TD3
150000,-4.37,0.1933,TD3
155000,-4.3036,0.4578,TD3
160000,-4.2312,0.2589,TD3
165000,-4.3598,0.4077,TD3
170000,-4.3913,0.2397,TD3
175000,-4.3605,0.1915,TD3
180000,-4.3441,0.1972,TD3
185000,-3.8606,0.2643,TD3
190000,-4.1763,0.1379,TD3
195000,-3.8127,0.2737,TD3
200000,-3.774,0.3018,TD3
205000,-4.2305,0.301,TD3
210000,-4.4027,0.2059,TD3
215000,-4.5156,0.2303,TD3
220000,-3.885,0.3386,TD3
225000,-4.3227,0.2204,TD3
230000,-4.3129,0.2052,TD3
235000,-3.4446,0.2954,TD3
240000,-4.47,0.2525,TD3
245000,-4.2606,0.2477,TD3
250000,-4.086,0.4186,TD3
255000,-3.5408,0.273,TD3
260000,-3.9576,0.1268,TD3
265000,-3.826,0.2686,TD3
270000,-3.9491,0.2103,TD3
275000,-3.9134,0.2388,TD3
280000,-3.9591,0.2735,TD3
285000,-4.3291,0.1285,TD3
290000,-3.6573,0.1932,TD3
295000,-3.7134,0.135,TD3
300000,-3.78,0.3737,TD3
305000,-3.8248,0.1736,TD3
310000,-4.18,0.1973,TD3
315000,-4.2059,0.1313,TD3
320000,-3.5267,0.3696,TD3
325000,-4.3458,0.3499,TD3
330000,-4.1234,0.3483,TD3
335000,-3.6075,0.3162,TD3
340000,-3.5364,0.1874,TD3
345000,-3.8618,0.2639,TD3
350000,-3.9008,0.2792,TD3
355000,-3.1281,0.271,TD3
360000,-3.6761,0.2884,TD3
365000,-4.5713,0.1102,TD3
370000,-3.6901,0.3035,TD3
375000,-4.0951,0.2359,TD3
380000,-4.1626,0.1743,TD3
385000,-3.9314,0.3946,TD3
390000,-4.7471,0.2057,TD3
395000,-3.9016,0.4001,TD3
400000,-3.7927,0.1933,TD3
405000,-4.1709,0.2449,TD3
410000,-4.0937,0.2439,TD3
415000,-3.8412,0.187,TD3
420000,-4.0207,0.2532,TD3
425000,-4.2583,0.1668,TD3
430000,-3.9042,0.1975,TD3
435000,-4.2115,0.1991,TD3
440000,-4.1096,0.4061,TD3
445000,-3.7729,0.2087,TD3
450000,-3.8751,0.3315,TD3
455000,-3.4159,0.2461,TD3
460000,-3.8447,0.2259,TD3
465000,-4.0669,0.3227,TD3
470000,-3.691,0.2494,TD3
475000,-3.3224,0.3852,TD3
480000,-4.0412,0.2384,TD3
485000,-4.0592,0.3395,TD3
490000,-3.2932,0.2861,TD3
495000,-3.9973,0.1509,TD3
500000,-3.8178,0.2252,TD3
505000,-4.2918,0.3856,TD3
510000,-3.8209,0.2873,TD3
515000,-3.9336,0.2041,TD3
520000,-4.0006,0.215,TD3
525000,-3.8263,0.2583,TD3
530000,-3.4156,0.1398,TD3
535000,-4.4681,0.2342,TD3
540000,-3.637,0.1929,TD3
545000,-3.5376,0.2974,TD3
550000,-4.2729,0.4386,TD3
555000,-3.9786,0.2423,TD3
560000,-3.4312,0.1127,TD3
565000,-4.3476,0.3141,TD3
570000,-3.4787,0.1459,TD3
575000,-4.0289,0.2522,TD3
580000,-3.3567,0.2871,TD3
585000,-3.2353,0.2117,TD3
590000,-3.362,0.1691,TD3
595000,-3.3161,0.3261,TD3
600000,-3.989,0.2499,TD3
605000,-3.9252,0.1923,TD3
610000,-4.7941,0.3138,TD3
615000,-4.0498,0.2469,TD3
620000,-4.5315,0.0809,TD3
625000,-3.6891,0.4345,TD3
630000,-3.6188,0.4994,TD3
635000,-3.5216,0.1895,TD3
640000,-3.6394,0.2868,TD3
645000,-3.8522,0.2107,TD3
650000,-3.1598,0.3737,TD3
655000,-3.939,0.3151,TD3
660000,-4.2649,0.2185,TD3
665000,-4.1026,0.1811,TD3
670000,-3.5874,0.3452,TD3
675000,-3.8099,0.1105,TD3
680000,-3.4478,0.4465,TD3
685000,-3.9152,0.31,TD3
690000,-3.2581,0.181,TD3
695000,-3.6871,0.2137,TD3
700000,-4.3676,0.3509,TD3
705000,-2.7017,0.1631,TD3
710000,-4.0376,0.2119,TD3
715000,-3.9039,0.2119,TD3
720000,-4.2988,0.2461,TD3
725000,-4.3014,0.2111,TD3
730000,-4.0589,0.1674,TD3
735000,-4.3312,0.3965,TD3
740000,-3.3715,0.1813,TD3
745000,-4.4481,0.304,TD3
750000,-3.7905,0.3223,TD3
755000,-3.9719,0.2819,TD3
760000,-4.2341,0.1909,TD3
765000,-3.9411,0.348,TD3
770000,-3.6554,0.1726,TD3
775000,-3.2103,0.3632,TD3
780000,-3.2774,0.1973,TD3
785000,-3.7977,0.305,TD3
790000,-3.7438,0.1475,TD3
795000,-4.2541,0.2172,TD3
800000,-4.1165,0.1339,TD3
805000,-3.9355,0.1874,TD3
810000,-4.0148,0.1085,TD3
815000,-3.6011,0.2793,TD3
820000,-4.1609,0.1996,TD3
825000,-3.8636,0.2676,TD3
830000,-3.9353,0.3424,TD3
835000,-3.9981,0.195,TD3
840000,-3.462,0.2094,TD3
845000,-3.9043,0.2111,TD3
850000,-3.8145,0.344,TD3
855000,-3.8187,0.1498,TD3
860000,-3.5996,0.3091,TD3
865000,-3.7927,0.2665,TD3
870000,-4.0968,0.1984,TD3
875000,-3.399,0.16,TD3
880000,-3.9339,0.1483,TD3
885000,-3.7215,0.1435,TD3
890000,-3.0608,0.3411,TD3
895000,-3.4966,0.3495,TD3
900000,-3.0725,0.2359,TD3
905000,-4.5566,0.2284,TD3
910000,-4.0288,0.381,TD3
915000,-3.9548,0.2133,TD3
920000,-4.0829,0.3712,TD3
925000,-3.356,0.2326,TD3
930000,-3.7336,0.3556,TD3
935000,-4.1592,0.2811,TD3
940000,-4.0395,0.2811,TD3
945000,-3.6727,0.2061,TD3
950000,-3.7449,0.4064,TD3
955000,-3.4838,0.1478,TD3
960000,-3.4326,0.2707,TD3
965000,-3.7454,0.344,TD3
970000,-4.2367,0.2172,TD3
975000,-4.144,0.1141,TD3
980000,-4.1952,0.3218,TD3
985000,-3.7304,0.3967,TD3
990000,-2.9973,0.218,TD3
995000,-3.234,0.1885,TD3
1000000,-3.8884,0.272,TD3
1005000,-4.1338,0.2143,TD3
1010000,-3.0098,0.1208,TD3
1015000,-4.1758,0.3719,TD3
1020000,-4.0399,0.3482,TD3
1025000,-4.2385,0.2338,TD3
1030000,-4.365,0.2632,TD3
1035000,-3.8108,0.1679,TD3
1040000,-4.28,0.2992,TD3
1045000,-3.7372,0.2577,TD3
1050000,-3.2307,0.2714,TD3
1055000,-3.9885,0.4439,TD3
1060000,-3.7267,0.2736,TD3
1065000,-4.1032,0.2142,TD3
1070000,-3.7962,0.1767,TD3
1075000,-2.8543,0.3636,TD3
1080000,-3.6066,0.0793,TD3
1085000,-3.9929,0.1699,TD3
1090000,-3.2463,0.3051,TD3
1095000,-3.5581,0.2546,TD3
1100000,-4.5702,0.3293,TD3
1105000,-3.4873,0.1964,TD3
1110000,-4.4129,0.2345,TD3
1115000,-4.0473,0.2341,TD3
1120000,-4.1743,0.4852,TD3
1125000,-3.6916,0.2553,TD3
1130000,-4.2822,0.3409,TD3
1135000,-3.4592,0.1341,TD3
1140000,-3.7917,0.2305,TD3
1145000,-3.6923,0.1766,TD3
1150000,-3.6304,0.2707,TD3
1155000,-4.0343,0.179,TD3
1160000,-3.2482,0.2482,TD3
1165000,-4.4312,0.4369,TD3
1170000,-4.6023,0.5582,TD3
1175000,-2.9858,0.2303,TD3
1180000,-3.4268,0.1277,TD3
1185000,-3.8793,0.3748,TD3
1190000,-4.358,0.2256,TD3
1195000,-3.9155,0.1785,TD3
1200000,-3.9947,0.4121,TD3
1205000,-3.6627,0.1623,TD3
1210000,-3.765,0.4052,TD3
1215000,-3.5107,0.3295,TD3
1220000,-4.0312,0.2906,TD3
1225000,-3.3748,0.1568,TD3
1230000,-3.8248,0.1543,TD3
1235000,-4.1974,0.1718,TD3
1240000,-3.4136,0.2672,TD3
1245000,-4.0437,0.1481,TD3
1250000,-4.1661,0.2663,TD3
0,-31.7242,1.1515,REINFORCE
30720,-32.8475,0.7602,REINFORCE
61440,-31.4946,0.9164,REINFORCE
92160,-31.7964,0.8369,REINFORCE
122880,-31.0148,0.9304,REINFORCE
153600,-30.2386,0.9128,REINFORCE
184320,-30.2757,0.867,REINFORCE
215040,-30.1909,1.1399,REINFORCE
245760,-29.6005,1.1925,REINFORCE
276480,-29.2278,0.861,REINFORCE
307200,-27.9807,0.6982,REINFORCE
337920,-28.2742,0.692,REINFORCE
368640,-29.0547,1.4016,REINFORCE
399360,-27.0411,1.2675,REINFORCE
430080,-27.1825,0.5854,REINFORCE
460800,-27.4172,1.2445,REINFORCE
491520,-26.1982,0.8664,REINFORCE
522240,-26.4559,1.0527,REINFORCE
552960,-26.471,0.7768,REINFORCE
583680,-25.7617,1.0321,REINFORCE
614400,-26.0457,0.7244,REINFORCE
645120,-25.0898,1.1499,REINFORCE
675840,-25.8386,0.9712,REINFORCE
706560,-24.9295,1.1758,REINFORCE
737280,-23.7776,0.8549,REINFORCE
768000,-24.0209,0.968,REINFORCE
798720,-23.2574,1.0228,REINFORCE
829440,-23.4654,1.1348,REINFORCE
860160,-23.1139,1.1578,REINFORCE
890880,-21.8823,1.0453,REINFORCE
921600,-21.9515,0.8806,REINFORCE
952320,-21.6887,1.4182,REINFORCE
983040,-21.4815,0.7857,REINFORCE
1013760,-20.9373,1.0882,REINFORCE
1044480,-21.2495,1.0276,REINFORCE
1075200,-20.0153,0.7888,REINFORCE
1105920,-20.4975,1.0074,REINFORCE
1136640,-20.146,1.0807,REINFORCE
1167360,-19.7466,0.796,REINFORCE
1198080,-18.9596,0.9519,REINFORCE
1228800,-20.5227,1.0082,REINFORCE
1259520,-18.945,1.1814,REINFORCE
1290240,-18.4987,0.6713,REINFORCE
1320960,-19.6578,0.9521,REINFORCE
1351680,-17.8018,0.8241,REINFORCE
1382400,-17.8281,0.8157,REINFORCE
1413120,-17.0201,1.0223,REINFORCE
1443840,-16.9074,1.4043,REINFORCE
1474560,-17.6015,1.4143,REINFORCE
1505280,-16.7421,0.9056,REINFORCE
1536000,-16.1835,0.9015,REINFORCE
1566720,-17.2971,1.0613,REINFORCE
1597440,-15.9043,0.9545,REINFORCE
1628160,-16.0512,1.1131,REINFORCE
1658880,-15.4652,0.9131,REINFORCE
1689600,-15.246,1.0308,REINFORCE
1720320,-14.9502,1.1819,REINFORCE
1751040,-15.1105,0.8577,REINFORCE
1781760,-14.5965,0.9296,REINFORCE
1812480,-14.8261,0.8252,REINFORCE
1843200,-14.1788,0.5964,REINFORCE
1873920,-14.5974,0.9389,REINFORCE
1904640,-13.6165,1.0934,REINFORCE
1935360,-13.5211,0.8089,REINFORCE
1966080,-14.1801,0.6711,REINFORCE
1996800,-13.1272,0.7476,REINFORCE
2027520,-13.2716,0.8896,REINFORCE
2058240,-14.2973,0.7262,REINFORCE
2088960,-13.4797,0.9319,REINFORCE
2119680,-13.3317,0.7338,REINFORCE
2150400,-13.731,0.6122,REINFORCE
2181120,-13.9919,0.7474,REINFORCE
2211840,-12.7447,0.6264,REINFORCE
2242560,-13.8354,0.7329,REINFORCE
2273280,-12.781,0.5716,REINFORCE
2304000,-13.3988,0.5085,REINFORCE
2334720,-12.2226,0.5718,REINFORCE
2365440,-11.5359,0.6257,REINFORCE
2396160,-12.9682,0.6416,REINFORCE
2426880,-11.5897,0.8087,REINFORCE
2457600,-12.1057,0.9083,REINFORCE
2488320,-13.4054,0.5202,REINFORCE
2519040,-11.6246,1.0265,REINFORCE
2549760,-11.6709,0.6445,REINFORCE
2580480,-11.9136,0.8746,REINFORCE
2611200,-11.4543,0.5406,REINFORCE
2641920,-10.8488,0.7072,REINFORCE
2672640,-11.9148,0.6987,REINFORCE
2703360,-10.8701,0.6498,REINFORCE
2734080,-11.1025,0.7378,REINFORCE
2764800,-11.403,0.7242,REINFORCE
2795520,-11.4606,1.0069,REINFORCE
2826240,-10.8376,0.3489,REINFORCE
2856960,-12.1351,0.6699,REINFORCE
2887680,-10.9223,0.5095,REINFORCE
2918400,-11.001,0.4022,REINFORCE
2949120,-10.5209,0.662,REINFORCE
2979840,-11.2583,0.6426,REINFORCE
3010560,-10.5418,0.5359,REINFORCE
3041280,-11.3974,0.4321,REINFORCE
3072000,-11.3566,0.4394,REINFORCE
3102720,-11.0647,0.6376,REINFORCE
3133440,-10.267,0.5248,REINFORCE
3164160,-9.4678,0.6162,REINFORCE
3194880,-10.6999,0.5867,REINFORCE
3225600,-10.2684,0.8921,REINFORCE
3256320,-10.4667,0.734,REINFORCE
3287040,-10.2591,0.6946,REINFORCE
3317760,-10.0482,0.614,REINFORCE
3348480,-10.5616,0.7932,REINFORCE
3379200,-9.3124,0.4568,REINFORCE
3409920,-10.3009,0.7108,REINFORCE
3440640,-10.01,0.4446,REINFORCE
3471360,-10.0028,0.7494,REINFORCE
3502080,-9.7224,0.3233,REINFORCE
3532800,-9.9523,0.4799,REINFORCE
3563520,-9.4691,0.3737,REINFORCE
3594240,-9.7658,0.3515,REINFORCE
3624960,-10.0672,1.0384,REINFORCE
3655680,-9.4751,0.6451,REINFORCE
3686400,-10.7983,0.5735,REINFORCE
3717120,-9.8788,0.5075,REINFORCE
3747840,-10.0776,0.455,REINFORCE
3778560,-9.0511,0.5551,REINFORCE
3809280,-10.5304,0.5492,REINFORCE
3840000,-10.1546,1.0191,REINFORCE
3870720,-9.3241,1.0923,REINFORCE
3901440,-8.9206,0.5791,REINFORCE
3932160,-9.6375,0.5193,REINFORCE
3962880,-9.843,0.6557,REINFORCE
3993600,-9.2655,0.5223,REINFORCE
4024320,-9.0418,0.9985,REINFORCE
4055040,-8.9568,0.633,REINFORCE
4085760,-8.8228,0.5866,REINFORCE
4116480,-9.051,0.4739,REINFORCE
4147200,-9.2519,0.7584,REINFORCE
4177920,-9.1386,0.4962,REINFORCE
4208640,-9.568,0.4807,REINFORCE
4239360,-9.235,0.6097,REINFORCE
4270080,-9.2398,0.9416,REINFORCE
4300800,-8.7664,0.5432,REINFORCE
4331520,-8.7303,0.6987,REINFORCE
4362240,-8.3891,0.5771,REINFORCE
4392960,-7.6193,0.6167,REINFORCE
4423680,-8.6555,0.5337,REINFORCE
4454400,-7.9336,0.4842,REINFORCE
4485120,-8.0155,0.5302,REINFORCE
4515840,-8.5184,0.3602,REINFORCE
4546560,-9.7916,0.4676,REINFORCE
4577280,-9.0749,1.0043,REINFORCE
4608000,-9.0557,0.4831,REINFORCE
4638720,-8.2344,0.4451,REINFORCE
4669440,-8.4418,0.5803,REINFORCE
4700160,-8.3141,0.398,REINFORCE
4730880,-8.2198,0.3204,REINFORCE
4761600,-9.6126,0.7645,REINFORCE
4792320,-8.9173,0.4035,REINFORCE
4823040,-7.9342,0.5715,REINFORCE
4853760,-8.633,0.7986,REINFORCE
4884480,-8.5991,0.4252,REINFORCE
4915200,-8.3731,0.5851,REINFORCE
4945920,-8.472,0.6437,REINFORCE
4976640,-9.0202,0.568,REINFORCE
5007360,-7.6257,0.4051,REINFORCE
5038080,-7.5025,0.4499,REINFORCE
5068800,-7.5077,0.5008,REINFORCE
5099520,-8.1766,0.6425,REINFORCE
5130240,-7.6867,0.3841,REINFORCE
5160960,-7.8887,0.5593,REINFORCE
5191680,-7.2022,0.5648,REINFORCE
5222400,-8.1184,0.593,REINFORCE
5253120,-8.1738,0.4971,REINFORCE
5283840,-7.6917,0.6011,REINFORCE
5314560,-8.0604,0.6677,REINFORCE
5345280,-8.5485,0.5998,REINFORCE
5376000,-7.9608,0.8164,REINFORCE
5406720,-7.1804,0.4197,REINFORCE
5437440,-7.7564,0.5879,REINFORCE
5468160,-7.7709,0.4791,REINFORCE
5498880,-8.6862,0.6034,REINFORCE
5529600,-7.3637,0.4003,REINFORCE
5560320,-8.2041,0.6825,REINFORCE
5591040,-7.5837,1.07,REINFORCE
5621760,-8.0955,0.5087,REINFORCE
5652480,-7.9267,0.3496,REINFORCE
5683200,-8.4919,0.5083,REINFORCE
5713920,-7.7982,0.6942,REINFORCE
5744640,-7.5888,0.814,REINFORCE
5775360,-7.7097,0.9339,REINFORCE
5806080,-8.5273,0.5199,REINFORCE
5836800,-7.8432,0.3993,REINFORCE
5867520,-6.9768,0.3155,REINFORCE
5898240,-8.3769,0.4494,REINFORCE
5928960,-7.5693,0.4086,REINFORCE
5959680,-7.9647,0.3701,REINFORCE
5990400,-8.3405,0.636,REINFORCE
6021120,-6.4293,0.3667,REINFORCE
6051840,-7.4603,0.5929,REINFORCE
6082560,-7.6826,0.2479,REINFORCE
6113280,-7.3964,0.3839,REINFORCE
6144000,-7.2288,0.4363,REINFORCE
6174720,-7.1334,0.2158,REINFORCE
6205440,-7.5344,0.846,REINFORCE
6236160,-6.912,0.4014,REINFORCE
6266880,-7.9701,0.5672,REINFORCE
6297600,-7.8618,0.5215,REINFORCE
6328320,-8.1969,0.5516,REINFORCE
6359040,-8.1615,0.5294,REINFORCE
6389760,-7.4611,0.2738,REINFORCE
6420480,-7.658,0.487,REINFORCE
6451200,-7.0698,0.3777,REINFORCE
6481920,-8.3339,0.3772,REINFORCE
6512640,-7.4882,0.7056,REINFORCE
6543360,-6.911,0.6282,REINFORCE
6574080,-7.9438,0.7116,REINFORCE
6604800,-7.4463,0.4285,REINFORCE
6635520,-7.0292,0.4409,REINFORCE
6666240,-7.2936,0.4047,REINFORCE
6696960,-7.2766,0.4944,REINFORCE
6727680,-7.4212,0.6075,REINFORCE
6758400,-6.9896,0.6367,REINFORCE
6789120,-6.7185,0.4203,REINFORCE
6819840,-7.0371,0.4686,REINFORCE
6850560,-7.61,0.7566,REINFORCE
6881280,-7.5168,0.2887,REINFORCE
6912000,-7.4282,0.3962,REINFORCE
6942720,-6.5424,0.2874,REINFORCE
6973440,-8.4729,0.3012,REINFORCE
7004160,-7.9614,0.5518,REINFORCE
7034880,-6.014,0.3795,REINFORCE
7065600,-6.993,0.3695,REINFORCE
7096320,-7.1158,0.6192,REINFORCE
7127040,-7.4814,0.929,REINFORCE
7157760,-6.9696,0.4179,REINFORCE
7188480,-7.0346,0.5461,REINFORCE
7219200,-7.3778,0.4065,REINFORCE
7249920,-7.3903,0.4957,REINFORCE
7280640,-6.8337,0.4496,REINFORCE
7311360,-6.3841,0.3943,REINFORCE
7342080,-6.7424,0.5448,REINFORCE
7372800,-7.0104,0.4565,REINFORCE
7403520,-7.002,0.7382,REINFORCE
7434240,-6.6108,0.4492,REINFORCE
7464960,-6.5709,0.6859,REINFORCE
7495680,-7.881,0.6181,REINFORCE
7526400,-7.4604,0.6759,REINFORCE
7557120,-6.7943,0.2675,REINFORCE
7587840,-6.628,0.2949,REINFORCE
7618560,-7.1264,0.2886,REINFORCE
7649280,-7.0895,0.2166,REINFORCE
7680000,-7.2885,0.4005,REINFORCE
7710720,-7.4407,0.3932,REINFORCE
7741440,-6.9134,0.4837,REINFORCE
7772160,-7.3976,0.3856,REINFORCE
7802880,-6.3811,0.3291,REINFORCE
7833600,-8.4398,0.4035,REINFORCE
7864320,-6.243,0.3451,REINFORCE
7895040,-7.9918,0.5159,REINFORCE
7925760,-7.4007,0.6032,REINFORCE
7956480,-7.2012,0.3187,REINFORCE
7987200,-7.2638,0.2397,REINFORCE
8017920,-6.9558,0.2604,REINFORCE
8048640,-7.0604,0.4733,REINFORCE
8079360,-6.3747,0.3021,REINFORCE
8110080,-6.4015,0.2167,REINFORCE
8140800,-7.0195,0.5581,REINFORCE
8171520,-6.7174,0.2973,REINFORCE
8202240,-6.6271,0.2493,REINFORCE
8232960,-6.8147,0.4268,REINFORCE
8263680,-6.5861,0.2724,REINFORCE
8294400,-7.1314,0.3291,REINFORCE
8325120,-6.4392,0.4481,REINFORCE
8355840,-6.304,0.2563,REINFORCE
8386560,-5.7995,0.3314,REINFORCE
8417280,-7.7415,0.2744,REINFORCE
8448000,-6.5171,0.2879,REINFORCE
8478720,-6.803,0.4621,REINFORCE
8509440,-7.1545,0.4238,REINFORCE
8540160,-7.0141,0.5667,REINFORCE
8570880,-7.498,0.572,REINFORCE
8601600,-6.8268,0.1592,REINFORCE
8632320,-7.1468,1.0048,REINFORCE
8663040,-6.231,0.4246,REINFORCE
8693760,-6.7758,0.2444,REINFORCE
8724480,-6.8614,0.3005,REINFORCE
8755200,-6.4715,0.5622,REINFORCE
8785920,-7.538,0.33,REINFORCE
8816640,-6.9378,0.441,REINFORCE
8847360,-7.0213,0.4161,REINFORCE
8878080,-6.3532,0.2787,REINFORCE
8908800,-5.9954,0.4256,REINFORCE
8939520,-6.4347,0.337,REINFORCE
8970240,-6.7357,0.2993,REINFORCE
9000960,-7.0348,0.2923,REINFORCE
9031680,-7.2234,0.3924,REINFORCE
9062400,-6.7263,0.4882,REINFORCE
9093120,-5.9239,0.3753,REINFORCE
9123840,-7.0764,0.5975,REINFORCE
9154560,-7.4387,0.4296,REINFORCE
9185280,-6.1808,0.3834,REINFORCE
9216000,-7.0908,0.3954,REINFORCE
9246720,-6.3499,0.3025,REINFORCE
9277440,-6.7003,0.4033,REINFORCE
9308160,-6.1223,0.3594,REINFORCE
9338880,-5.547,0.2432,REINFORCE
9369600,-6.7066,0.2806,REINFORCE
9400320,-6.4505,0.4009,REINFORCE
9431040,-6.6948,0.4809,REINFORCE
9461760,-6.4916,0.2387,REINFORCE
9492480,-6.337,0.3624,REINFORCE
9523200,-6.3873,0.3239,REINFORCE
9553920,-7.3367,0.275,REINFORCE
9584640,-6.1671,0.3965,REINFORCE
9615360,-6.2706,0.3238,REINFORCE
9646080,-6.1982,0.5299,REINFORCE
9676800,-6.5887,0.4414,REINFORCE
9707520,-7.471,0.6133,REINFORCE
9738240,-6.9098,0.4671,REINFORCE
9768960,-6.9614,0.2386,REINFORCE
9799680,-6.2465,0.2412,REINFORCE
9830400,-6.2565,0.1699,REINFORCE
9861120,-6.6373,0.3563,REINFORCE
9891840,-6.426,0.3518,REINFORCE
9922560,-6.5556,0.3843,REINFORCE
9953280,-6.0887,0.323,REINFORCE
9984000,-6.5108,0.5198,REINFORCE
10014720,-6.1655,0.4087,REINFORCE
10045440,-6.6196,0.4188,REINFORCE
10076160,-6.2191,0.3846,REINFORCE
10106880,-7.0509,0.4208,REINFORCE
10137600,-6.7348,0.3687,REINFORCE
10168320,-6.9149,0.2471,REINFORCE
10199040,-6.6179,0.3684,REINFORCE
10229760,-6.5823,0.2693,REINFORCE
0,-27.3232,23.4601,SAC
5000,-6.8932,0.4332,SAC
10000,-5.4257,0.375,SAC
15000,-4.6999,0.3618,SAC
20000,-3.9823,0.2413,SAC
25000,-4.8923,0.2754,SAC
30000,-3.9187,0.2005,SAC
35000,-4.0653,0.1962,SAC
40000,-4.2562,0.2526,SAC
45000,-4.049,0.4252,SAC
50000,-4.1731,0.4454,SAC
55000,-4.2256,0.2316,SAC
60000,-3.7714,0.2894,SAC
65000,-3.5403,0.1666,SAC
70000,-4.2174,0.2763,SAC
75000,-3.7467,0.1565,SAC
80000,-3.914,0.2841,SAC
85000,-3.8556,0.1279,SAC
