env_step,rew,rew_std,Agent
2549760,2991.4033,377.8164,PPO
2580480,2935.6051,455.1756,PPO
2611200,3086.7075,346.5505,PPO
2641920,2894.2612,316.5737,PPO
2672640,3127.6851,413.0159,PPO
2703360,2947.9566,440.9114,PPO
2734080,3080.4229,392.3963,PPO
2764800,2959.3085,509.0458,PPO
2795520,2998.2617,363.2342,PPO
2826240,3025.9286,327.0367,PPO
2856960,2685.6607,479.2221,PPO
2887680,2904.1953,525.6346,PPO
2918400,2766.6171,547.6156,PPO
2949120,2775.0355,490.8935,PPO
2979840,2534.7584,647.3288,PPO
3010560,2747.8063,647.902,PPO
3041280,2786.2628,657.6806,PPO
3072000,2714.6257,651.8296,PPO
0,47.4556,36.0937,TD3
5000,181.1706,11.8607,TD3
10000,195.6339,28.1807,TD3
15000,196.3426,38.924,TD3
20000,245.9809,64.7713,TD3
25000,226.7399,45.5801,TD3
30000,244.7301,37.4813,TD3
35000,230.0412,31.198,TD3
40000,261.6885,26.8584,TD3
45000,329.7057,58.7719,TD3
50000,321.4114,45.1645,TD3
55000,403.0395,213.6362,TD3
60000,341.5308,98.1405,TD3
65000,461.4619,232.873,TD3
70000,346.6516,94.5479,TD3
75000,336.0042,81.4701,TD3
80000,391.4512,149.1327,TD3
85000,544.4272,227.6467,TD3
90000,710.7108,549.5041,TD3
95000,500.0801,247.3054,TD3
100000,596.5279,287.8254,TD3
105000,623.8025,327.5888,TD3
110000,513.4111,255.0535,TD3
115000,495.5632,212.4063,TD3
120000,555.7409,227.1517,TD3
125000,718.938,723.5998,TD3
130000,680.9442,460.8098,TD3
135000,520.8898,214.5221,TD3
140000,650.3446,461.5131,TD3
145000,684.433,475.0653,TD3
150000,696.6079,409.8031,TD3
155000,927.7476,772.3126,TD3
160000,625.1645,477.6126,TD3
165000,794.7899,506.2143,TD3
170000,1005.2103,853.9211,TD3
175000,845.2076,627.2596,TD3
180000,854.2243,463.2582,TD3
185000,882.8193,611.5015,TD3
190000,881.529,520.6295,TD3
195000,936.7988,578.7772,TD3
200000,887.1944,649.2743,TD3
205000,1003.2064,719.9525,TD3
210000,1259.7631,918.6324,TD3
215000,1218.8341,909.5814,TD3
220000,1454.8435,961.2179,TD3
225000,1120.2673,742.6399,TD3
230000,1388.694,971.8594,TD3
235000,1141.3244,584.5602,TD3
240000,1218.6979,672.9531,TD3
245000,1227.6752,779.683,TD3
250000,1426.1448,883.1093,TD3
255000,1356.3186,913.06,TD3
260000,1519.809,974.498,TD3
265000,1430.8821,1039.3051,TD3
270000,1697.1211,967.8384,TD3
275000,1505.3005,877.8138,TD3
280000,1616.8995,1006.4543,TD3
285000,1595.6735,880.8836,TD3
290000,1669.8616,788.7447,TD3
295000,1680.3393,771.5441,TD3
300000,1583.401,639.2439,TD3
305000,1410.9341,802.8923,TD3
310000,1579.7909,833.9381,TD3
315000,1790.2155,852.3138,TD3
320000,1725.0626,1004.9677,TD3
325000,1773.9219,818.0885,TD3
330000,1934.2742,983.5329,TD3
335000,2059.7185,992.11,TD3
340000,2165.3606,801.6612,TD3
345000,2249.709,867.5837,TD3
350000,2394.7054,793.9618,TD3
355000,2366.3303,864.5402,TD3
360000,2160.4499,615.6932,TD3
365000,2308.3733,745.4213,TD3
370000,1827.3007,889.1223,TD3
375000,2541.1833,828.5518,TD3
380000,2423.2221,908.2991,TD3
385000,2213.5402,885.9217,TD3
390000,2481.258,730.3209,TD3
395000,2167.8909,919.1415,TD3
400000,2247.8712,1008.3715,TD3
405000,2381.9554,942.0726,TD3
410000,2653.6324,858.8246,TD3
415000,2547.441,933.1938,TD3
420000,2613.1125,735.4271,TD3
425000,2594.5911,757.9404,TD3
430000,2264.0453,1073.4573,TD3
435000,2646.8585,896.8083,TD3
440000,2755.1494,610.0019,TD3
445000,2805.4777,803.6409,TD3
450000,2875.6351,744.3018,TD3
455000,2817.7326,794.6529,TD3
460000,2793.4703,717.5994,TD3
465000,2842.3719,765.139,TD3
470000,2563.8287,712.3143,TD3
475000,2669.7186,933.7879,TD3
480000,2685.2956,968.0261,TD3
485000,2700.6731,821.3018,TD3
490000,2964.1087,448.9934,TD3
495000,2943.0135,647.4103,TD3
500000,2961.4207,655.0678,TD3
505000,2849.137,761.0781,TD3
510000,3098.253,469.053,TD3
515000,3154.2582,501.1539,TD3
520000,2987.3938,511.4157,TD3
525000,3201.9522,309.5776,TD3
530000,3127.0868,499.4894,TD3
535000,3231.7025,247.2752,TD3
540000,3246.6948,423.8079,TD3
545000,3244.2828,285.0854,TD3
550000,3296.3845,280.0152,TD3
555000,3339.8197,133.4885,TD3
560000,3292.3128,240.2349,TD3
565000,3351.0744,136.4845,TD3
570000,3253.555,283.2193,TD3
575000,3142.2054,641.4588,TD3
580000,3145.471,655.4939,TD3
585000,3212.4539,238.0762,TD3
590000,3020.1885,722.6471,TD3
595000,3354.9395,97.4237,TD3
600000,3192.8687,478.9294,TD3
605000,2998.3348,798.7227,TD3
610000,3357.0238,134.9546,TD3
615000,3366.7968,103.0748,TD3
620000,3206.5507,436.868,TD3
625000,3171.6245,659.9982,TD3
630000,3231.2786,265.3576,TD3
635000,3307.9242,241.2563,TD3
640000,3016.9011,926.3848,TD3
645000,3368.7732,129.5799,TD3
650000,3227.2273,289.7332,TD3
655000,3240.2439,365.6094,TD3
660000,3227.2667,285.7852,TD3
665000,3265.8132,418.3806,TD3
670000,3282.3655,368.4049,TD3
675000,3258.526,377.9988,TD3
680000,3263.2283,152.4962,TD3
685000,3089.7907,295.5492,TD3
690000,3172.968,315.6106,TD3
695000,3092.3138,482.2803,TD3
700000,3086.4148,537.6133,TD3
705000,3187.0369,376.8388,TD3
710000,3257.3183,384.8109,TD3
715000,3217.0255,331.0033,TD3
720000,3053.4691,728.2795,TD3
725000,3255.4324,315.9673,TD3
730000,3048.3769,760.9075,TD3
735000,3265.5531,269.5899,TD3
740000,3283.9958,289.6054,TD3
745000,3073.2362,408.9806,TD3
750000,3045.4661,593.2175,TD3
755000,3077.6696,472.3235,TD3
760000,3080.2428,695.1234,TD3
765000,3198.3011,231.1821,TD3
770000,3342.6777,303.2243,TD3
775000,3374.2952,204.2809,TD3
780000,3350.8202,251.5599,TD3
785000,3417.5119,153.9788,TD3
790000,3062.315,753.7818,TD3
795000,3443.6579,140.8264,TD3
800000,3214.8637,393.858,TD3
805000,3172.6333,538.8215,TD3
810000,3314.041,291.0874,TD3
815000,3414.3737,133.3112,TD3
820000,2948.3976,1085.3824,TD3
825000,3418.1071,219.9899,TD3
830000,3054.1659,749.0992,TD3
835000,3421.8961,174.2378,TD3
840000,3402.1026,254.3867,TD3
845000,3391.7669,209.177,TD3
850000,3122.6524,611.6579,TD3
855000,3437.683,156.0111,TD3
860000,3421.7968,175.8982,TD3
865000,3472.2399,116.7905,TD3
870000,3181.0626,532.352,TD3
875000,3355.169,366.8383,TD3
880000,3276.6772,365.8959,TD3
885000,3234.2254,380.1403,TD3
890000,3449.26,159.677,TD3
895000,3092.4727,723.0347,TD3
900000,3378.2511,174.6047,TD3
905000,3419.4817,97.2881,TD3
910000,3385.7236,231.5133,TD3
915000,3168.5126,752.5883,TD3
920000,3258.2632,564.3516,TD3
925000,3328.8538,287.7357,TD3
930000,3416.1365,199.7163,TD3
935000,3310.5707,422.2578,TD3
940000,3469.4841,132.6303,TD3
945000,3411.9133,184.6796,TD3
950000,3445.803,188.1911,TD3
955000,3433.6352,199.4321,TD3
960000,3252.8105,695.7155,TD3
965000,3229.0901,685.0382,TD3
970000,3035.6979,1069.2395,TD3
975000,3298.0468,460.4312,TD3
980000,3349.4871,261.0919,TD3
985000,3318.7927,490.6575,TD3
990000,3055.1773,695.5763,TD3
995000,3264.6276,440.8577,TD3
1000000,3132.5766,771.7353,TD3
1005000,3309.2497,546.4882,TD3
1010000,3308.7683,358.811,TD3
1015000,3300.2122,407.792,TD3
1020000,3454.3862,180.6148,TD3
1025000,3355.6457,306.9581,TD3
1030000,3362.1583,296.1113,TD3
1035000,3398.9778,186.8083,TD3
1040000,3388.1484,205.7846,TD3
1045000,3487.3008,116.211,TD3
1050000,3451.232,110.6646,TD3
1055000,3088.9652,879.486,TD3
1060000,3363.9858,303.7124,TD3
1065000,3415.9527,241.6345,TD3
1070000,3220.853,626.2711,TD3
1075000,3387.6881,241.4848,TD3
1080000,3492.6301,107.173,TD3
1085000,3496.5603,90.9081,TD3
1090000,3497.1501,100.4975,TD3
1095000,3245.6992,528.5044,TD3
1100000,3214.6306,509.1668,TD3
1105000,3470.5285,116.7226,TD3
1110000,3495.2515,158.7062,TD3
1115000,3478.5048,144.9464,TD3
1120000,3281.0796,527.6014,TD3
1125000,3192.937,669.8894,TD3
1130000,3438.1592,230.622,TD3
1135000,3334.115,460.8531,TD3
1140000,3071.3359,817.2291,TD3
1145000,3422.9416,196.0724,TD3
1150000,3146.4052,687.3626,TD3
1155000,3223.623,830.6122,TD3
1160000,3033.3122,1060.267,TD3
1165000,3280.1819,527.1591,TD3
1170000,3218.5815,536.6197,TD3
1175000,3337.7382,372.1618,TD3
1180000,3064.0044,729.3349,TD3
1185000,3153.8193,720.2014,TD3
1190000,2789.3759,1169.6733,TD3
1195000,3351.8698,493.6516,TD3
1200000,3012.5723,1035.4349,TD3
1205000,3186.304,730.071,TD3
1210000,3420.0329,201.5622,TD3
1215000,3231.3499,687.0777,TD3
1220000,3414.9551,290.8079,TD3
1225000,3302.7639,645.4993,TD3
1230000,3169.7956,627.4685,TD3
1235000,3100.7851,888.5842,TD3
1240000,3441.4178,279.3749,TD3
1245000,3312.542,575.5337,TD3
1250000,3097.3408,746.9811,TD3
0,17.9154,1.9743,REINFORCE
30720,29.3731,10.4893,REINFORCE
61440,66.6037,24.3997,REINFORCE
92160,198.8276,36.86,REINFORCE
122880,232.7992,26.5837,REINFORCE
153600,260.3133,22.0087,REINFORCE
184320,268.9626,28.6902,REINFORCE
215040,288.7649,32.1015,REINFORCE
245760,295.2648,22.7345,REINFORCE
276480,306.5046,15.8915,REINFORCE
307200,318.4252,9.9478,REINFORCE
337920,322.6908,17.5204,REINFORCE
368640,336.2168,28.7181,REINFORCE
399360,330.8605,45.2815,REINFORCE
430080,331.2807,23.8464,REINFORCE
460800,350.7925,64.5441,REINFORCE
491520,341.1786,43.6435,REINFORCE
522240,346.7587,38.0414,REINFORCE
552960,343.9709,40.9004,REINFORCE
583680,346.0514,47.826,REINFORCE
614400,355.0738,51.1227,REINFORCE
645120,353.4741,39.3418,REINFORCE
675840,363.9368,53.8079,REINFORCE
706560,369.7521,76.4353,REINFORCE
737280,362.2687,94.7053,REINFORCE
768000,367.0035,79.9643,REINFORCE
798720,365.8843,73.7307,REINFORCE
829440,370.4545,74.0224,REINFORCE
860160,354.3553,59.5886,REINFORCE
890880,386.9329,76.6984,REINFORCE
921600,386.7397,80.6028,REINFORCE
952320,387.5511,95.2815,REINFORCE
983040,389.9666,84.4154,REINFORCE
1013760,374.6943,68.1604,REINFORCE
1044480,387.5142,68.4897,REINFORCE
1075200,379.5257,61.456,REINFORCE
1105920,382.3943,63.4778,REINFORCE
1136640,376.9915,69.3571,REINFORCE
1167360,386.4603,67.3477,REINFORCE
1198080,393.3204,79.687,REINFORCE
1228800,375.8716,49.7071,REINFORCE
1259520,377.5592,60.5279,REINFORCE
1290240,369.21,29.6277,REINFORCE
1320960,373.6731,42.2747,REINFORCE
1351680,363.1084,27.0787,REINFORCE
1382400,374.9453,43.472,REINFORCE
1413120,372.8838,46.91,REINFORCE
1443840,382.9686,51.2128,REINFORCE
1474560,374.1388,55.2316,REINFORCE
1505280,370.8528,62.1252,REINFORCE
1536000,372.8432,62.8749,REINFORCE
1566720,381.4441,67.9162,REINFORCE
1597440,393.132,66.7161,REINFORCE
1628160,387.3093,79.775,REINFORCE
1658880,391.0778,64.053,REINFORCE
1689600,395.8294,64.4886,REINFORCE
1720320,392.6451,68.072,REINFORCE
1751040,390.7222,58.8086,REINFORCE
1781760,374.8847,39.4855,REINFORCE
1812480,361.9808,49.6531,REINFORCE
1843200,386.8282,66.9517,REINFORCE
1873920,373.0323,63.2295,REINFORCE
1904640,373.7938,69.8201,REINFORCE
1935360,376.2475,77.6855,REINFORCE
1966080,380.674,81.9143,REINFORCE
1996800,377.8038,70.1288,REINFORCE
2027520,368.3728,80.0865,REINFORCE
2058240,363.0808,67.5735,REINFORCE
2088960,371.7142,60.2024,REINFORCE
2119680,375.6939,88.9606,REINFORCE
2150400,378.8614,87.7811,REINFORCE
2181120,379.6722,79.5336,REINFORCE
2211840,377.2777,89.5931,REINFORCE
2242560,369.9105,86.6011,REINFORCE
2273280,377.3181,71.1586,REINFORCE
2304000,382.9155,76.8354,REINFORCE
2334720,386.854,79.9414,REINFORCE
2365440,380.7335,109.3207,REINFORCE
2396160,393.7874,80.6004,REINFORCE
2426880,380.0022,77.799,REINFORCE
2457600,377.9924,79.3554,REINFORCE
2488320,381.3284,90.5689,REINFORCE
2519040,373.0119,75.9316,REINFORCE
2549760,364.0844,46.8014,REINFORCE
2580480,368.931,42.3915,REINFORCE
2611200,365.2996,34.5441,REINFORCE
2641920,375.5965,51.0352,REINFORCE
2672640,366.0311,54.5752,REINFORCE
2703360,375.709,57.4101,REINFORCE
2734080,366.1557,51.1812,REINFORCE
2764800,362.7805,52.9235,REINFORCE
2795520,363.9702,44.3478,REINFORCE
2826240,365.2992,48.0731,REINFORCE
2856960,370.9386,66.4269,REINFORCE
2887680,366.0387,64.0745,REINFORCE
2918400,361.6844,53.0049,REINFORCE
2949120,364.995,55.0417,REINFORCE
2979840,367.1026,46.2725,REINFORCE
3010560,368.1378,50.5468,REINFORCE
3041280,368.6792,59.7536,REINFORCE
3072000,355.6231,41.6614,REINFORCE
3102720,355.8605,44.1664,REINFORCE
3133440,355.502,44.6819,REINFORCE
3164160,351.8672,46.9554,REINFORCE
3194880,354.3732,39.958,REINFORCE
3225600,363.8132,43.6584,REINFORCE
3256320,366.9973,52.4478,REINFORCE
3287040,359.498,37.2594,REINFORCE
3317760,357.1697,45.6055,REINFORCE
3348480,356.0397,33.5679,REINFORCE
3379200,361.9803,43.0103,REINFORCE
3409920,371.8563,68.2704,REINFORCE
3440640,371.9357,57.6749,REINFORCE
3471360,371.5511,57.979,REINFORCE
3502080,356.9314,40.984,REINFORCE
3532800,363.4594,41.5677,REINFORCE
3563520,374.1565,56.8199,REINFORCE
3594240,371.328,48.9273,REINFORCE
3624960,368.6637,52.6637,REINFORCE
3655680,362.5879,35.8333,REINFORCE
3686400,360.6588,40.4034,REINFORCE
3717120,358.0624,27.6744,REINFORCE
3747840,362.8848,31.2075,REINFORCE
3778560,369.7099,49.5931,REINFORCE
3809280,362.1919,26.8217,REINFORCE
3840000,365.3113,40.6711,REINFORCE
3870720,370.9763,51.2981,REINFORCE
3901440,394.1719,79.1728,REINFORCE
3932160,409.7305,88.1129,REINFORCE
3962880,405.7927,94.4966,REINFORCE
3993600,405.7145,98.6886,REINFORCE
4024320,400.252,91.7664,REINFORCE
4055040,408.2449,108.9827,REINFORCE
4085760,397.0612,97.8046,REINFORCE
4116480,402.881,99.515,REINFORCE
4147200,415.9558,104.7377,REINFORCE
4177920,391.8573,94.7846,REINFORCE
4208640,388.7508,89.8436,REINFORCE
4239360,392.2457,103.2659,REINFORCE
4270080,386.7837,90.8458,REINFORCE
4300800,387.743,103.9218,REINFORCE
4331520,400.4464,102.1787,REINFORCE
4362240,392.1932,87.3258,REINFORCE
4392960,396.4165,105.8792,REINFORCE
4423680,387.7544,97.0025,REINFORCE
4454400,391.0999,98.9182,REINFORCE
4485120,391.6717,102.3208,REINFORCE
4515840,392.4672,111.5205,REINFORCE
4546560,382.6473,97.9509,REINFORCE
4577280,385.3088,96.1275,REINFORCE
4608000,383.38,97.7575,REINFORCE
4638720,382.9842,94.2347,REINFORCE
4669440,399.8325,105.9479,REINFORCE
4700160,390.9329,98.4279,REINFORCE
4730880,409.3433,118.3284,REINFORCE
4761600,394.2645,107.2525,REINFORCE
4792320,384.1185,102.1598,REINFORCE
4823040,396.9076,97.2542,REINFORCE
4853760,390.4801,99.5176,REINFORCE
4884480,389.4399,92.1015,REINFORCE
4915200,394.0313,101.7443,REINFORCE
4945920,390.3732,91.6181,REINFORCE
4976640,383.9362,91.6545,REINFORCE
5007360,377.8827,92.611,REINFORCE
5038080,381.0909,95.6623,REINFORCE
5068800,386.0676,85.6938,REINFORCE
5099520,374.0582,62.9661,REINFORCE
5130240,382.5204,67.5511,REINFORCE
5160960,385.7647,81.6735,REINFORCE
5191680,385.5587,79.1534,REINFORCE
5222400,375.1411,89.7856,REINFORCE
5253120,382.3445,96.1506,REINFORCE
5283840,392.8232,121.0017,REINFORCE
5314560,381.6725,95.3916,REINFORCE
5345280,390.9818,104.5308,REINFORCE
5376000,384.3439,106.4543,REINFORCE
5406720,378.383,107.0747,REINFORCE
5437440,380.5131,112.1825,REINFORCE
5468160,381.4596,116.9546,REINFORCE
5498880,376.408,109.4098,REINFORCE
5529600,371.7655,94.5637,REINFORCE
5560320,371.3834,99.8961,REINFORCE
5591040,373.4715,105.4585,REINFORCE
5621760,379.2169,114.6349,REINFORCE
5652480,377.9405,107.3001,REINFORCE
5683200,373.9021,97.6858,REINFORCE
5713920,375.604,105.6384,REINFORCE
5744640,379.1034,103.1234,REINFORCE
5775360,381.6423,100.8259,REINFORCE
5806080,378.8504,104.2578,REINFORCE
5836800,382.0778,110.7984,REINFORCE
5867520,381.9858,107.0871,REINFORCE
5898240,380.0554,109.317,REINFORCE
5928960,381.0922,101.8419,REINFORCE
5959680,378.747,88.6599,REINFORCE
5990400,392.1596,94.625,REINFORCE
6021120,388.2924,106.6063,REINFORCE
6051840,391.8991,105.9083,REINFORCE
6082560,395.3478,106.1762,REINFORCE
6113280,402.5229,118.2928,REINFORCE
6144000,402.5777,123.3479,REINFORCE
6174720,409.2375,123.5333,REINFORCE
6205440,401.1756,105.6258,REINFORCE
6236160,393.5145,103.74,REINFORCE
6266880,392.5335,97.7167,REINFORCE
6297600,388.9988,104.4046,REINFORCE
6328320,400.0679,111.9244,REINFORCE
6359040,399.2567,112.5052,REINFORCE
6389760,397.178,109.4325,REINFORCE
6420480,397.1731,95.5987,REINFORCE
6451200,405.8894,102.3605,REINFORCE
6481920,399.0744,108.8508,REINFORCE
6512640,405.8708,112.578,REINFORCE
6543360,398.2285,94.2502,REINFORCE
6574080,404.914,96.5741,REINFORCE
6604800,393.1239,84.9309,REINFORCE
6635520,404.68,102.7677,REINFORCE
6666240,389.5942,79.4133,REINFORCE
6696960,392.5762,85.0446,REINFORCE
6727680,399.4966,93.1352,REINFORCE
6758400,399.9873,99.9946,REINFORCE
6789120,393.2349,92.2259,REINFORCE
6819840,387.7151,88.0488,REINFORCE
6850560,386.5385,84.4063,REINFORCE
6881280,388.8521,74.5801,REINFORCE
6912000,398.1654,90.6041,REINFORCE
6942720,384.939,71.2728,REINFORCE
6973440,390.8309,85.7066,REINFORCE
7004160,399.2637,97.6472,REINFORCE
7034880,389.195,81.2926,REINFORCE
7065600,398.1003,93.8406,REINFORCE
7096320,396.5792,99.5352,REINFORCE
7127040,388.7145,90.0708,REINFORCE
7157760,389.8861,85.8735,REINFORCE
7188480,390.0967,82.3581,REINFORCE
7219200,379.0566,64.0611,REINFORCE
7249920,385.6624,81.0679,REINFORCE
7280640,386.8548,75.6701,REINFORCE
7311360,379.9336,77.4284,REINFORCE
7342080,379.5128,75.1445,REINFORCE
7372800,374.7474,58.1994,REINFORCE
7403520,385.7565,75.5155,REINFORCE
7434240,379.3197,67.6012,REINFORCE
7464960,375.6075,62.7015,REINFORCE
7495680,374.1764,54.2789,REINFORCE
7526400,392.6875,68.5086,REINFORCE
7557120,382.8261,63.2083,REINFORCE
7587840,385.8388,72.5709,REINFORCE
7618560,392.9784,84.3356,REINFORCE
7649280,390.1091,83.1857,REINFORCE
7680000,386.6012,80.7424,REINFORCE
7710720,388.8892,63.1784,REINFORCE
7741440,382.1974,68.2579,REINFORCE
7772160,379.7919,59.8642,REINFORCE
7802880,387.753,63.2395,REINFORCE
7833600,387.4659,64.6213,REINFORCE
7864320,379.2728,85.6654,REINFORCE
7895040,387.6978,71.3842,REINFORCE
7925760,387.5727,75.2939,REINFORCE
7956480,388.9357,72.2209,REINFORCE
7987200,387.5855,73.3018,REINFORCE
8017920,383.1652,72.855,REINFORCE
8048640,396.8474,84.074,REINFORCE
8079360,383.3162,73.0269,REINFORCE
8110080,387.3427,74.5757,REINFORCE
8140800,391.8142,60.3373,REINFORCE
8171520,384.0898,65.3742,REINFORCE
8202240,388.1516,71.4981,REINFORCE
8232960,386.9834,66.7738,REINFORCE
8263680,393.1251,89.5124,REINFORCE
8294400,390.7711,69.4544,REINFORCE
8325120,390.4361,74.7419,REINFORCE
8355840,384.8838,74.9661,REINFORCE
8386560,387.1014,73.4848,REINFORCE
8417280,385.2746,65.9136,REINFORCE
8448000,389.9486,82.8964,REINFORCE
8478720,381.0628,74.0303,REINFORCE
8509440,396.4438,81.3918,REINFORCE
8540160,387.083,70.84,REINFORCE
8570880,384.714,71.8535,REINFORCE
8601600,387.3163,73.4316,REINFORCE
8632320,376.7846,66.9371,REINFORCE
8663040,389.0855,66.3918,REINFORCE
8693760,386.6858,74.6856,REINFORCE
8724480,380.3388,62.0064,REINFORCE
8755200,391.8039,70.9114,REINFORCE
8785920,385.2417,81.3082,REINFORCE
8816640,382.185,67.3521,REINFORCE
8847360,390.1358,68.1274,REINFORCE
8878080,392.2323,79.9112,REINFORCE
8908800,385.8885,59.5361,REINFORCE
8939520,390.0189,75.2109,REINFORCE
8970240,389.2995,78.8738,REINFORCE
9000960,389.9112,77.0676,REINFORCE
9031680,390.7582,61.6335,REINFORCE
9062400,386.58,67.7454,REINFORCE
9093120,393.7479,84.891,REINFORCE
9123840,387.8405,79.688,REINFORCE
9154560,389.0189,72.7803,REINFORCE
9185280,393.9931,89.404,REINFORCE
9216000,391.9484,81.6346,REINFORCE
9246720,391.9803,83.1838,REINFORCE
9277440,393.2402,80.7977,REINFORCE
9308160,388.6211,65.8222,REINFORCE
9338880,386.8091,65.9946,REINFORCE
9369600,393.0005,82.596,REINFORCE
9400320,398.6098,77.0395,REINFORCE
9431040,387.6794,68.2785,REINFORCE
9461760,396.2232,84.8934,REINFORCE
9492480,393.7139,72.3839,REINFORCE
9523200,386.8038,78.5513,REINFORCE
9553920,398.665,83.0765,REINFORCE
9584640,394.106,81.1441,REINFORCE
9615360,394.6446,80.3958,REINFORCE
9646080,394.4672,92.5547,REINFORCE
9676800,394.4883,85.8432,REINFORCE
9707520,383.2617,62.3773,REINFORCE
9738240,393.0799,88.1284,REINFORCE
9768960,393.9025,91.0352,REINFORCE
9799680,402.741,85.7434,REINFORCE
9830400,390.5062,64.6333,REINFORCE
9861120,395.8816,81.3256,REINFORCE
9891840,389.786,75.6932,REINFORCE
9922560,392.9576,76.6835,REINFORCE
9953280,386.0522,74.3712,REINFORCE
9984000,387.3965,70.1528,REINFORCE
10014720,395.1271,97.8375,REINFORCE
10045440,395.2879,74.4887,REINFORCE
10076160,395.3669,83.4544,REINFORCE
10106880,378.1233,66.645,REINFORCE
10137600,390.0436,78.3602,REINFORCE
10168320,390.2037,83.6567,REINFORCE
10199040,384.08,66.8607,REINFORCE
10229760,391.8881,86.4776,REINFORCE
0,47.4556,36.0937,SAC
5000,275.7761,59.4556,SAC
10000,282.0917,46.6158,SAC
15000,336.6352,45.5268,SAC
20000,350.7719,59.4432,SAC
25000,393.867,94.7212,SAC
30000,493.3881,205.9798,SAC
35000,535.254,222.4849,SAC
40000,1029.6053,793.9815,SAC
45000,705.2766,641.1404,SAC
50000,851.1729,372.5027,SAC
55000,1182.7687,721.6847,SAC
60000,930.261,399.8715,SAC
65000,1422.8022,1090.8127,SAC
70000,1387.1509,1089.2428,SAC
75000,1521.7049,1072.2036,SAC
80000,1523.1274,812.4802,SAC
85000,1787.7521,997.5609,SAC
90000,1765.9052,1035.8665,SAC
95000,2079.4099,1125.9664,SAC
100000,2613.4592,990.7811,SAC
105000,2505.2093,1014.8763,SAC
110000,1882.9724,903.8805,SAC
115000,2251.6213,1015.3205,SAC
120000,2083.6742,1150.8883,SAC
125000,2037.7974,1069.9703,SAC
130000,2447.5492,1104.9526,SAC
135000,2434.7552,991.8537,SAC
140000,2720.4292,934.5695,SAC
145000,2583.2391,1002.1706,SAC
150000,2782.7663,827.8125,SAC
155000,2899.1311,683.8363,SAC
160000,2912.7348,704.0542,SAC
165000,2908.8992,758.2095,SAC
170000,2830.1015,582.8762,SAC
175000,3058.4135,416.2314,SAC
180000,2800.0321,969.0885,SAC
185000,2993.8637,707.68,SAC
190000,2382.8887,1161.7076,SAC
