env_step,rew,rew_std,Agent
335000,3186.125,830.8368,TD3
340000,3258.4379,710.1632,TD3
345000,3429.9357,816.5659,TD3
350000,3142.0116,924.3029,TD3
355000,3418.0257,965.9174,TD3
360000,3423.1524,903.6584,TD3
365000,3349.9063,924.1522,TD3
370000,3388.3679,670.0697,TD3
375000,3495.4122,881.0026,TD3
380000,3522.7816,834.9933,TD3
385000,3659.0542,969.7367,TD3
390000,3412.5765,1009.7869,TD3
395000,3441.4975,828.764,TD3
400000,3507.3728,1011.5694,TD3
405000,3505.6583,961.0357,TD3
410000,3562.0921,1000.0948,TD3
415000,3593.3924,922.8568,TD3
420000,3622.2384,836.6786,TD3
425000,3638.8397,887.4577,TD3
430000,3628.5981,902.6081,TD3
435000,3755.8288,1041.5487,TD3
440000,3924.9246,904.4263,TD3
445000,3848.7819,863.726,TD3
450000,3786.3387,881.7482,TD3
455000,3717.0026,907.9821,TD3
460000,3972.8882,873.4861,TD3
465000,3932.6164,978.6592,TD3
470000,3856.3465,963.4382,TD3
475000,3718.0162,842.7566,TD3
480000,3738.2352,995.4955,TD3
485000,3987.6998,952.0839,TD3
490000,4052.6013,783.8302,TD3
495000,3984.2972,884.055,TD3
500000,3911.7144,969.3004,TD3
505000,4126.2723,863.1074,TD3
510000,3886.6877,957.9709,TD3
515000,4062.4149,1049.8531,TD3
520000,4084.531,1042.5492,TD3
525000,4004.6619,1103.5235,TD3
530000,3934.9948,1061.6479,TD3
535000,3868.5868,916.7911,TD3
540000,4259.9649,779.3447,TD3
545000,4244.3096,1002.53,TD3
550000,3960.2673,876.5064,TD3
555000,4220.8084,937.5224,TD3
560000,3938.5143,820.3796,TD3
565000,4187.9774,954.6565,TD3
570000,4095.1393,1213.9982,TD3
575000,4315.6683,871.5209,TD3
580000,4267.7739,971.3827,TD3
585000,4152.9573,840.2973,TD3
590000,4284.2829,741.1785,TD3
595000,4348.1121,908.2769,TD3
600000,4227.2577,772.8629,TD3
605000,4395.6928,953.3646,TD3
610000,4254.7732,1073.3009,TD3
615000,4351.2641,884.8591,TD3
620000,4336.1917,1050.0142,TD3
625000,4127.4012,835.0643,TD3
630000,4275.5443,971.1633,TD3
635000,4465.4718,823.02,TD3
640000,4350.7206,953.1402,TD3
645000,4362.6552,954.6996,TD3
650000,4301.645,958.4777,TD3
655000,4432.7426,960.7613,TD3
660000,4523.4884,989.8137,TD3
665000,4546.4361,885.5609,TD3
670000,4549.9462,844.8013,TD3
675000,4321.5394,910.4307,TD3
680000,4563.8536,940.1484,TD3
685000,4490.2904,785.6802,TD3
690000,4310.1555,884.1603,TD3
695000,4326.8583,1042.7645,TD3
700000,4583.9799,930.0643,TD3
705000,4469.792,888.5858,TD3
710000,4559.0077,1086.2756,TD3
715000,4509.8791,973.8389,TD3
720000,4678.2358,960.0865,TD3
725000,4369.9315,1196.3701,TD3
730000,4633.144,854.0979,TD3
735000,4412.2788,995.7851,TD3
740000,4541.2385,1104.5576,TD3
745000,4534.3878,795.6433,TD3
750000,4408.3879,1044.1758,TD3
755000,4661.9304,1098.4214,TD3
760000,4672.0089,858.8352,TD3
765000,4641.7838,741.3466,TD3
770000,4577.7005,791.7753,TD3
775000,4645.9155,916.5786,TD3
780000,4626.3724,838.3194,TD3
785000,4590.6479,826.8026,TD3
790000,4693.2594,881.5832,TD3
795000,4571.8228,1001.9763,TD3
800000,4749.5884,1079.7026,TD3
805000,4749.8754,895.1584,TD3
810000,4597.6498,1036.8005,TD3
815000,4752.6457,1035.2265,TD3
820000,4798.439,832.0876,TD3
825000,4715.2744,970.3636,TD3
830000,4682.6615,972.6327,TD3
835000,4528.5159,749.9223,TD3
840000,4867.6554,895.6796,TD3
845000,4631.9192,881.8808,TD3
850000,4780.6696,913.4925,TD3
855000,4673.5937,971.9718,TD3
860000,4731.0357,968.3834,TD3
865000,4852.9469,815.505,TD3
870000,4809.0254,889.6001,TD3
875000,4737.5216,828.7946,TD3
880000,4877.515,808.7414,TD3
885000,4461.5787,1001.0224,TD3
890000,4812.5231,824.0173,TD3
895000,4809.0292,822.1125,TD3
900000,4887.8963,895.6354,TD3
905000,5053.9041,762.3531,TD3
910000,4857.3797,998.3682,TD3
915000,4907.1562,826.4833,TD3
920000,4846.0661,799.8304,TD3
925000,4923.9718,725.9898,TD3
930000,4834.1895,1053.2119,TD3
935000,5029.8406,870.2379,TD3
940000,4828.7276,772.8665,TD3
945000,4816.7274,1026.5873,TD3
950000,4888.2284,761.6572,TD3
955000,4804.2551,899.2745,TD3
960000,4841.1225,982.2515,TD3
965000,5001.7156,796.2098,TD3
970000,4963.6273,885.9466,TD3
975000,4873.6439,934.3578,TD3
980000,4986.4284,727.5026,TD3
985000,5039.04,826.451,TD3
990000,4960.1642,784.3563,TD3
995000,4999.292,777.1722,TD3
1000000,4911.2309,918.1377,TD3
1005000,4769.6997,1054.2545,TD3
1010000,4880.854,887.1015,TD3
1015000,4863.4448,950.289,TD3
1020000,5054.0226,812.4345,TD3
1025000,4866.6239,849.4627,TD3
1030000,4781.6789,846.0881,TD3
1035000,5037.8187,904.3878,TD3
1040000,5010.1024,883.645,TD3
1045000,4940.0185,853.7942,TD3
1050000,4869.8351,1065.8683,TD3
1055000,5065.608,884.4816,TD3
1060000,5079.3512,797.8488,TD3
1065000,5050.3343,703.362,TD3
1070000,5188.6333,883.3329,TD3
1075000,4966.898,924.0908,TD3
1080000,5028.612,910.7201,TD3
1085000,5146.3244,829.8989,TD3
1090000,5095.4587,881.6364,TD3
1095000,5087.68,1029.9957,TD3
1100000,5165.735,757.8112,TD3
1105000,5180.7916,924.8973,TD3
1110000,5258.8776,723.154,TD3
1115000,5154.2468,946.6712,TD3
1120000,4855.1916,998.1512,TD3
1125000,5109.7468,866.5871,TD3
1130000,5109.2571,875.319,TD3
1135000,5249.2797,817.1159,TD3
1140000,5183.5445,876.9945,TD3
1145000,5111.9414,935.2839,TD3
1150000,5140.7273,805.8536,TD3
1155000,5037.2696,845.695,TD3
1160000,5008.4221,952.8048,TD3
1165000,5130.9812,991.83,TD3
1170000,4889.7251,1224.0601,TD3
1175000,4713.3788,1632.4869,TD3
1180000,4964.1914,1026.0415,TD3
1185000,4920.8587,1037.1662,TD3
1190000,4827.8426,995.3367,TD3
1195000,5161.0952,945.0446,TD3
1200000,5250.055,834.4152,TD3
1205000,5257.3788,779.9084,TD3
1210000,4970.1045,974.5391,TD3
1215000,4639.1005,1732.0484,TD3
1220000,4353.0499,2244.2511,TD3
1225000,4075.511,2314.6058,TD3
1230000,5068.5288,991.9342,TD3
1235000,5115.0143,878.5611,TD3
1240000,5238.8184,1062.6486,TD3
1245000,5198.4506,794.2966,TD3
1250000,5433.2663,805.9253,TD3
0,27.7176,10.7358,REINFORCE
30720,33.3533,15.3157,REINFORCE
61440,41.4711,14.8108,REINFORCE
92160,48.6603,12.8797,REINFORCE
122880,36.7399,16.7203,REINFORCE
153600,44.7029,12.1446,REINFORCE
184320,42.3812,13.0596,REINFORCE
215040,68.8463,20.4335,REINFORCE
245760,41.8285,18.668,REINFORCE
276480,61.6224,13.3752,REINFORCE
307200,58.2795,22.9679,REINFORCE
337920,69.899,24.5287,REINFORCE
368640,71.4402,22.2039,REINFORCE
399360,64.7685,27.8313,REINFORCE
430080,77.4212,20.5991,REINFORCE
460800,81.0816,32.3568,REINFORCE
491520,100.2472,29.5934,REINFORCE
522240,105.3082,36.861,REINFORCE
552960,88.4532,24.8457,REINFORCE
583680,132.3005,36.845,REINFORCE
614400,115.8723,45.9245,REINFORCE
645120,128.5706,31.6052,REINFORCE
675840,139.1624,38.3564,REINFORCE
706560,122.3089,22.9594,REINFORCE
737280,139.8168,36.04,REINFORCE
768000,135.3548,31.8188,REINFORCE
798720,154.814,36.1231,REINFORCE
829440,138.0523,23.4258,REINFORCE
860160,154.9802,28.0355,REINFORCE
890880,163.9125,46.5653,REINFORCE
921600,178.5543,39.1556,REINFORCE
952320,148.4363,31.9275,REINFORCE
983040,173.0948,35.8674,REINFORCE
1013760,184.1079,48.525,REINFORCE
1044480,188.7721,47.7577,REINFORCE
1075200,222.5404,45.0577,REINFORCE
1105920,204.1252,58.2783,REINFORCE
1136640,227.1378,68.7146,REINFORCE
1167360,205.754,21.5251,REINFORCE
1198080,195.8821,38.2101,REINFORCE
1228800,222.6474,26.4,REINFORCE
1259520,215.2108,46.4782,REINFORCE
1290240,225.4944,47.4316,REINFORCE
1320960,247.2296,41.7104,REINFORCE
1351680,248.6715,42.0487,REINFORCE
1382400,250.6153,48.6851,REINFORCE
1413120,255.4334,47.6847,REINFORCE
1443840,260.1298,50.7508,REINFORCE
1474560,285.7685,47.8319,REINFORCE
1505280,303.9189,58.4329,REINFORCE
1536000,299.0006,55.5217,REINFORCE
1566720,291.9584,48.0131,REINFORCE
1597440,298.1129,71.0903,REINFORCE
1628160,295.2096,55.1375,REINFORCE
1658880,256.9214,31.8228,REINFORCE
1689600,306.4976,55.3333,REINFORCE
1720320,309.0145,48.844,REINFORCE
1751040,292.7145,49.9569,REINFORCE
1781760,297.1903,57.495,REINFORCE
1812480,285.1572,77.7148,REINFORCE
1843200,302.7925,98.092,REINFORCE
1873920,312.8332,80.4849,REINFORCE
1904640,328.3923,44.7151,REINFORCE
1935360,353.9316,50.9284,REINFORCE
1966080,326.6882,89.6125,REINFORCE
1996800,304.3854,78.2457,REINFORCE
2027520,364.8491,45.1922,REINFORCE
2058240,301.7265,74.8352,REINFORCE
2088960,324.6792,53.6144,REINFORCE
2119680,341.6978,63.9434,REINFORCE
2150400,363.9016,64.7186,REINFORCE
2181120,374.0682,45.6372,REINFORCE
2211840,385.5681,89.3322,REINFORCE
2242560,378.1436,86.5271,REINFORCE
2273280,335.9349,75.4024,REINFORCE
2304000,423.9954,65.6686,REINFORCE
2334720,385.9904,49.5371,REINFORCE
2365440,373.246,87.2209,REINFORCE
2396160,360.8469,79.2568,REINFORCE
2426880,417.3086,99.0708,REINFORCE
2457600,385.6445,93.4971,REINFORCE
2488320,416.7968,61.8736,REINFORCE
2519040,380.9239,72.2998,REINFORCE
2549760,356.601,79.8959,REINFORCE
2580480,437.0575,77.9993,REINFORCE
2611200,393.3934,82.0512,REINFORCE
2641920,390.14,74.0242,REINFORCE
2672640,380.3886,44.6099,REINFORCE
2703360,411.4326,39.9505,REINFORCE
2734080,426.8174,43.9964,REINFORCE
2764800,390.6643,66.2562,REINFORCE
2795520,396.97,104.7072,REINFORCE
2826240,467.2725,48.5015,REINFORCE
2856960,374.8978,108.3885,REINFORCE
2887680,450.2795,95.4089,REINFORCE
2918400,428.4842,111.6204,REINFORCE
2949120,417.3782,91.5549,REINFORCE
2979840,383.2412,78.9286,REINFORCE
3010560,448.1727,133.4732,REINFORCE
3041280,474.9232,133.5394,REINFORCE
3072000,458.941,87.7709,REINFORCE
3102720,434.3256,119.6724,REINFORCE
3133440,425.1408,113.6893,REINFORCE
3164160,445.6428,89.4675,REINFORCE
3194880,441.357,89.8821,REINFORCE
3225600,469.4754,94.0679,REINFORCE
3256320,433.924,121.3369,REINFORCE
3287040,393.9809,122.1391,REINFORCE
3317760,442.0835,97.7841,REINFORCE
3348480,433.7272,61.3641,REINFORCE
3379200,447.5686,84.2138,REINFORCE
3409920,497.7688,86.3697,REINFORCE
3440640,533.3218,71.5671,REINFORCE
3471360,439.6428,62.7993,REINFORCE
3502080,459.9121,108.291,REINFORCE
3532800,459.4379,132.8943,REINFORCE
3563520,470.9714,106.7905,REINFORCE
3594240,502.5269,112.8716,REINFORCE
3624960,518.7053,85.9213,REINFORCE
3655680,510.9007,81.0547,REINFORCE
3686400,422.44,101.416,REINFORCE
3717120,509.2242,133.3777,REINFORCE
3747840,478.1535,142.6283,REINFORCE
3778560,424.1849,55.8675,REINFORCE
3809280,414.8215,103.8898,REINFORCE
3840000,440.345,167.3447,REINFORCE
3870720,476.521,131.104,REINFORCE
3901440,519.2961,98.1275,REINFORCE
3932160,560.9757,149.2555,REINFORCE
3962880,468.661,148.3693,REINFORCE
3993600,429.7429,92.4378,REINFORCE
4024320,530.7159,115.3881,REINFORCE
4055040,504.7885,139.296,REINFORCE
4085760,527.264,114.0875,REINFORCE
4116480,524.9679,97.0679,REINFORCE
4147200,502.5799,51.4227,REINFORCE
4177920,558.6022,141.0198,REINFORCE
4208640,542.5564,143.6826,REINFORCE
4239360,565.7178,123.4404,REINFORCE
4270080,588.5188,91.6356,REINFORCE
4300800,509.4929,88.4461,REINFORCE
4331520,560.255,110.7314,REINFORCE
4362240,584.3804,115.0177,REINFORCE
4392960,511.6448,115.7761,REINFORCE
4423680,548.2895,97.5672,REINFORCE
4454400,643.0676,147.6213,REINFORCE
4485120,549.4917,92.6585,REINFORCE
4515840,514.8249,137.2659,REINFORCE
4546560,584.2434,127.4338,REINFORCE
4577280,603.557,106.7744,REINFORCE
4608000,509.8114,113.999,REINFORCE
4638720,570.2314,128.3169,REINFORCE
4669440,561.8519,167.7081,REINFORCE
4700160,512.5841,105.8006,REINFORCE
4730880,579.3501,131.1142,REINFORCE
4761600,580.1297,136.0232,REINFORCE
4792320,515.8023,102.5996,REINFORCE
4823040,598.8872,158.7483,REINFORCE
4853760,622.3687,95.173,REINFORCE
4884480,544.3778,112.6735,REINFORCE
4915200,588.5974,113.4368,REINFORCE
4945920,550.9882,133.2863,REINFORCE
4976640,541.7536,89.7816,REINFORCE
5007360,603.986,135.1224,REINFORCE
5038080,583.561,114.0059,REINFORCE
5068800,567.4875,147.1721,REINFORCE
5099520,572.4557,156.9581,REINFORCE
5130240,666.3246,176.1906,REINFORCE
5160960,597.1891,151.6925,REINFORCE
5191680,597.5578,165.4627,REINFORCE
5222400,559.7764,121.6349,REINFORCE
5253120,614.2217,134.1647,REINFORCE
5283840,535.2713,184.4832,REINFORCE
5314560,644.3689,122.9989,REINFORCE
5345280,576.1621,149.0917,REINFORCE
5376000,561.303,165.4708,REINFORCE
5406720,648.7732,219.9609,REINFORCE
5437440,576.5953,140.9941,REINFORCE
5468160,562.7847,152.2883,REINFORCE
5498880,655.4698,101.2357,REINFORCE
5529600,626.2532,225.647,REINFORCE
5560320,561.6642,162.0297,REINFORCE
5591040,621.637,144.4238,REINFORCE
5621760,621.095,299.2659,REINFORCE
5652480,591.8279,160.6478,REINFORCE
5683200,566.1898,124.7465,REINFORCE
5713920,571.6892,99.2399,REINFORCE
5744640,518.5974,110.1643,REINFORCE
5775360,507.0606,118.8786,REINFORCE
5806080,645.1324,118.7828,REINFORCE
5836800,575.8455,130.6544,REINFORCE
5867520,580.2341,148.9996,REINFORCE
5898240,639.1779,125.3437,REINFORCE
5928960,576.9596,124.1505,REINFORCE
5959680,644.9708,66.2187,REINFORCE
5990400,694.9196,177.9414,REINFORCE
6021120,694.7615,220.8509,REINFORCE
6051840,729.0638,225.7093,REINFORCE
6082560,664.6531,165.6677,REINFORCE
6113280,637.6006,218.98,REINFORCE
6144000,528.8907,108.5123,REINFORCE
6174720,582.7341,142.043,REINFORCE
6205440,655.7331,141.1264,REINFORCE
6236160,673.7024,233.1061,REINFORCE
6266880,635.9546,217.1002,REINFORCE
6297600,666.5248,209.9766,REINFORCE
6328320,680.161,140.829,REINFORCE
6359040,685.1298,129.4409,REINFORCE
6389760,744.9942,400.4335,REINFORCE
6420480,673.2758,157.3355,REINFORCE
6451200,735.2884,171.1652,REINFORCE
6481920,788.1765,239.2203,REINFORCE
6512640,627.7094,209.5059,REINFORCE
6543360,702.6232,151.2339,REINFORCE
6574080,761.3974,214.923,REINFORCE
6604800,715.0448,193.3326,REINFORCE
6635520,687.1525,80.5748,REINFORCE
6666240,738.8947,197.2139,REINFORCE
6696960,735.0513,243.043,REINFORCE
6727680,661.899,137.0016,REINFORCE
6758400,717.0317,115.1148,REINFORCE
6789120,713.7875,190.9573,REINFORCE
6819840,753.5813,224.2372,REINFORCE
6850560,827.5102,200.4547,REINFORCE
6881280,790.6831,281.7583,REINFORCE
6912000,828.0825,186.1612,REINFORCE
6942720,740.5346,192.5644,REINFORCE
6973440,768.3898,173.439,REINFORCE
7004160,767.4472,81.7889,REINFORCE
7034880,843.0486,207.4263,REINFORCE
7065600,917.0862,175.6432,REINFORCE
7096320,764.7748,186.3004,REINFORCE
7127040,818.4783,227.9405,REINFORCE
7157760,840.2352,254.5002,REINFORCE
7188480,731.5163,233.0287,REINFORCE
7219200,804.892,206.5893,REINFORCE
7249920,721.1122,119.3359,REINFORCE
7280640,745.0533,216.2748,REINFORCE
7311360,789.4155,201.4028,REINFORCE
7342080,778.7515,169.0804,REINFORCE
7372800,722.2184,159.7289,REINFORCE
7403520,730.5377,244.0747,REINFORCE
7434240,821.842,228.4728,REINFORCE
7464960,773.8623,236.9126,REINFORCE
7495680,785.3531,206.1696,REINFORCE
7526400,851.5261,228.7796,REINFORCE
7557120,831.5571,212.207,REINFORCE
7587840,813.1027,244.633,REINFORCE
7618560,924.0815,257.4552,REINFORCE
7649280,849.9347,237.2322,REINFORCE
7680000,809.7352,161.8209,REINFORCE
7710720,899.7744,126.8619,REINFORCE
7741440,775.6868,111.1748,REINFORCE
7772160,783.3401,172.1061,REINFORCE
7802880,775.995,238.964,REINFORCE
7833600,738.9181,247.9718,REINFORCE
7864320,845.1103,144.6614,REINFORCE
7895040,846.7213,251.5901,REINFORCE
7925760,903.9714,248.4302,REINFORCE
7956480,885.5948,214.2679,REINFORCE
7987200,797.1632,213.6274,REINFORCE
8017920,750.0977,243.3167,REINFORCE
8048640,775.8821,222.1063,REINFORCE
8079360,776.964,195.6586,REINFORCE
8110080,834.2439,307.1783,REINFORCE
8140800,922.2053,245.5225,REINFORCE
8171520,900.8791,257.9531,REINFORCE
8202240,896.3298,277.692,REINFORCE
8232960,915.0473,384.9129,REINFORCE
8263680,830.1566,127.4406,REINFORCE
8294400,889.0198,312.3793,REINFORCE
8325120,888.688,271.7225,REINFORCE
8355840,824.6942,196.723,REINFORCE
8386560,863.9463,227.5124,REINFORCE
8417280,870.4753,236.4412,REINFORCE
8448000,818.8857,222.3761,REINFORCE
8478720,776.188,228.0678,REINFORCE
8509440,882.9349,201.0272,REINFORCE
8540160,825.3203,188.1268,REINFORCE
8570880,831.3546,251.4183,REINFORCE
8601600,820.2887,219.7999,REINFORCE
8632320,925.9424,204.7964,REINFORCE
8663040,765.2604,149.2658,REINFORCE
8693760,913.36,347.7958,REINFORCE
8724480,747.734,165.6218,REINFORCE
8755200,864.8618,258.5876,REINFORCE
8785920,834.3716,149.974,REINFORCE
8816640,942.7596,318.8342,REINFORCE
8847360,819.8248,136.2533,REINFORCE
8878080,939.1256,345.884,REINFORCE
8908800,919.9905,318.5415,REINFORCE
8939520,952.3609,243.2247,REINFORCE
8970240,1002.9598,411.5419,REINFORCE
9000960,978.2093,150.1634,REINFORCE
9031680,1000.6892,238.6836,REINFORCE
9062400,923.7965,265.0906,REINFORCE
9093120,1027.5603,356.688,REINFORCE
9123840,927.87,218.0477,REINFORCE
9154560,947.8009,196.2311,REINFORCE
9185280,1002.6192,346.7466,REINFORCE
9216000,966.7356,257.1045,REINFORCE
9246720,850.2131,272.2633,REINFORCE
9277440,999.9818,242.1809,REINFORCE
9308160,945.274,292.8736,REINFORCE
9338880,1011.6188,206.0314,REINFORCE
9369600,936.7706,169.1316,REINFORCE
9400320,909.0751,195.3988,REINFORCE
9431040,854.0486,211.4514,REINFORCE
9461760,960.132,259.6515,REINFORCE
9492480,907.91,339.0151,REINFORCE
9523200,1108.1313,323.0787,REINFORCE
9553920,1003.4416,259.1606,REINFORCE
9584640,906.0153,269.067,REINFORCE
9615360,832.5955,223.1421,REINFORCE
9646080,870.3656,172.9299,REINFORCE
9676800,952.6487,256.4124,REINFORCE
9707520,891.1408,258.5006,REINFORCE
9738240,1067.376,426.0889,REINFORCE
9768960,994.8644,235.152,REINFORCE
9799680,1036.7538,350.4073,REINFORCE
9830400,941.5028,290.7186,REINFORCE
9861120,1004.6263,189.7126,REINFORCE
9891840,1090.99,218.7887,REINFORCE
9922560,1025.0696,270.5742,REINFORCE
9953280,1001.7405,334.5234,REINFORCE
9984000,859.6256,283.6046,REINFORCE
10014720,916.4069,234.0294,REINFORCE
10045440,999.6534,370.8359,REINFORCE
10076160,956.329,303.8919,REINFORCE
10106880,966.2531,375.6601,REINFORCE
10137600,940.921,362.3317,REINFORCE
10168320,989.9863,233.9977,REINFORCE
10199040,870.4539,227.1541,REINFORCE
10229760,1087.806,295.9252,REINFORCE
0,990.3785,4.297,SAC
5000,634.386,184.9621,SAC
10000,466.3264,104.4639,SAC
15000,472.4038,142.9891,SAC
20000,506.0177,161.9189,SAC
25000,603.8001,120.5751,SAC
30000,608.1596,147.4683,SAC
35000,596.8617,185.3435,SAC
40000,605.0013,123.9596,SAC
45000,682.4043,126.4225,SAC
50000,711.1211,181.235,SAC
55000,712.1348,158.3893,SAC
60000,668.6808,186.2096,SAC
65000,803.7135,128.7597,SAC
70000,836.9211,249.2294,SAC
75000,812.1804,203.7858,SAC
80000,816.8486,280.3634,SAC
85000,838.3772,331.4502,SAC
90000,901.242,295.797,SAC
95000,859.4468,261.5593,SAC
100000,1019.8017,449.9045,SAC
105000,1030.3104,286.2318,SAC
110000,963.0668,311.5471,SAC
115000,1089.9735,519.6678,SAC
120000,1178.9178,389.9193,SAC
125000,1322.1717,393.7724,SAC
130000,1312.6976,469.6964,SAC
135000,1347.1568,414.4463,SAC
140000,1386.2821,553.034,SAC
145000,1585.8144,678.5971,SAC
150000,1426.0943,782.1992,SAC
155000,1485.7579,816.0993,SAC
160000,1335.9676,526.1357,SAC
165000,1727.0195,949.2217,SAC
170000,1815.7559,780.9618,SAC
175000,1679.7342,608.2833,SAC
180000,1755.6202,908.6728,SAC
185000,2060.7492,798.1616,SAC
