env_step,rew,rew_std,Agent
90000,5098.2884,380.5583,TD3
95000,5064.4533,376.0554,TD3
100000,5335.7776,376.493,TD3
105000,5467.5474,373.8211,TD3
110000,5548.1319,376.2427,TD3
115000,5569.3028,518.1977,TD3
120000,5557.8942,501.4938,TD3
125000,5722.358,351.7448,TD3
130000,5758.6115,424.7812,TD3
135000,5848.0071,496.162,TD3
140000,6062.7877,456.7988,TD3
145000,5828.3979,584.2805,TD3
150000,6110.8245,399.7731,TD3
155000,6157.971,451.4417,TD3
160000,6260.956,455.5466,TD3
165000,6117.1841,576.6519,TD3
170000,6360.7148,465.9206,TD3
175000,6488.1046,564.2199,TD3
180000,6485.5139,523.2218,TD3
185000,6511.1075,624.1234,TD3
190000,6623.9033,606.1132,TD3
195000,6753.3993,578.0539,TD3
200000,6720.6971,617.1835,TD3
205000,6882.3305,679.724,TD3
210000,6880.4545,707.2802,TD3
215000,6899.3154,623.297,TD3
220000,6959.4102,532.1334,TD3
225000,6920.9057,511.4183,TD3
230000,7056.547,597.4038,TD3
235000,7163.5816,656.1597,TD3
240000,7138.8121,625.1124,TD3
245000,7201.8415,736.7508,TD3
250000,7254.6046,704.2153,TD3
255000,7104.3644,774.2303,TD3
260000,7358.2901,657.0822,TD3
265000,7387.0317,690.7049,TD3
270000,7399.2832,627.2569,TD3
275000,7461.1843,752.2841,TD3
280000,7507.7466,668.2431,TD3
285000,7564.6746,704.8122,TD3
290000,7651.8881,744.0028,TD3
295000,7639.7461,683.6467,TD3
300000,7545.8266,716.7928,TD3
305000,7586.793,633.4799,TD3
310000,7830.0758,786.95,TD3
315000,7753.983,751.0059,TD3
320000,7838.6571,738.9047,TD3
325000,7792.9696,740.962,TD3
330000,7909.5051,752.5249,TD3
335000,7940.4501,803.4945,TD3
340000,7962.7489,717.4368,TD3
345000,8013.5734,914.0881,TD3
350000,8012.9812,746.8912,TD3
355000,8070.066,728.7675,TD3
360000,8029.628,815.7537,TD3
365000,8189.133,768.2708,TD3
370000,8138.5234,870.01,TD3
375000,8199.8861,749.7979,TD3
380000,8178.8484,704.411,TD3
385000,8218.0795,760.3696,TD3
390000,8320.7244,742.0684,TD3
395000,8306.1744,774.4848,TD3
400000,8332.8264,662.934,TD3
405000,8454.6759,784.0574,TD3
410000,8435.5763,857.1755,TD3
415000,8429.4245,696.4486,TD3
420000,8507.612,759.0253,TD3
425000,8407.1033,731.4275,TD3
430000,8494.8885,743.2674,TD3
435000,8612.279,793.3193,TD3
440000,8607.9371,747.9842,TD3
445000,8591.4923,747.7889,TD3
450000,8595.9424,824.3331,TD3
455000,8677.8482,772.3754,TD3
460000,8598.7622,820.0984,TD3
465000,8559.2102,880.4971,TD3
470000,8745.6001,739.5832,TD3
475000,8737.3063,747.7016,TD3
480000,8790.2033,752.6937,TD3
485000,8760.4856,774.4096,TD3
490000,8824.4661,818.5167,TD3
495000,8831.1715,787.5662,TD3
500000,8804.9793,731.6913,TD3
505000,8850.2683,735.7623,TD3
510000,8760.5785,871.1392,TD3
515000,8909.451,750.5147,TD3
520000,8898.6247,823.3533,TD3
525000,8979.796,803.2727,TD3
530000,8826.3866,688.6222,TD3
535000,8943.3122,862.1328,TD3
540000,8950.6791,841.9943,TD3
545000,9076.3193,807.2128,TD3
550000,9083.1078,783.0794,TD3
555000,9100.463,788.4377,TD3
560000,9109.1642,766.6449,TD3
565000,9035.3107,832.0449,TD3
570000,9088.8057,692.5742,TD3
575000,9071.9369,754.8484,TD3
580000,9110.8467,743.0409,TD3
585000,9193.2445,875.4127,TD3
590000,9195.2836,813.2878,TD3
595000,9187.9049,740.0919,TD3
600000,9327.7404,806.1976,TD3
605000,9138.3398,725.0365,TD3
610000,9264.9501,799.4507,TD3
615000,9312.8531,837.1041,TD3
620000,9283.921,826.1715,TD3
625000,9361.8274,825.3747,TD3
630000,9282.1575,730.256,TD3
635000,9377.9864,793.3509,TD3
640000,9284.64,737.4991,TD3
645000,9341.4001,796.181,TD3
650000,9393.1446,719.3792,TD3
655000,9431.7345,797.8404,TD3
660000,9517.6054,840.7985,TD3
665000,9404.8517,747.3251,TD3
670000,9454.8159,760.1696,TD3
675000,9500.148,787.3883,TD3
680000,9561.3347,785.2622,TD3
685000,9487.3321,818.1828,TD3
690000,9426.4945,792.3134,TD3
695000,9489.5022,765.5105,TD3
700000,9341.9792,846.4012,TD3
705000,9454.9199,764.8516,TD3
710000,9589.4149,772.9486,TD3
715000,9645.4927,780.9173,TD3
720000,9668.0014,785.7856,TD3
725000,9625.1669,737.8234,TD3
730000,9502.0475,968.5391,TD3
735000,9483.871,690.854,TD3
740000,9641.7172,793.3571,TD3
745000,9734.494,812.6246,TD3
750000,9720.93,783.6363,TD3
755000,9665.8567,815.7909,TD3
760000,9679.3486,800.5279,TD3
765000,9763.7048,834.6644,TD3
770000,9772.4914,832.7718,TD3
775000,9804.0023,792.9635,TD3
780000,9745.1979,920.7406,TD3
785000,9750.7988,784.167,TD3
790000,9808.6392,822.0098,TD3
795000,9754.6227,831.5913,TD3
800000,9778.1098,763.7581,TD3
805000,9825.7902,813.3548,TD3
810000,9798.4076,799.6761,TD3
815000,9804.338,798.6376,TD3
820000,9793.0963,809.0504,TD3
825000,9821.5347,811.4409,TD3
830000,9762.1984,753.4929,TD3
835000,9852.6895,841.7706,TD3
840000,9872.1575,756.2683,TD3
845000,9909.5908,837.792,TD3
850000,9916.1449,807.2152,TD3
855000,9883.2548,776.8632,TD3
860000,9974.5868,808.4498,TD3
865000,9928.346,811.971,TD3
870000,9910.8146,829.7343,TD3
875000,9915.3258,716.3259,TD3
880000,9943.3313,801.7854,TD3
885000,9973.9117,815.8196,TD3
890000,10028.523,810.603,TD3
895000,9988.4478,830.4222,TD3
900000,10019.7384,821.4592,TD3
905000,10014.3362,800.811,TD3
910000,10115.0379,802.7237,TD3
915000,10078.2624,763.4506,TD3
920000,10025.5229,706.419,TD3
925000,10137.1765,784.5741,TD3
930000,10029.2503,786.896,TD3
935000,10059.9907,770.6038,TD3
940000,10080.8968,868.2282,TD3
945000,10087.6062,761.3788,TD3
950000,10130.8133,817.9981,TD3
955000,10119.0627,797.4048,TD3
960000,10117.4533,731.4008,TD3
965000,10095.9303,840.427,TD3
970000,10065.6145,821.9565,TD3
975000,10168.2197,772.3371,TD3
980000,10138.8102,797.7195,TD3
985000,10201.1953,772.7887,TD3
990000,10164.0714,772.0474,TD3
995000,10166.9941,782.1563,TD3
1000000,10126.7338,691.8358,TD3
1005000,10178.6879,730.893,TD3
1010000,10218.8769,779.1047,TD3
1015000,10223.7908,805.2236,TD3
1020000,10283.0535,840.6199,TD3
1025000,10234.8471,737.6595,TD3
1030000,10276.3837,851.1605,TD3
1035000,10326.8339,794.7202,TD3
1040000,10296.1702,756.8565,TD3
1045000,10303.7155,793.3612,TD3
1050000,10323.1621,822.8054,TD3
1055000,10317.0148,815.1317,TD3
1060000,10384.3829,792.7379,TD3
1065000,10312.6868,802.5368,TD3
1070000,10337.5452,731.5095,TD3
1075000,10426.9081,720.6897,TD3
1080000,10445.9585,743.8478,TD3
1085000,10404.4356,686.9511,TD3
1090000,10411.9082,759.3062,TD3
1095000,10493.6734,719.0233,TD3
1100000,10446.2659,800.8762,TD3
1105000,10473.0588,714.3254,TD3
1110000,10559.5191,748.8673,TD3
1115000,10549.2806,754.3475,TD3
1120000,10452.5229,692.153,TD3
1125000,10562.384,770.6165,TD3
1130000,10547.1885,711.6438,TD3
1135000,10602.5228,721.8553,TD3
1140000,10459.9711,688.9873,TD3
1145000,10592.8877,706.5442,TD3
1150000,10587.6289,766.3566,TD3
1155000,10635.7845,774.0688,TD3
1160000,10659.2155,774.1428,TD3
1165000,10574.2337,678.7509,TD3
1170000,10614.9555,700.4832,TD3
1175000,10676.1137,676.5039,TD3
1180000,10698.8282,658.7235,TD3
1185000,10542.7353,663.1433,TD3
1190000,10669.2207,709.0098,TD3
1195000,10655.4834,698.5363,TD3
1200000,10633.3746,638.7168,TD3
1205000,10701.2624,710.2126,TD3
1210000,10764.1783,624.228,TD3
1215000,10750.3966,695.4035,TD3
1220000,10837.0146,677.4937,TD3
1225000,10737.5749,714.6048,TD3
1230000,10771.3394,627.9872,TD3
1235000,10858.5293,689.6976,TD3
1240000,10797.6929,668.7104,TD3
1245000,10868.2019,696.346,TD3
1250000,10792.3989,665.2522,TD3
0,-239.2134,26.5314,REINFORCE
30720,-130.9784,17.5175,REINFORCE
61440,-48.2173,19.3685,REINFORCE
92160,-52.4932,35.6246,REINFORCE
122880,-65.4243,29.0437,REINFORCE
153600,-72.0306,36.0845,REINFORCE
184320,0.4784,67.6205,REINFORCE
215040,13.6712,101.5885,REINFORCE
245760,139.6784,121.8181,REINFORCE
276480,130.5103,191.4711,REINFORCE
307200,114.7512,190.9939,REINFORCE
337920,68.9615,121.306,REINFORCE
368640,109.9668,138.3891,REINFORCE
399360,126.0045,178.0439,REINFORCE
430080,204.6715,161.6187,REINFORCE
460800,272.3794,130.6516,REINFORCE
491520,363.4219,141.1197,REINFORCE
522240,323.1122,199.7319,REINFORCE
552960,336.5633,202.8921,REINFORCE
583680,350.5812,196.8854,REINFORCE
614400,371.6283,190.2861,REINFORCE
645120,403.8344,176.4811,REINFORCE
675840,429.8125,182.3272,REINFORCE
706560,445.647,156.3292,REINFORCE
737280,409.2769,187.4834,REINFORCE
768000,399.6021,222.1071,REINFORCE
798720,402.4893,243.7293,REINFORCE
829440,436.1274,245.7288,REINFORCE
860160,434.0936,248.5055,REINFORCE
890880,422.6199,266.891,REINFORCE
921600,458.7628,234.5876,REINFORCE
952320,481.243,243.8428,REINFORCE
983040,512.3078,209.158,REINFORCE
1013760,525.5006,181.8258,REINFORCE
1044480,532.0321,198.5119,REINFORCE
1075200,541.2009,191.9939,REINFORCE
1105920,552.9654,191.0248,REINFORCE
1136640,549.1181,197.3171,REINFORCE
1167360,604.0583,174.7335,REINFORCE
1198080,594.4701,154.8017,REINFORCE
1228800,606.9413,156.8321,REINFORCE
1259520,620.9988,143.3749,REINFORCE
1290240,634.8226,140.0081,REINFORCE
1320960,635.5886,129.6849,REINFORCE
1351680,641.4025,119.5029,REINFORCE
1382400,631.3879,128.1176,REINFORCE
1413120,657.6043,124.8992,REINFORCE
1443840,675.7489,119.027,REINFORCE
1474560,662.4531,105.9602,REINFORCE
1505280,666.6031,103.0068,REINFORCE
1536000,683.1362,107.026,REINFORCE
1566720,686.2614,112.2725,REINFORCE
1597440,696.8179,98.897,REINFORCE
1628160,702.4769,94.8873,REINFORCE
1658880,704.4676,87.216,REINFORCE
1689600,733.5609,85.4199,REINFORCE
1720320,739.9737,74.0321,REINFORCE
1751040,727.4521,62.8634,REINFORCE
1781760,732.5071,71.188,REINFORCE
1812480,748.7167,76.5575,REINFORCE
1843200,737.4527,72.1915,REINFORCE
1873920,754.2162,73.0255,REINFORCE
1904640,756.587,80.629,REINFORCE
1935360,725.8417,120.566,REINFORCE
1966080,769.9105,63.3313,REINFORCE
1996800,755.0456,47.4848,REINFORCE
2027520,780.3756,56.5651,REINFORCE
2058240,769.5733,67.2945,REINFORCE
2088960,781.3064,72.9166,REINFORCE
2119680,781.6407,47.8687,REINFORCE
2150400,798.3952,72.5853,REINFORCE
2181120,793.7055,57.7114,REINFORCE
2211840,788.6205,65.4386,REINFORCE
2242560,803.8613,46.9137,REINFORCE
2273280,782.8062,58.0125,REINFORCE
2304000,795.8051,55.088,REINFORCE
2334720,809.0786,41.5371,REINFORCE
2365440,812.1326,50.8964,REINFORCE
2396160,813.0989,60.4955,REINFORCE
2426880,810.6179,52.8278,REINFORCE
2457600,809.6877,54.128,REINFORCE
2488320,831.7716,46.8229,REINFORCE
2519040,831.0148,49.9816,REINFORCE
2549760,819.638,65.2786,REINFORCE
2580480,835.1732,58.8964,REINFORCE
2611200,849.7141,45.4597,REINFORCE
2641920,858.2384,49.3522,REINFORCE
2672640,862.0843,47.91,REINFORCE
2703360,855.118,31.717,REINFORCE
2734080,865.496,51.6423,REINFORCE
2764800,852.2358,49.6403,REINFORCE
2795520,846.0969,29.3903,REINFORCE
2826240,843.4356,35.9265,REINFORCE
2856960,876.8606,36.6545,REINFORCE
2887680,878.6943,35.3836,REINFORCE
2918400,883.9985,40.9765,REINFORCE
2949120,879.088,36.9194,REINFORCE
2979840,883.1086,51.5751,REINFORCE
3010560,878.5629,51.4401,REINFORCE
3041280,876.7223,54.3786,REINFORCE
3072000,881.5336,83.5794,REINFORCE
3102720,867.0418,82.998,REINFORCE
3133440,877.304,75.1667,REINFORCE
3164160,876.2122,93.2066,REINFORCE
3194880,822.7774,179.4039,REINFORCE
3225600,865.225,95.6548,REINFORCE
3256320,876.3886,65.7255,REINFORCE
3287040,901.4318,44.2542,REINFORCE
3317760,906.5281,40.9878,REINFORCE
3348480,902.8887,42.6048,REINFORCE
3379200,887.7884,55.2236,REINFORCE
3409920,890.9958,45.3819,REINFORCE
3440640,905.9487,59.0244,REINFORCE
3471360,878.4631,77.4708,REINFORCE
3502080,918.9451,68.617,REINFORCE
3532800,912.5092,56.8806,REINFORCE
3563520,930.3603,47.639,REINFORCE
3594240,937.8539,46.8265,REINFORCE
3624960,933.9781,54.7217,REINFORCE
3655680,924.4348,46.9608,REINFORCE
3686400,932.5993,61.1287,REINFORCE
3717120,930.562,39.1545,REINFORCE
3747840,939.6507,50.0547,REINFORCE
3778560,931.6101,64.34,REINFORCE
3809280,893.6656,91.2603,REINFORCE
3840000,933.943,51.9606,REINFORCE
3870720,937.8593,58.272,REINFORCE
3901440,923.1785,46.8948,REINFORCE
3932160,919.5106,79.6043,REINFORCE
3962880,937.6189,35.4825,REINFORCE
3993600,941.5022,39.9812,REINFORCE
4024320,927.7056,43.8473,REINFORCE
4055040,955.5857,40.0532,REINFORCE
4085760,954.8072,47.7404,REINFORCE
4116480,968.9528,47.641,REINFORCE
4147200,927.58,60.9435,REINFORCE
4177920,951.3564,35.3196,REINFORCE
4208640,949.8772,44.6866,REINFORCE
4239360,923.3382,59.9723,REINFORCE
4270080,947.1497,46.7235,REINFORCE
4300800,930.2156,96.1385,REINFORCE
4331520,947.0682,44.4635,REINFORCE
4362240,913.4538,106.4576,REINFORCE
4392960,956.4173,72.454,REINFORCE
4423680,986.112,53.2538,REINFORCE
4454400,980.6774,55.4501,REINFORCE
4485120,969.6189,45.7465,REINFORCE
4515840,961.9398,44.0191,REINFORCE
4546560,977.3772,46.2519,REINFORCE
4577280,960.5113,43.8153,REINFORCE
4608000,975.5923,42.7543,REINFORCE
4638720,978.18,60.7165,REINFORCE
4669440,994.968,52.9976,REINFORCE
4700160,992.85,53.1501,REINFORCE
4730880,964.6797,46.663,REINFORCE
4761600,983.9115,52.2566,REINFORCE
4792320,990.3478,40.05,REINFORCE
4823040,997.0132,41.0583,REINFORCE
4853760,993.6661,42.785,REINFORCE
4884480,1011.8642,27.5827,REINFORCE
4915200,1005.24,22.0347,REINFORCE
4945920,995.1774,38.7399,REINFORCE
4976640,993.0942,45.0712,REINFORCE
5007360,1013.1125,60.5238,REINFORCE
5038080,996.6935,44.7954,REINFORCE
5068800,995.8926,58.3237,REINFORCE
5099520,1010.5929,54.3951,REINFORCE
5130240,994.6702,69.0843,REINFORCE
5160960,997.2196,39.166,REINFORCE
5191680,1016.5374,54.9657,REINFORCE
5222400,1017.5374,62.1809,REINFORCE
5253120,1015.6075,53.5472,REINFORCE
5283840,1016.8015,52.6332,REINFORCE
5314560,1002.2621,57.4378,REINFORCE
5345280,1001.0012,100.386,REINFORCE
5376000,1022.3522,66.3868,REINFORCE
5406720,1000.0438,51.6201,REINFORCE
5437440,1011.1049,62.4932,REINFORCE
5468160,1015.1676,89.5522,REINFORCE
5498880,1006.4157,58.868,REINFORCE
5529600,1021.2901,48.5136,REINFORCE
5560320,1034.2604,51.6751,REINFORCE
5591040,1012.779,60.1441,REINFORCE
5621760,1019.7712,50.3584,REINFORCE
5652480,1028.3674,37.5526,REINFORCE
5683200,1022.9339,42.2359,REINFORCE
5713920,1035.5652,35.8611,REINFORCE
5744640,1034.2733,40.2398,REINFORCE
5775360,1045.4148,49.8297,REINFORCE
5806080,1050.8877,40.4739,REINFORCE
5836800,1039.0886,36.1023,REINFORCE
5867520,1036.9562,70.2645,REINFORCE
5898240,1038.1224,51.4148,REINFORCE
5928960,1043.1975,55.1165,REINFORCE
5959680,1034.1112,65.8918,REINFORCE
5990400,1039.1232,74.2882,REINFORCE
6021120,1026.4448,72.7191,REINFORCE
6051840,1042.3366,61.0111,REINFORCE
6082560,1025.8535,64.4098,REINFORCE
6113280,1034.3692,66.0265,REINFORCE
6144000,1035.6472,59.5942,REINFORCE
6174720,1024.2567,52.5294,REINFORCE
6205440,1035.5613,51.0109,REINFORCE
6236160,1050.8728,54.2495,REINFORCE
6266880,1027.9969,53.9087,REINFORCE
6297600,1058.0868,43.1176,REINFORCE
6328320,1049.4824,47.3149,REINFORCE
6359040,1026.2656,58.7652,REINFORCE
6389760,1063.611,62.7269,REINFORCE
6420480,1013.5708,87.5254,REINFORCE
6451200,1059.3438,46.8292,REINFORCE
6481920,1021.049,81.6385,REINFORCE
6512640,1053.7262,74.1989,REINFORCE
6543360,1053.0535,65.418,REINFORCE
6574080,1059.707,69.9458,REINFORCE
6604800,1045.8224,54.9453,REINFORCE
6635520,1047.9718,59.0243,REINFORCE
6666240,1053.1456,60.2588,REINFORCE
6696960,1050.9961,72.2672,REINFORCE
6727680,1055.0399,73.4961,REINFORCE
6758400,1052.8888,70.5037,REINFORCE
6789120,1029.896,92.459,REINFORCE
6819840,1058.1352,58.4981,REINFORCE
6850560,1040.137,86.8626,REINFORCE
6881280,1048.5212,58.2427,REINFORCE
6912000,1056.9189,56.9239,REINFORCE
6942720,1066.5289,56.7241,REINFORCE
6973440,1039.9768,69.6099,REINFORCE
7004160,1055.0471,48.4431,REINFORCE
7034880,1073.3547,54.2786,REINFORCE
7065600,1078.4087,56.8925,REINFORCE
7096320,1062.771,56.5096,REINFORCE
7127040,1064.348,46.8655,REINFORCE
7157760,1069.0247,53.9928,REINFORCE
7188480,1095.3149,56.0251,REINFORCE
7219200,1059.7795,89.3297,REINFORCE
7249920,1075.7866,48.5306,REINFORCE
7280640,1070.4785,57.9126,REINFORCE
7311360,1067.7449,45.6498,REINFORCE
7342080,1068.3339,51.5933,REINFORCE
7372800,1073.2552,45.2915,REINFORCE
7403520,1086.6587,51.2162,REINFORCE
7434240,1078.313,39.8316,REINFORCE
7464960,1060.5985,44.682,REINFORCE
7495680,1075.5627,50.3273,REINFORCE
7526400,1072.449,63.2418,REINFORCE
7557120,1085.9426,33.5946,REINFORCE
7587840,1092.3983,53.6555,REINFORCE
7618560,1078.9839,54.3774,REINFORCE
7649280,1091.3667,46.3437,REINFORCE
7680000,1082.5875,42.6033,REINFORCE
7710720,1066.3451,61.7616,REINFORCE
7741440,1073.6454,59.707,REINFORCE
7772160,1063.3744,71.0224,REINFORCE
7802880,1090.047,40.6139,REINFORCE
7833600,1080.7565,44.8726,REINFORCE
7864320,1065.6765,46.4016,REINFORCE
7895040,1067.6488,49.9414,REINFORCE
7925760,1085.3441,55.2402,REINFORCE
7956480,1062.0563,49.4121,REINFORCE
7987200,1086.9089,50.1225,REINFORCE
8017920,1085.0331,42.0211,REINFORCE
8048640,1076.8434,43.465,REINFORCE
8079360,1097.6033,44.2847,REINFORCE
8110080,1105.4302,43.7604,REINFORCE
8140800,1088.2506,37.5434,REINFORCE
8171520,1080.3139,45.7188,REINFORCE
8202240,1084.8442,47.4441,REINFORCE
8232960,1077.7378,59.542,REINFORCE
8263680,1066.8771,72.9645,REINFORCE
8294400,1096.348,52.8151,REINFORCE
8325120,1071.0871,50.5231,REINFORCE
8355840,1091.951,44.6643,REINFORCE
8386560,1086.8091,46.2969,REINFORCE
8417280,1095.6318,51.617,REINFORCE
8448000,1064.6144,70.4566,REINFORCE
8478720,1097.0543,45.3195,REINFORCE
8509440,1104.6612,42.8634,REINFORCE
8540160,1098.8933,38.3864,REINFORCE
8570880,1086.6912,50.3266,REINFORCE
8601600,1102.2135,70.933,REINFORCE
8632320,1090.1486,81.3128,REINFORCE
8663040,1087.0612,57.0418,REINFORCE
8693760,1107.9893,51.2113,REINFORCE
8724480,1116.9207,50.9583,REINFORCE
8755200,1112.6254,43.8869,REINFORCE
8785920,1118.0138,37.5083,REINFORCE
8816640,1092.8679,52.3159,REINFORCE
8847360,1112.43,43.5469,REINFORCE
8878080,1109.6117,53.1086,REINFORCE
8908800,1091.1253,55.2791,REINFORCE
8939520,1103.3368,47.0241,REINFORCE
8970240,1117.9517,45.6591,REINFORCE
9000960,1106.9619,41.4317,REINFORCE
9031680,1115.1068,55.2598,REINFORCE
9062400,1122.0894,35.4838,REINFORCE
9093120,1127.6883,46.4658,REINFORCE
9123840,1112.8166,41.8131,REINFORCE
9154560,1115.7368,53.6233,REINFORCE
9185280,1095.7732,39.6533,REINFORCE
9216000,1120.5861,41.3632,REINFORCE
9246720,1082.4576,92.7449,REINFORCE
9277440,1129.3393,45.1588,REINFORCE
9308160,1107.1046,57.317,REINFORCE
9338880,1115.6161,54.6329,REINFORCE
9369600,1123.2624,32.816,REINFORCE
9400320,1127.7662,38.7112,REINFORCE
9431040,1122.9372,35.7091,REINFORCE
9461760,1115.9145,40.5152,REINFORCE
9492480,1113.5322,40.1525,REINFORCE
9523200,1136.2791,35.7975,REINFORCE
9553920,1113.7384,35.8931,REINFORCE
9584640,1121.8195,42.9915,REINFORCE
9615360,1130.7352,35.1201,REINFORCE
9646080,1125.1981,40.9015,REINFORCE
9676800,1118.2906,48.4825,REINFORCE
9707520,1089.7356,58.9498,REINFORCE
9738240,1115.0204,53.2705,REINFORCE
9768960,1121.7228,48.332,REINFORCE
9799680,1129.367,35.2903,REINFORCE
9830400,1118.8765,36.8765,REINFORCE
9861120,1113.9437,69.7432,REINFORCE
9891840,1120.8454,33.3913,REINFORCE
9922560,1113.0581,56.4189,REINFORCE
9953280,1120.8607,33.265,REINFORCE
9984000,1107.17,51.0692,REINFORCE
10014720,1123.9591,39.8303,REINFORCE
10045440,1132.0132,53.0461,REINFORCE
10076160,1138.7607,38.8626,REINFORCE
10106880,1125.9321,35.3656,REINFORCE
10137600,1121.423,45.7195,REINFORCE
10168320,1132.5021,46.9729,REINFORCE
10199040,1133.2431,38.2374,REINFORCE
10229760,1125.8592,40.0745,REINFORCE
0,-2.027,0.7352,SAC
5000,10.1839,23.2072,SAC
10000,865.359,486.562,SAC
15000,1814.2922,570.1082,SAC
20000,2641.1068,503.2532,SAC
25000,3365.0157,417.5691,SAC
30000,3525.4369,501.063,SAC
35000,3983.1205,279.2621,SAC
40000,4326.9325,213.1473,SAC
45000,4605.0875,269.9916,SAC
50000,4747.2399,345.0121,SAC
55000,5083.2292,380.5083,SAC
60000,5316.2064,330.2907,SAC
65000,5496.9468,418.5496,SAC
70000,5586.9485,540.2148,SAC
75000,5851.4753,371.89,SAC
80000,5929.2037,454.7962,SAC
85000,6106.3958,438.9816,SAC
90000,6212.7888,437.2369,SAC
95000,6187.6082,511.4287,SAC
100000,6514.6227,514.2304,SAC
105000,6485.9809,597.6332,SAC
110000,6595.3192,550.9856,SAC
115000,6751.1698,579.1543,SAC
120000,6801.2745,579.1199,SAC
